"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BDM"
0.944179999999999,5.330505,1.3961455001494,0.203401510119056,0.291009699817805,-7.05987754708017,"PIGP_HUMAN",3,-1.42829730632437,0.191998885247937,0.278585285179219,-0.944179999999999,"Non-significant",0.555041826656631,"PIGP","Phosphatidylinositol N-acetylglucosaminyltransferase subunit P","PIGP_HUMAN",0.944179999999999
-1.28866,8.97108,-1.38534372368914,0.206542939950351,0.294118294548025,-7.07337082340696,"LX12B_HUMAN",6,1.42529430347459,0.192835408011512,0.279749544306915,1.28866,"Non-significant",0.553230612235371,"ALOX12B","Arachidonate 12-lipoxygenase, 12R-type","LX12B_HUMAN",-1.28866
0.119375000000002,10.5385875,1.48310258630699,0.179618283089538,0.26351300729564,-6.94910431747096,"COMD1_HUMAN",9,-1.42397828548682,0.19320301215266,0.280233243741597,-0.119375000000002,"Non-significant",0.552480346148234,"COMMD1","COMM domain-containing protein 1","COMD1_HUMAN",0.119375000000002
0.573404999999999,6.2794225,1.41952781167392,0.196745554035035,0.283266605546052,-7.03046207313558,"S35F5_HUMAN",2,-1.42385198147203,0.193238325191068,0.280234882348554,-0.573404999999999,"Non-significant",0.552477806706911,"SLC35F5","Solute carrier family 35 member F5","S35F5_HUMAN",0.573404999999999
0.196495,8.08144,1.38645262918695,0.206218484944098,0.293794595148005,-7.07198842714014,"KRIT1_HUMAN",15,-1.42347474526071,0.193343829626134,0.280338294176698,-0.196495,"Non-significant",0.552317573614368,"KRIT1","Krev interaction trapped protein 1","KRIT1_HUMAN",0.196495
0.681082499999998,6.42920125,1.38019689959662,0.208054739564245,0.295706094824494,-7.07977852570375,"BPTF_HUMAN",29,-1.42262301606856,0.193582225685109,0.280634321161189,-0.681082499999998,"Non-significant",0.551859216488628,"BPTF","Nucleosome-remodeling factor subunit BPTF","BPTF_HUMAN",0.681082499999998
0.0534750000000006,10.2228875,1.34283936612431,0.219321801917944,0.308344107302166,-7.12586252355421,"ZPR1_HUMAN",21,-1.4221463997524,0.193715741906334,0.280761298736081,-0.0534750000000006,"Non-significant",0.551662757310513,"ZPR1","Zinc finger protein ZPR1","ZPR1_HUMAN",0.0534750000000006
0.273732499999999,7.45231875,1.38744327487209,0.205929011264814,0.293549997278551,-7.07075291030443,"VRK1_HUMAN",12,-1.42206586574942,0.193738310191511,0.280761298736081,-0.273732499999999,"Non-significant",0.551662757310513,"VRK1","Serine/threonine-protein kinase VRK1","VRK1_HUMAN",0.273732499999999
-0.177447500000001,8.20443625,-1.38888530897462,0.205508278396277,0.293103143057182,-7.06895350805433,"AMPD3_HUMAN",14,1.42191102824419,0.193781707276367,0.280774555717861,0.177447500000001,"Non-significant",0.551642251285869,"AMPD3","AMP deaminase 3","AMPD3_HUMAN",-0.177447500000001
0.251049999999999,12.09545,1.45577728763049,0.186809098011277,0.272356568645999,-6.98431445652127,"SMD1_HUMAN",5,-1.42178231864984,0.193817787876656,0.280777208873091,-0.251049999999999,"Non-significant",0.551638147476571,"SNRPD1","Small nuclear ribonucleoprotein Sm D1","SMD1_HUMAN",0.251049999999999
-0.0837500000000002,11.35475,-1.38636554343684,0.206243949143299,0.293794595148005,-7.07209701436898,"MTNA_HUMAN",17,1.42085011629007,0.194079284749575,0.281098023946454,0.0837500000000002,"Non-significant",0.551142207370743,"MRI1","Methylthioribose-1-phosphate isomerase","MTNA_HUMAN",-0.0837500000000002
0.072300000000002,13.43145,1.33679118070617,0.221195155787668,0.31061286179296,-7.13325193103623,"MPPB_HUMAN",26,-1.4207484565135,0.194107820634408,0.281098023946454,-0.072300000000002,"Non-significant",0.551142207370743,"PMPCB","Mitochondrial-processing peptidase subunit beta","MPPB_HUMAN",0.072300000000002
-0.0751075000000014,9.61064625,-1.32369058494391,0.225300632231757,0.314867811632448,-7.14918785474668,"HTSF1_HUMAN",33,1.42019546341747,0.194263110429251,0.281273221352703,0.0751075000000014,"Non-significant",0.550871612919568,"HTATSF1","17S U2 SnRNP complex component HTATSF1","HTSF1_HUMAN",-0.0751075000000014
0.1697725,8.07287625,1.44328172360772,0.190182527595181,0.276096398304462,-7.00029549655881,"PHLP_HUMAN",8,-1.42003756690823,0.194307470503037,0.281287770295584,-0.1697725,"Non-significant",0.550849149486425,"PDCL","Phosducin-like protein","PHLP_HUMAN",0.1697725
0.0784249999999993,11.5043625,2.06962054815293,0.075367276426422,0.130527636542789,-6.12630143168801,"SF3B6_HUMAN",7,-1.4186605499583,0.194694713249278,0.281798598025703,-0.0784249999999993,"Non-significant",0.550061171876825,"SF3B6","Splicing factor 3B subunit 6","SF3B6_HUMAN",0.0784249999999993
0.102834999999999,9.11328,1.44931934750697,0.188545808791645,0.274417914861416,-6.99258329773044,"FXL15_HUMAN",11,-1.4177735182949,0.194944522561295,0.282110361157545,-0.102834999999999,"Non-significant",0.549580963079252,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN",0.102834999999999
-0.175502499999999,7.53981625,-1.38797084469587,0.205774997725342,0.293381466322149,-7.07009472356484,"PANK2_HUMAN",13,1.41702657440627,0.195155098492819,0.282365248401718,0.175502499999999,"Non-significant",0.549188754348527,"PANK2","Pantothenate kinase 2, mitochondrial","PANK2_HUMAN",-0.175502499999999
0.0622000000000007,10.900225,1.48588322200382,0.178900682196633,0.262648243669053,-6.94550143583598,"CSTF2_HUMAN",13,-1.41654680777482,0.19529045821838,0.282511236363911,-0.0622000000000007,"Non-significant",0.54896427423818,"CSTF2","Cleavage stimulation factor subunit 2","CSTF2_HUMAN",0.0622000000000007
0.0571249999999992,11.0579875,1.40990855157513,0.199460029818811,0.286396665138846,-7.04259728043339,"AASD1_HUMAN",16,-1.41642082784699,0.195326015453629,0.282512821928167,-0.0571249999999992,"Non-significant",0.548961836813446,"AARSD1","Alanyl-tRNA editing protein Aarsd1","AASD1_HUMAN",0.0571249999999992
-0.146200000000004,11.7847,-1.63875346891426,0.143240868069874,0.219493203072304,-6.74217990423447,"C560_HUMAN",5,1.41601644259718,0.195440189744047,0.282628095876116,0.146200000000004,"Non-significant",0.548784667408018,"SDHC","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial","C560_HUMAN",-0.146200000000004
-0.091350000000002,16.807,-1.42225171355508,0.195982870840607,0.282416518746933,-7.02701718628726,"MYL6B_HUMAN",13,1.41570044292613,0.195529450065568,0.282707307167113,0.091350000000002,"Non-significant",0.548662966107783,"MYL6B","Myosin light chain 6B","MYL6B_HUMAN",-0.091350000000002
0.0795500000000011,11.461525,1.38176254054814,0.207593830066845,0.295255763165856,-7.07783081216622,"HDGR2_HUMAN",17,-1.4153834447916,0.195619028441564,0.282728785173281,-0.0795500000000011,"Non-significant",0.548629972884703,"HDGFL2","Hepatoma-derived growth factor-related protein 2","HDGR2_HUMAN",0.0795500000000011
0.279114999999999,7.3468375,1.39636955821558,0.203336796981505,0.291009699817805,-7.05959701486034,"TTC33_HUMAN",8,-1.41520236095335,0.195670215902378,0.282728785173281,-0.279114999999999,"Non-significant",0.548629972884703,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN",0.279114999999999
-0.235092499999999,7.76045875,-1.37447053743956,0.209748194711329,0.297431857326545,-7.0868912521889,"LPIN3_HUMAN",17,1.41516502866734,0.195680770185368,0.282728785173281,0.235092499999999,"Non-significant",0.548629972884703,"LPIN3","Phosphatidate phosphatase LPIN3","LPIN3_HUMAN",-0.235092499999999
-0.124572499999998,8.13093875,-1.40877763940403,0.199781334408752,0.286730983803038,-7.04402088230933,"ALKB4_HUMAN",12,1.41515977651701,0.195682255071139,0.282728785173281,0.124572499999998,"Non-significant",0.548629972884703,"ALKBH4","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4","ALKB4_HUMAN",-0.124572499999998
0.110250000000002,10.891225,1.49146144808281,0.177468894010865,0.260966814906021,-6.93826278776413,"SDF2_HUMAN",9,-1.41483346835617,0.1957745282109,0.282812261193473,-0.110250000000002,"Non-significant",0.548501765832584,"SDF2","Stromal cell-derived factor 2","SDF2_HUMAN",0.110250000000002
-0.524027500000001,6.12845625,-1.39500539996308,0.203731079021152,0.291277883818521,-7.06130460642929,"GPN2_HUMAN",4,1.41403216818921,0.196001281511536,0.283037219192566,0.524027500000001,"Non-significant",0.548156451305665,"GPN2","GPN-loop GTPase 2","GPN2_HUMAN",-0.524027500000001
0.919620000000001,5.8237475,1.38252491696599,0.20736971912838,0.294988193200497,-7.07688191926397,"CO4A1_HUMAN",3,-1.4140289698323,0.196002187050506,0.283037219192566,-0.919620000000001,"Non-significant",0.548156451305665,"COL4A1","Collagen alpha-1(IV) chain","CO4A1_HUMAN",0.919620000000001
0.482429999999999,7.1103575,1.37461293906445,0.209705935989397,0.297431857326545,-7.08671458625858,"TPC14_HUMAN",12,-1.41391721867124,0.196033829052865,0.283037219192566,-0.482429999999999,"Non-significant",0.548156451305665,"TRAPPC14","Trafficking protein particle complex subunit 14","TPC14_HUMAN",0.482429999999999
0.0982249999999993,11.5037125,1.34711166267349,0.218006846274067,0.307029741583028,-7.12063065128083,"PP6R1_HUMAN",27,-1.41337495481282,0.196187433184847,0.28320911731808,-0.0982249999999993,"Non-significant",0.547892769565616,"PPP6R1","Serine/threonine-protein phosphatase 6 regulatory subunit 1","PP6R1_HUMAN",0.0982249999999993
0.426925000000001,6.51509,1.37513067502386,0.209552357048313,0.297267731974749,-7.08607218298594,"MCF2L_HUMAN",11,-1.41275443363271,0.196363334619069,0.283413136832241,-0.426925000000001,"Non-significant",0.547580023102235,"MCF2L","Guanine nucleotide exchange factor DBS","MCF2L_HUMAN",0.426925000000001
-0.0802500000000013,10.820275,-1.6218087523946,0.146843224430627,0.223716921368199,-6.76519562984729,"ATP5S_HUMAN",9,1.41179385223052,0.196635907517752,0.283731790451888,0.0802500000000013,"Non-significant",0.54709200137602,"DMAC2L","ATP synthase subunit s, mitochondrial","ATP5S_HUMAN",-0.0802500000000013
0.13627,9.36018,1.57869533430449,0.156390197216017,0.235331651390769,-6.82323922520965,"GBRL2_HUMAN",6,-1.41173247837719,0.196653334148283,0.283731790451888,-0.13627,"Non-significant",0.54709200137602,"GABARAPL2","Gamma-aminobutyric acid receptor-associated protein-like 2","GBRL2_HUMAN",0.13627
0.0650749999999949,11.8937125,1.51266012351579,0.172121682104272,0.25423286426896,-6.910622763636,"RU2A_HUMAN",12,-1.41130231427558,0.196775514001543,0.283858114338316,-0.0650749999999949,"Non-significant",0.546898686564564,"SNRPA1","U2 small nuclear ribonucleoprotein A'","RU2A_HUMAN",0.0650749999999949
0.12865,10.208575,1.53594051364339,0.166418041026883,0.24720487845679,-6.88003375004852,"DNJC5_HUMAN",7,-1.41105162414731,0.196846748470229,0.283910915545203,-0.12865,"Non-significant",0.546817909799197,"DNAJC5","DnaJ homolog subfamily C member 5","DNJC5_HUMAN",0.12865
0.143685,9.1792175,1.38800036110964,0.205766383992113,0.293381466322149,-7.07005789509406,"STAR7_HUMAN",13,-1.41079804635266,0.19691882652346,0.283964914659512,-0.143685,"Non-significant",0.546735315977819,"STARD7","StAR-related lipid transfer protein 7, mitochondrial","STAR7_HUMAN",0.143685
0.127750000000001,10.067225,1.53739266574968,0.166068030959951,0.246968262188414,-6.8781177219716,"RM53_HUMAN",7,-1.41006778569241,0.197126528505139,0.284214435575999,-0.127750000000001,"Non-significant",0.546353867535276,"MRPL53","Large ribosomal subunit protein mL53","RM53_HUMAN",0.127750000000001
-0.0647249999999993,13.2734875,-1.51256545309464,0.172145234149427,0.25423286426896,-6.91074665749473,"PSMD9_HUMAN",12,1.40985508809533,0.197187060487621,0.284251718283368,0.0647249999999993,"Non-significant",0.546296901350062,"PSMD9","26S proteasome non-ATPase regulatory subunit 9","PSMD9_HUMAN",-0.0647249999999993
0.0805574999999994,8.77469375,1.31614289320146,0.227695782395141,0.317295601576639,-7.15832529291296,"Z3H7A_HUMAN",37,-1.40960430039286,0.197258453568904,0.284304641764745,-0.0805574999999994,"Non-significant",0.546216049643506,"ZC3H7A","Zinc finger CCCH domain-containing protein 7A","Z3H7A_HUMAN",0.0805574999999994
0.0629249999999999,11.2749125,1.39616201804554,0.203396738749001,0.291009699817805,-7.05985686671654,"DFFA_HUMAN",16,-1.40927837334045,0.197351270888682,0.284388419536899,-0.0629249999999999,"Non-significant",0.546088092308024,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN",0.0629249999999999
-0.0782499999999988,10.30975,-1.33835378556806,0.220709829020764,0.310090690370561,-7.13134474934795,"LPIN2_HUMAN",24,1.40895953977672,0.197442105231147,0.284469310840939,0.0782499999999988,"Non-significant",0.545964579361501,"LPIN2","Phosphatidate phosphatase LPIN2","LPIN2_HUMAN",-0.0782499999999988
0.20295,7.50839,1.38479713099802,0.206703032967665,0.294244046582551,-7.07405198475833,"FURIN_HUMAN",11,-1.40881404499781,0.197483568277983,0.284479053372502,-0.20295,"Non-significant",0.545949705858161,"FURIN","Furin","FURIN_HUMAN",0.20295
0.140300000000003,14.825925,1.36439961996703,0.212755823320603,0.300926887436561,-7.09935789950578,"RS9_HUMAN",19,-1.4079462680574,0.197731025814306,0.284764802357594,-0.140300000000003,"Non-significant",0.545513691603076,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN",0.140300000000003
-0.0534250000000025,10.8095875,-1.25028432674618,0.249540624895287,0.340161962569266,-7.23665569926407,"LRSM1_HUMAN",40,1.40777030801558,0.197781236216814,0.284764802357594,0.0534250000000025,"Non-significant",0.545513691603076,"LRSAM1","E3 ubiquitin-protein ligase LRSAM1","LRSM1_HUMAN",-0.0534250000000025
0.196222499999999,9.18076125,1.35962224410076,0.214195725828992,0.302702389302892,-7.10525267093129,"TTC17_HUMAN",28,-1.4076499007459,0.197815601019861,0.284764802357594,-0.196222499999999,"Non-significant",0.545513691603076,"TTC17","Tetratricopeptide repeat protein 17","TTC17_HUMAN",0.196222499999999
0.242820000000002,10.06825,1.48012307786798,0.180390084347163,0.264266960592932,-6.95296084298598,"VAMP4_HUMAN",4,-1.40763141650574,0.197820876973225,0.284764802357594,-0.242820000000002,"Non-significant",0.545513691603076,"VAMP4","Vesicle-associated membrane protein 4","VAMP4_HUMAN",0.242820000000002
-0.1766875,8.31177625,-1.37165699308614,0.21058466864109,0.298373125221316,-7.09037956592346,"RAB3I_HUMAN",15,1.40725545919812,0.197928213204877,0.284869292811373,0.1766875,"Non-significant",0.545354362558761,"RAB3IP","Rab-3A-interacting protein","RAB3I_HUMAN",-0.1766875
0.1958375,6.46425625,1.383948169998,0.206951904025711,0.294496043951185,-7.07510964398426,"NOL8_HUMAN",11,-1.40667525922855,0.198093961247783,0.285028151561316,-0.1958375,"Non-significant",0.545112243626765,"NOL8","Nucleolar protein 8","NOL8_HUMAN",0.1958375
-0.0732749999999989,12.2793375,-1.86425067662224,0.102558729255736,0.167418650425831,-6.42631853032831,"AP1S1_HUMAN",8,1.40662569935557,0.19810812485928,0.285028151561316,0.0732749999999989,"Non-significant",0.545112243626765,"AP1S1","AP-1 complex subunit sigma-1A","AP1S1_HUMAN",-0.0732749999999989
0.174474999999999,14.0609375,2.36903076184285,0.0480152105817312,0.0905934859261293,-5.67548434648523,"RS27L_HUMAN",1,-1.4055795653199,0.198407304698072,0.285408507442498,-0.174474999999999,"Non-significant",0.544533085600261,"RPS27L","Ribosomal protein eS27-like","RS27L_HUMAN",0.174474999999999
-0.123482499999998,9.32602125,-1.54499973655813,0.164245452756485,0.244770809252439,-6.86806552243534,"MTMR2_HUMAN",7,1.40529363910246,0.198489144575794,0.285476141619712,0.123482499999998,"Non-significant",0.544430181624342,"MTMR2","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2","MTMR2_HUMAN",-0.123482499999998
0.173654999999998,7.61141,1.52920278289116,0.168050834083732,0.24908348179686,-6.8889115940242,"TAF12_HUMAN",5,-1.40343266559153,0.199022529764796,0.286193071217646,-0.173654999999998,"Non-significant",0.543340884791365,"TAF12","Transcription initiation factor TFIID subunit 12","TAF12_HUMAN",0.173654999999998
0.3923025,6.37516125,1.37697522443236,0.209006000401101,0.296800829947727,-7.08378231889635,"WDR89_HUMAN",7,-1.40313907501491,0.19910679226582,0.286222102459267,-0.3923025,"Non-significant",0.543296832471896,"WDR89","WD repeat-containing protein 89","WDR89_HUMAN",0.3923025
-0.152555000000001,8.52831,-1.4720438019815,0.182497953833987,0.266752730158682,-6.96339712057711,"H1X_HUMAN",7,1.40311903236866,0.199112545782533,0.286222102459267,0.152555000000001,"Non-significant",0.543296832471896,"H1-10","Histone H1.10","H1X_HUMAN",-0.152555000000001
0.281544999999999,7.5228675,1.35762704114718,0.2147995993742,0.30339888278251,-7.1077108822527,"PCF11_HUMAN",26,-1.40162110527543,0.199542959006663,0.286775116844126,-0.281544999999999,"Non-significant",0.542458534615513,"PCF11","Pre-mRNA cleavage complex 2 protein Pcf11","PCF11_HUMAN",0.281544999999999
-0.6822675,7.65074125,-1.36686095610753,0.212017288830757,0.300037585678327,-7.09631606930486,"IOD1_HUMAN",6,1.40141526137968,0.199602169718006,0.286775116844126,0.6822675,"Non-significant",0.542458534615513,"DIO1","Type I iodothyronine deiodinase","IOD1_HUMAN",-0.6822675
0.493139999999999,5.7026925,1.38506337235445,0.206625039174359,0.29418410405547,-7.07372021563588,"CLD23_HUMAN",4,-1.40141516412751,0.199602197696095,0.286775116844126,-0.493139999999999,"Non-significant",0.542458534615513,"CLDN23","Claudin-23","CLD23_HUMAN",0.493139999999999
-0.104904999999997,8.600445,-1.76824294502334,0.118319907055931,0.188383491560404,-6.56282492011671,"RCAN1_HUMAN",6,1.40009617349511,0.199981969090298,0.287270401717587,0.104904999999997,"Non-significant",0.541709118292474,"RCAN1","Calcipressin-1","RCAN1_HUMAN",-0.104904999999997
0.1742625,7.45550125,1.40005312898386,0.202275499960352,0.28980331154753,-7.05498125635371,"ALKB1_HUMAN",9,-1.39883483415546,0.200345733149818,0.287742522838508,-0.1742625,"Non-significant",0.540995952953313,"ALKBH1","Nucleic acid dioxygenase ALKBH1","ALKB1_HUMAN",0.1742625
-0.132899999999998,10.689825,-1.89644204208798,0.0977407390589043,0.160867010400501,-6.37996050359529,"LYRM7_HUMAN",4,1.39863300325765,0.200403993940673,0.287775782505804,0.132899999999998,"Non-significant",0.540945756496108,"LYRM7","Complex III assembly factor LYRM7","LYRM7_HUMAN",-0.132899999999998
-0.130649999999999,16.313975,-1.33075297986184,0.223079275332237,0.312455817388294,-7.14060888198617,"ECHP_HUMAN",62,1.39831287002305,0.200496434480789,0.287808601799338,0.130649999999999,"Non-significant",0.540896230350208,"EHHADH","Peroxisomal bifunctional enzyme","ECHP_HUMAN",-0.130649999999999
