"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BT"
-0.0949525000000015,7.34778125,-0.116019439236929,0.910784274505227,0.951350715605628,-7.46933783691744,"AROS_HUMAN",5,0.11400504579218,0.912434777535675,0.95397882638997,0.0949525000000015,"Non-significant",0.0204612643777133,"RPS19BP1","Active regulator of SIRT1","AROS_HUMAN",-0.0949525000000015
0.0179799999999961,10.32264,0.116515274838361,0.910404943603825,0.951350715605628,-7.46927256732261,"RPAB5_HUMAN",2,-0.113742626375972,0.912635345682444,0.954065118876254,-0.0179799999999961,"Non-significant",0.020421981896048,"POLR2L","DNA-directed RNA polymerases I, II, and III subunit RPABC5","RPAB5_HUMAN",0.0179799999999961
0.00492249999999927,7.96496625,0.102891575976242,0.920836224799243,0.958547225376984,-7.47096502101615,"SL9A8_HUMAN",5,-0.113419205838559,0.912882546609067,0.954200132450677,-0.00492249999999927,"Non-significant",0.0203605274935103,"SLC9A8","Sodium/hydrogen exchanger 8","SL9A8_HUMAN",0.00492249999999927
0.0326649999999997,6.2308375,0.114943100859925,0.911607794699188,0.951882935609552,-7.46947856691993,"EXPH5_HUMAN",8,-0.112908149990007,0.913273184435497,0.954485020660993,-0.0326649999999997,"Non-significant",0.0202308828756785,"EXPH5","Exophilin-5","EXPH5_HUMAN",0.0326649999999997
0.0171199999999985,7.321825,0.113136453847399,0.912990342937681,0.952697193733091,-7.46971184599853,"MCM5_HUMAN",27,-0.111985048805554,0.913978844116739,0.955099029992967,-0.0171199999999985,"Non-significant",0.0199515960081411,"MCM5","DNA replication licensing factor MCM5","MCM5_HUMAN",0.0171199999999985
-0.00752499999999934,14.1756625,-0.112788504759856,0.913256650235944,0.952743095490079,-7.46975635119786,"S27A2_HUMAN",40,0.111736293902149,0.914169017713297,0.955119882084979,0.00752499999999934,"Non-significant",0.0199421144262763,"SLC27A2","Long-chain fatty acid transport protein 2","S27A2_HUMAN",-0.00752499999999934
0.0229599999999994,7.7912925,0.113316682817504,0.912852407062089,0.952697193733091,-7.46968873970966,"COIL_HUMAN",11,-0.111512548166276,0.914340076905507,0.955119882084979,-0.0229599999999994,"Non-significant",0.0199421144262763,"COIL","Coilin","COIL_HUMAN",0.0229599999999994
0.0985850000000008,6.1331825,0.113341967345447,0.912833056136473,0.952697193733091,-7.46968549517058,"DHI2_HUMAN",4,-0.111365259022353,0.914452685785647,0.955119882084979,-0.0985850000000008,"Non-significant",0.0199421144262763,"HSD11B2","11-beta-hydroxysteroid dehydrogenase type 2","DHI2_HUMAN",0.0985850000000008
-0.00492500000000007,14.7102125,-0.150047594570454,0.884814678982206,0.936438132964249,-7.46421574831588,"TCPH_HUMAN",42,0.111110521613004,0.914647448454511,0.955119882084979,0.00492500000000007,"Non-significant",0.0199421144262763,"CCT7","T-complex protein 1 subunit eta","TCPH_HUMAN",-0.00492500000000007
-0.00975750000000275,9.49489875,-0.112519722394425,0.913462374396795,0.952834736385249,-7.46979063688291,"GFOD2_HUMAN",11,0.111086758160069,0.914665617420265,0.955119882084979,0.00975750000000275,"Non-significant",0.0199421144262763,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN",-0.00975750000000275
-0.0970250000000012,6.1430675,-0.112999989093538,0.913094786570612,0.952697193733091,-7.46972931710694,"ZN185_HUMAN",4,0.111031609912663,0.914707782657407,0.955119882084979,0.0970250000000012,"Non-significant",0.0199421144262763,"ZNF185","Zinc finger protein 185","ZN185_HUMAN",-0.0970250000000012
0.0110874999999986,8.72209125,0.133453409118247,0.897462336926978,0.944309824183905,-7.46687646011161,"NEXN_HUMAN",18,-0.110091656237443,0.915426497446368,0.955746884378584,-0.0110874999999986,"Non-significant",0.0196571090550962,"NEXN","Nexilin","NEXN_HUMAN",0.0110874999999986
-0.123510000000002,6.790415,-0.111714019112239,0.914079096387242,0.953355011109429,-7.46989292338745,"TGM1_HUMAN",20,0.109761055078695,0.915679304518646,0.955804155537215,0.123510000000002,"Non-significant",0.0196310856346866,"TGM1","Protein-glutamine gamma-glutamyltransferase K","TGM1_HUMAN",-0.123510000000002
-0.00629999999999598,10.014445,-0.10610900314518,0.918371151531206,0.95647391029851,-7.47058422074524,"DMAC2_HUMAN",9,0.10971064971354,0.915717849867647,0.955804155537215,0.00629999999999598,"Non-significant",0.0196310856346866,"DMAC2","Distal membrane-arm assembly complex protein 2","DMAC2_HUMAN",-0.00629999999999598
-0.0119174999999991,9.09303875,-0.118053069852039,0.909228637487793,0.950749686521841,-7.46906837519369,"TM208_HUMAN",3,0.109392891402116,0.915960847551746,0.95584282795981,0.0119174999999991,"Non-significant",0.019613514168948,"TMEM208","Transmembrane protein 208","TM208_HUMAN",-0.0119174999999991
0.00415000000000099,11.427025,0.108458583625827,0.916571592495458,0.955215082792779,-7.47029875092875,"TCEA1_HUMAN",19,-0.109352930511939,0.91599140732113,0.95584282795981,-0.00415000000000099,"Non-significant",0.019613514168948,"TCEA1","Transcription elongation factor A protein 1","TCEA1_HUMAN",0.00415000000000099
0.0375650000000007,7.4402125,0.109961063241098,0.915421105892624,0.954341607796067,-7.4701129357931,"LAT1_HUMAN",2,-0.108133661603113,0.916923906398468,0.956502515330981,-0.0375650000000007,"Non-significant",0.0193138835635763,"SLC7A5","Large neutral amino acids transporter small subunit 1","LAT1_HUMAN",0.0375650000000007
-0.00492499999999829,11.1351375,-0.099817859009811,0.923192059214013,0.960010474028929,-7.47131789344109,"RETR3_HUMAN",10,0.108001512323041,0.917024982862043,0.956502515330981,0.00492499999999829,"Non-significant",0.0193138835635763,"RETREG3","Reticulophagy regulator 3","RETR3_HUMAN",-0.00492499999999829
0.00362499999999599,16.5264375,0.0928138549243099,0.928563270644008,0.962366039572516,-7.47208210432063,"PDIA4_HUMAN",49,-0.107926802902082,0.917082126270789,0.956502515330981,-0.00362499999999599,"Non-significant",0.0193138835635763,"PDIA4","Protein disulfide-isomerase A4","PDIA4_HUMAN",0.00362499999999599
-0.101902499999998,12.14245125,-0.109861524370026,0.915497318675084,0.954341607796067,-7.47012532480417,"K2C5_HUMAN",28,0.107907447190291,0.917096931067067,0.956502515330981,0.101902499999998,"Non-significant",0.0193138835635763,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN",-0.101902499999998
0.0115225000000017,10.12918375,0.107264630685842,0.917485984453541,0.955925225056149,-7.4704445928752,"SNX17_HUMAN",19,-0.107547912000405,0.917371938740313,0.956665898701838,-0.0115225000000017,"Non-significant",0.0192397066160059,"SNX17","Sorting nexin-17","SNX17_HUMAN",0.0115225000000017
0.00692500000000251,10.1921375,0.113118833593231,0.913003828539345,0.952697193733091,-7.46971410303983,"NU160_HUMAN",42,-0.106894994849531,0.9178713846239,0.957063261340942,-0.00692500000000251,"Non-significant",0.0190593546544423,"NUP160","Nuclear pore complex protein Nup160","NU160_HUMAN",0.00692500000000251
0.00272499999999809,16.7649125,0.088609317467587,0.931789560555155,0.963620140476883,-7.47251423327741,"NIPS1_HUMAN",18,-0.106365454882181,0.918276482936838,0.957188332006446,-0.00272499999999809,"Non-significant",0.0190026040160807,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN",0.00272499999999809
-0.00644999999999918,11.293025,-0.108465982674343,0.916565926332799,0.955215082792779,-7.47029784211435,"PBIP1_HUMAN",29,0.106333288003725,0.91830109145339,0.957188332006446,0.00644999999999918,"Non-significant",0.0190026040160807,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN",-0.00644999999999918
0.00424999999999898,11.331675,0.0974886658958226,0.92497780562388,0.960878499274877,-7.47157818452882,"SC24B_HUMAN",30,-0.106178473445552,0.918419530046066,0.957188332006446,-0.00424999999999898,"Non-significant",0.0190026040160807,"SEC24B","Protein transport protein Sec24B","SC24B_HUMAN",0.00424999999999898
-0.00479750000000223,9.97768375,-0.0982921440578159,0.924361742150723,0.960732411187385,-7.47148908700861,"PKN2_HUMAN",40,0.106059832426911,0.918510296109922,0.957188332006446,0.00479750000000223,"Non-significant",0.0190026040160807,"PKN2","Serine/threonine-protein kinase N2","PKN2_HUMAN",-0.00479750000000223
0.0219700000000014,8.04534,0.107259997446039,0.917489533092367,0.955925225056149,-7.47044515569329,"MFSD3_HUMAN",3,-0.105964235482182,0.91858343330125,0.957188332006446,-0.0219700000000014,"Non-significant",0.0190026040160807,"MFSD3","Major facilitator superfamily domain-containing protein 3","MFSD3_HUMAN",0.0219700000000014
0.00799999999999912,9.33661,0.116302008876154,0.910568096189073,0.951350715605628,-7.46930067469264,"MD1L1_HUMAN",37,-0.10549014635789,0.918946151376039,0.9573790771634,-0.00799999999999912,"Non-significant",0.0189160679463741,"MAD1L1","Mitotic spindle assembly checkpoint protein MAD1","MD1L1_HUMAN",0.00799999999999912
0.00397500000000051,16.7264625,0.0981014808613661,0.924507927361629,0.960760809573676,-7.47151029561243,"F16P1_HUMAN",26,-0.105341477435461,0.919059899879827,0.9573790771634,-0.00397500000000051,"Non-significant",0.0189160679463741,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN",0.00397500000000051
0.00272499999999809,12.8935875,0.0917067795942416,0.929412632464069,0.962480468526695,-7.47219782413931,"MSRA_HUMAN",11,-0.105260554376054,0.919121816007421,0.9573790771634,-0.00272499999999809,"Non-significant",0.0189160679463741,"MSRA","Mitochondrial peptide methionine sulfoxide reductase","MSRA_HUMAN",0.00272499999999809
-0.0510125000000023,8.45781875,-0.106429360239487,0.918125757677367,0.956341559188938,-7.47054566487532,"IF2B1_HUMAN",20,0.104645414246499,0.919592493765706,0.957745925410153,0.0510125000000023,"Non-significant",0.0187496869832566,"IGF2BP1","Insulin-like growth factor 2 mRNA-binding protein 1","IF2B1_HUMAN",-0.0510125000000023
0.00389999999999979,10.86315,0.0915970965651521,0.929496787989531,0.962480468526695,-7.47220921360754,"ITB3_HUMAN",27,-0.104285956294694,0.919867550956312,0.957849478976666,-0.00389999999999979,"Non-significant",0.0187027326603773,"ITGB3","Integrin beta-3","ITB3_HUMAN",0.00389999999999979
-0.00832499999999925,11.6191375,-0.181361500306093,0.861048258013117,0.923282260071895,-7.4583525098862,"PLCC_HUMAN",16,0.104205751114798,0.919928925559305,0.957849478976666,0.00832499999999925,"Non-significant",0.0187027326603773,"AGPAT3","1-acyl-sn-glycerol-3-phosphate acyltransferase gamma","PLCC_HUMAN",-0.00832499999999925
-0.00797500000000007,10.5345125,-0.119528427037501,0.908100319853487,0.950307468329329,-7.46886996699364,"DPH5_HUMAN",10,0.103637908609124,0.920363466683885,0.958178503504101,0.00797500000000007,"Non-significant",0.0185535766570339,"DPH5","Diphthine methyl ester synthase","DPH5_HUMAN",-0.00797500000000007
-0.00727750000000071,8.62466875,-0.122488000764232,0.905837593141595,0.949045400565589,-7.46846455941561,"CLP1_HUMAN",12,0.10326650299766,0.920647700392668,0.958322969896805,0.00727750000000071,"Non-significant",0.0184881021889353,"CLP1","Polyribonucleotide 5'-hydroxyl-kinase Clp1","CLP1_HUMAN",-0.00727750000000071
0.00422499999999992,10.1810625,0.105367481295411,0.918939194316677,0.956942219487465,-7.47067302046739,"IDUA_HUMAN",23,-0.103038634984946,0.920822092099057,0.958322969896805,-0.00422499999999992,"Non-significant",0.0184881021889353,"IDUA","Alpha-L-iduronidase","IDUA_HUMAN",0.00422499999999992
0.128119999999999,8.2291025,0.104828204039582,0.919352339330315,0.957249125184456,-7.47073721079242,"B4GT3_HUMAN",5,-0.10299183112839,0.920857912555794,0.958322969896805,-0.128119999999999,"Non-significant",0.0184881021889353,"B4GALT3","Beta-1,4-galactosyltransferase 3","B4GT3_HUMAN",0.128119999999999
-0.00295000000000201,12.171825,-0.0987243674562708,0.924030359534118,0.960635034870003,-7.47144085614424,"OPTN_HUMAN",37,0.10128148496616,0.922167028464463,0.959398810768621,0.00295000000000201,"Non-significant",0.0180008242033984,"OPTN","Optineurin","OPTN_HUMAN",-0.00295000000000201
-0.0107250000000008,10.6385375,-0.103127608658556,0.920655353450887,0.9584823830427,-7.47093748256271,"GORS1_HUMAN",6,0.101241905402995,0.922197326135059,0.959398810768621,0.0107250000000008,"Non-significant",0.0180008242033984,"GORASP1","Golgi reassembly-stacking protein 1","GORS1_HUMAN",-0.0107250000000008
0.00527499999999925,11.7703625,0.0959731414444422,0.92613997648446,0.961714983289298,-7.47174425526797,"UB2L6_HUMAN",12,-0.101076830860536,0.922323690167803,0.959398810768621,-0.00527499999999925,"Non-significant",0.0180008242033984,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN",0.00527499999999925
0.0103149999999985,8.5343975,0.109965189275064,0.915417946780105,0.954341607796067,-7.47011242200883,"DVL3_HUMAN",10,-0.101020949509753,0.9223664677079,0.959398810768621,-0.0103149999999985,"Non-significant",0.0180008242033984,"DVL3","Segment polarity protein dishevelled homolog DVL-3","DVL3_HUMAN",0.0103149999999985
0.00452499999999745,13.1142375,0.0967825643898798,0.925519251247089,0.961290442223862,-7.47165588182019,"DPM1_HUMAN",18,-0.10067079580025,0.922634518933892,0.959554145206209,-0.00452499999999745,"Non-significant",0.0179305141011824,"DPM1","Dolichol-phosphate mannosyltransferase subunit 1","DPM1_HUMAN",0.00452499999999745
0.00804749999999821,10.01128375,0.138582523931683,0.893549480121497,0.942153495755526,-7.46608713650407,"C1D_HUMAN",3,-0.0999346989897054,0.923198054157574,0.959818022719742,-0.00804749999999821,"Non-significant",0.0178110994814824,"C1D","Nuclear nucleic acid-binding protein C1D","C1D_HUMAN",0.00804749999999821
-0.00632500000000036,14.0006125,-0.0983602893647502,0.924309494562692,0.960732411187385,-7.47148149683735,"EIF1B_HUMAN",6,0.0999153874404183,0.923212839180423,0.959818022719742,0.00632500000000036,"Non-significant",0.0178110994814824,"EIF1B","Eukaryotic translation initiation factor 1b","EIF1B_HUMAN",-0.00632500000000036
0.0168375000000029,7.13361875,0.101527666668453,0.921881483029886,0.959490680527405,-7.47112291908854,"SAAL1_HUMAN",10,-0.099874060569877,0.923244479357416,0.959818022719742,-0.0168375000000029,"Non-significant",0.0178110994814824,"SAAL1","Protein SAAL1","SAAL1_HUMAN",0.0168375000000029
0.00439749999999961,9.96713375,0.0934438609819457,0.928079966447701,0.962366039572516,-7.47201563289663,"SPAG1_HUMAN",38,-0.0990471596987796,0.923877592409331,0.96025655194632,-0.00439749999999961,"Non-significant",0.0176127209090241,"SPAG1","Sperm-associated antigen 1","SPAG1_HUMAN",0.00439749999999961
-0.0840725000000004,6.82864375,-0.100756200335586,0.922472784115315,0.959879958033483,-7.47121130047835,"TGM3_HUMAN",21,0.0990128044720022,0.923903897622978,0.96025655194632,0.0840725000000004,"Non-significant",0.0176127209090241,"TGM3","Protein-glutamine gamma-glutamyltransferase E","TGM3_HUMAN",-0.0840725000000004
-0.0158249999999978,7.737115,-0.0999137297407775,0.923118567049026,0.960010474028929,-7.47130704841025,"CCNH_HUMAN",9,0.0988543904520459,0.924025193868052,0.960259146571801,0.0158249999999978,"Non-significant",0.0176115474413668,"CCNH","Cyclin-H","CCNH_HUMAN",-0.0158249999999978
-0.00979999999999848,10.45705,-0.131249334524221,0.899144704083925,0.94509579234205,-7.46720654862081,"GGT7_HUMAN",15,0.0981178273847725,0.924589202256821,0.960709674602525,0.00979999999999848,"Non-significant",0.0174078358151112,"GGT7","Glutathione hydrolase 7","GGT7_HUMAN",-0.00979999999999848
0.00552499999999867,11.3334125,0.0956069260671762,0.926420835489968,0.961883058865178,-7.47178399571306,"LDAH_HUMAN",16,-0.0979290523340916,0.924733760467113,0.960709674602525,-0.00552499999999867,"Non-significant",0.0174078358151112,"LDAH","Lipid droplet-associated hydrolase","LDAH_HUMAN",0.00552499999999867
0.0123250000000006,13.5996875,0.115916933392028,0.910862698017067,0.951350715605628,-7.46935129574019,"ZA2G_HUMAN",19,-0.0977024520985158,0.924907288084592,0.960709674602525,-0.0123250000000006,"Non-significant",0.0174078358151112,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN",0.0123250000000006
0.00247500000000045,13.6823125,0.0777923347664383,0.94009593844092,0.968246109890158,-7.47353409910924,"GPX4_HUMAN",11,-0.0976673826461529,0.92493414422329,0.960709674602525,-0.00247500000000045,"Non-significant",0.0174078358151112,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN",0.00247500000000045
0.00380000000000003,11.744675,0.091104968290419,0.929874390700629,0.96258089518795,-7.47226014873959,"UBE2Z_HUMAN",15,-0.0972967449815662,0.925217984451078,0.960769501872586,-0.00380000000000003,"Non-significant",0.0173807913864427,"UBE2Z","Ubiquitin-conjugating enzyme E2 Z","UBE2Z_HUMAN",0.00380000000000003
0.0504149999999992,5.90602,0.0989454840109267,0.923860837246878,0.960582344670249,-7.47141610062862,"JAK2_HUMAN",10,-0.097281748064623,0.925229469575184,0.960769501872586,-0.0504149999999992,"Non-significant",0.0173807913864427,"JAK2","Tyrosine-protein kinase JAK2","JAK2_HUMAN",0.0504149999999992
0.0168699999999982,6.9478425,0.0977411153840442,0.924784235120018,0.960800896205027,-7.47155026904106,"BMPR2_HUMAN",13,-0.0964023444923189,0.925902978619116,0.961345379085204,-0.0168699999999982,"Non-significant",0.0171205568857322,"BMPR2","Bone morphogenetic protein receptor type-2","BMPR2_HUMAN",0.0168699999999982
0.00209999999999688,12.87665,0.070341033434635,0.945822495093184,0.971325361738264,-7.47415963383811,"SYIC_HUMAN",60,-0.094911885100804,0.927044625663619,0.962407103678272,-0.00209999999999688,"Non-significant",0.0166411800604715,"IARS1","Isoleucine--tRNA ligase, cytoplasmic","SYIC_HUMAN",0.00209999999999688
-0.00549000000000177,9.3422025,-0.092935115772446,0.928470243834467,0.962366039572516,-7.47206934505009,"TNAP3_HUMAN",32,0.0945533669615863,0.927319267383147,0.962549369291525,0.00549000000000177,"Non-significant",0.0165769862235922,"TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNAP3_HUMAN",-0.00549000000000177
0.014272499999997,9.95512375,0.0949078202012751,0.926957026871467,0.961937886349748,-7.47185943949841,"APOA2_HUMAN",3,-0.0942784024588772,0.92752991029857,0.962549369291525,-0.014272499999997,"Non-significant",0.0165769862235922,"APOA2","Apolipoprotein A-II","APOA2_HUMAN",0.014272499999997
-0.00782749999999943,8.78862875,-0.0932660524028811,0.928216367636009,0.962366039572516,-7.47203443877181,"ZN428_HUMAN",4,0.0941449431936804,0.927632152102594,0.962549369291525,0.00782749999999943,"Non-significant",0.0165769862235922,"ZNF428","Zinc finger protein 428","ZN428_HUMAN",-0.00782749999999943
