logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,D_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.339625835418701,11.595793962478623,,2.5359793760545736e-06,7.723895549448e-05,,KANK2_HUMAN,8,,2.5359793760545736e-06,7.723895549448e-05,-0.339625835418701,Up,4.112163607834782,KANK2,KN motif and ankyrin repeat domain-containing protein 2,KANK2_HUMAN,Q63ZY3
0.339730978012085,13.447202801704425,,7.630992408793554e-06,0.0001607216473142,,KIME_HUMAN,8,,7.630992408793554e-06,0.0001607216473142,-0.339730978012085,Up,3.793925624941832,MVK,Mevalonate kinase,KIME_HUMAN,Q03426
0.339799761772156,7.222975194454193,,0.7873277475381296,0.8763179235946061,,SPB12_HUMAN,6,,0.7873277475381296,0.8763179235946061,-0.339799761772156,Non-significant,0.0573383054600146,SERPINB12,Serpin B12,SPB12_HUMAN,Q96P63
0.339900970458984,9.100034236907964,,0.0027297382680701,0.0121415557167747,,ARH37_HUMAN,8,,0.0027297382680701,0.0121415557167747,-0.339900970458984,Up,1.9157256628552048,ARHGEF37,Rho guanine nucleotide exchange factor 37,ARH37_HUMAN,A1IGU5
0.340389013290405,7.920378923416139,,0.0732683464111661,0.1500718905366709,,ABL1_HUMAN,8,,0.0732683464111661,0.1500718905366709,-0.340389013290405,Non-significant,0.8237006463845866,ABL1,Tyrosine-protein kinase ABL1,ABL1_HUMAN,P00519
0.340418895085652,7.54462174574534,,0.0272930697924151,0.0698308867303771,,CDN2C_HUMAN,5,,0.0272930697924151,0.0698308867303771,-0.340418895085652,Non-significant,1.155952443142076,CDKN2C,Cyclin-dependent kinase 4 inhibitor C,CDN2C_HUMAN,P42773
0.340561866760254,17.48363828659057,,0.0002780577425464,0.0021728869945386,,PGK1_HUMAN,8,,0.0002780577425464,0.0021728869945386,-0.340561866760254,Up,2.662962859470762,PGK1,Phosphoglycerate kinase 1,PGK1_HUMAN,P00558
0.341440916061401,14.999638438224787,,8.297628417394028e-05,0.0009199251640556,,CK054_HUMAN,8,,8.297628417394028e-05,0.0009199251640556,-0.341440916061401,Up,3.0362475010888303,C11orf54,Ester hydrolase C11orf54,CK054_HUMAN,Q9H0W9
0.341618537902832,,,1.0,1.0,,RAB3A_HUMAN,3,,1.0,1.0,-0.341618537902832,Non-significant,-0.0,RAB3A,Ras-related protein Rab-3A,RAB3A_HUMAN,P20336
0.34165620803833,8.024925470352173,,0.0829071396167994,0.1649085202428835,,HERP2_HUMAN,8,,0.0829071396167994,0.1649085202428835,-0.34165620803833,Non-significant,0.7827569053083219,HERPUD2,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,HERP2_HUMAN,Q9BSE4
0.342118859291077,7.297408759593962,,0.1248803687606225,0.2252630694090225,,SPA2L_HUMAN,8,,0.1248803687606225,0.2252630694090225,-0.342118859291077,Non-significant,0.6473100025350856,SPATA2L,Spermatogenesis-associated protein 2-like protein,SPA2L_HUMAN,Q8IUW3
0.34249472618103,8.552379965782166,,0.0011100727501338,0.0062672203985193,,RDH10_HUMAN,8,,0.0011100727501338,0.0062672203985193,-0.34249472618103,Up,2.2029250322542797,RDH10,Retinol dehydrogenase 10,RDH10_HUMAN,Q8IZV5
0.342580636342366,6.4520892302195225,,0.6086749713565032,0.7312408256381386,,NTH_HUMAN,6,,0.6086749713565032,0.7312408256381386,-0.342580636342366,Non-significant,0.1359395696615249,NTHL1,Endonuclease III-like protein 1,NTH_HUMAN,P78549
0.343005657196045,17.962099313735965,,0.4777299933328019,0.6161496459634764,,K2C6B_HUMAN,8,,0.4777299933328019,0.6161496459634764,-0.343005657196045,Non-significant,0.210313796726261,KRT6B,"Keratin, type II cytoskeletal 6B",K2C6B_HUMAN,P04259
0.344053983688354,8.358940720558167,,0.0014723375719871,0.0076589598268513,,PLPL4_HUMAN,8,,0.0014723375719871,0.0076589598268513,-0.344053983688354,Up,2.1158302084526537,PNPLA4,Patatin-like phospholipase domain-containing protein 4,PLPL4_HUMAN,P41247
0.344088912010193,7.587212860584256,,0.0015473012292563,0.0079264020505134,,RNPL1_HUMAN,8,,0.0015473012292563,0.0079264020505134,-0.344088912010193,Up,2.1009239027448228,RNPEPL1,Aminopeptidase RNPEPL1,RNPL1_HUMAN,Q9HAU8
0.34449855486552,6.810852805773417,,0.0402717263467918,0.0945404739138297,,CLOCK_HUMAN,7,,0.0402717263467918,0.0945404739138297,-0.34449855486552,Non-significant,1.024382224990104,CLOCK,Circadian locomoter output cycles protein kaput,CLOCK_HUMAN,O15516
0.344743251800537,6.797459125518798,,0.4873280626624269,0.6239906057483269,,WDR35_HUMAN,6,,0.4873280626624269,0.6239906057483269,-0.344743251800537,Non-significant,0.2048219486226634,WDR35,WD repeat-containing protein 35,WDR35_HUMAN,Q9P2L0
0.345603585243225,6.846173107624055,,0.1601605634977574,0.2724092789572611,,PIGQ_HUMAN,6,,0.1601605634977574,0.2724092789572611,-0.345603585243225,Non-significant,0.5647781033256882,PIGQ,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q,PIGQ_HUMAN,Q9BRB3
0.345733523368835,7.614767730236052,,0.0717088910606425,0.147578735106718,,KLOTB_HUMAN,8,,0.0717088910606425,0.147578735106718,-0.345733523368835,Non-significant,0.8309762163011821,KLB,Beta-klotho,KLOTB_HUMAN,Q86Z14
0.346886396408081,11.45743930339812,,0.0005620113522265,0.0037132236907835,,H15_HUMAN,8,,0.0005620113522265,0.0037132236907835,-0.346886396408081,Up,2.430248887362394,H1-5,Histone H1.5,H15_HUMAN,P16401
0.347267627716064,14.913823843002316,,8.174903057681204e-06,0.0001686290137823,,FBX2_HUMAN,8,,8.174903057681204e-06,0.0001686290137823,-0.347267627716064,Up,3.773067699927653,FBXO2,F-box only protein 2,FBX2_HUMAN,Q9UK22
0.347321510314941,16.058445453643806,,7.920514690895947e-06,0.0001647024793464,,THIC_HUMAN,8,,7.920514690895947e-06,0.0001647024793464,-0.347321510314941,Up,3.783299863135118,ACAT2,"Acetyl-CoA acetyltransferase, cytosolic",THIC_HUMAN,Q9BWD1
0.347445329030355,6.415094455083212,,0.3738859231272064,0.5146584959981858,,TM39B_HUMAN,5,,0.3738859231272064,0.5146584959981858,-0.347445329030355,Non-significant,0.2884808534823845,TMEM39B,Transmembrane protein 39B,TM39B_HUMAN,Q9GZU3
0.347488641738892,8.624806761741638,,0.0017204117121698,0.0085738036239705,,TBCD8_HUMAN,8,,0.0017204117121698,0.0085738036239705,-0.347488641738892,Up,2.066826467874916,TBC1D8,TBC1 domain family member 8,TBCD8_HUMAN,O95759
0.347753047943115,9.520272970199583,,0.0053930344812487,0.0203634436515991,,MBOA7_HUMAN,8,,0.0053930344812487,0.0203634436515991,-0.347753047943115,Up,1.691148776805644,MBOAT7,Lysophospholipid acyltransferase 7,MBOA7_HUMAN,Q96N66
0.347912311553955,15.117644309997557,,9.889416818271604e-06,0.0001933746825587,,STA10_HUMAN,8,,9.889416818271604e-06,0.0001933746825587,-0.347912311553955,Up,3.713600386224,STARD10,START domain-containing protein 10,STA10_HUMAN,Q9Y365
0.348124980926514,11.570722341537476,,2.788177493418448e-05,0.0004115952829473,,SETD7_HUMAN,8,,2.788177493418448e-05,0.0004115952829473,-0.348124980926514,Up,3.38552961107598,SETD7,Histone-lysine N-methyltransferase SETD7,SETD7_HUMAN,Q8WTS6
0.34815788269043,10.412698984146113,,0.0001349863579501,0.0013024920288231,,S14L4_HUMAN,8,,0.0001349863579501,0.0013024920288231,-0.34815788269043,Up,2.885224925877737,SEC14L4,SEC14-like protein 4,S14L4_HUMAN,Q9UDX3
0.348667860031128,10.14296114444733,,0.0207531832609939,0.0565826390872956,,CLN5_HUMAN,8,,0.0207531832609939,0.0565826390872956,-0.348667860031128,Non-significant,1.2473168003516224,CLN5,Bis(monoacylglycero)phosphate synthase CLN5,CLN5_HUMAN,O75503
0.349924325942993,9.289499402046204,,0.0051760318497226,0.0197518532579309,,AAPK2_HUMAN,8,,0.0051760318497226,0.0197518532579309,-0.349924325942993,Up,1.704392149559903,PRKAA2,5'-AMP-activated protein kinase catalytic subunit alpha-2,AAPK2_HUMAN,P54646
0.349963188171387,6.6876821517944345,,0.0830099719385344,0.1650329289231771,,HELZ_HUMAN,7,,0.0830099719385344,0.1650329289231771,-0.349963188171387,Non-significant,0.7824293926175127,HELZ,Probable helicase with zinc finger domain,HELZ_HUMAN,P42694
0.350407123565674,10.933829069137577,,4.538613341453064e-05,0.0005883680238374,,ERBB2_HUMAN,8,,4.538613341453064e-05,0.0005883680238374,-0.350407123565674,Up,3.230350937998069,ERBB2,Receptor tyrosine-protein kinase erbB-2,ERBB2_HUMAN,P04626
0.350536346435547,12.405146837234485,,1.7845969623285366e-05,0.0002947823167814,,ANGT_HUMAN,8,,1.7845969623285366e-05,0.0002947823167814,-0.350536346435547,Up,3.530498572219352,AGT,Angiotensinogen,ANGT_HUMAN,P01019
0.35070276260376,8.581414222717285,,0.0003613078162252,0.0026406734507877,,CDKAL_HUMAN,8,,0.0003613078162252,0.0026406734507877,-0.35070276260376,Up,2.578285300909437,CDKAL1,Threonylcarbamoyladenosine tRNA methylthiotransferase,CDKAL_HUMAN,Q5VV42
0.351396083831787,9.877962589263923,,0.0263273637090623,0.0679584407272677,,GATC_HUMAN,8,,0.0263273637090623,0.0679584407272677,-0.351396083831787,Non-significant,1.1677565943602637,GATC,"Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",GATC_HUMAN,O43716
0.352293848991394,7.656327545642855,,0.1030624028285487,0.1938411959450569,,GEMI8_HUMAN,8,,0.1030624028285487,0.1938411959450569,-0.352293848991394,Non-significant,0.7125539193888302,GEMIN8,Gem-associated protein 8,GEMI8_HUMAN,Q9NWZ8
0.352554321289063,11.14314222335816,,1.8459759221035877e-05,0.0003012765085616,,TCAF2_HUMAN,8,,1.8459759221035877e-05,0.0003012765085616,-0.352554321289063,Up,3.521034730257564,TCAF2,TRPM8 channel-associated factor 2,TCAF2_HUMAN,A6NFQ2
0.352599382400513,7.179609179496764,,0.3050269789649279,0.4430387467706478,,SAPL1_HUMAN,7,,0.3050269789649279,0.4430387467706478,-0.352599382400513,Non-significant,0.3535582900911018,PSAPL1,Proactivator polypeptide-like 1,SAPL1_HUMAN,Q6NUJ1
0.352831602096558,11.54034578800201,,0.0002422492114723,0.0019363393069199,,GALNS_HUMAN,8,,0.0002422492114723,0.0019363393069199,-0.352831602096558,Up,2.7130185384473977,GALNS,N-acetylgalactosamine-6-sulfatase,GALNS_HUMAN,P34059
0.353543758392334,8.768775701522824,,0.0744655143429585,0.1517651639332983,,ALG3_HUMAN,8,,0.0744655143429585,0.1517651639332983,-0.353543758392334,Non-significant,0.8188279046445543,ALG3,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase",ALG3_HUMAN,Q92685
0.354518413543701,8.949093103408813,,0.2144721707683669,0.3390257563390373,,CRUM3_HUMAN,7,,0.2144721707683669,0.3390257563390373,-0.354518413543701,Non-significant,0.4697673064842214,CRB3,Protein crumbs homolog 3,CRUM3_HUMAN,Q9BUF7
0.354728937149048,9.461208462715147,,0.0001614614544319,0.0014667075107657,,ATG4A_HUMAN,8,,0.0001614614544319,0.0014667075107657,-0.354728937149048,Up,2.833656484060836,ATG4A,Cysteine protease ATG4A,ATG4A_HUMAN,Q8WYN0
0.354891300201416,13.20392441749572,,0.0001600174678487,0.0014599366526554,,VISL1_HUMAN,8,,0.0001600174678487,0.0014599366526554,-0.354891300201416,Up,2.835665988050519,VSNL1,Visinin-like protein 1,VISL1_HUMAN,P62760
0.355345924695333,5.812630434830985,,0.6427941145727125,0.7597247808272121,,PHLP2_HUMAN,7,,0.6427941145727125,0.7597247808272121,-0.355345924695333,Non-significant,0.1193437074762046,PHLPP2,PH domain leucine-rich repeat-containing protein phosphatase 2,PHLP2_HUMAN,Q6ZVD8
0.355610132217407,7.225765705108643,,0.0190746586981761,0.0531379390391558,,MTEF4_HUMAN,8,,0.0190746586981761,0.0531379390391558,-0.355610132217407,Non-significant,1.2745952937586238,MTERF4,"Transcription termination factor 4, mitochondrial",MTEF4_HUMAN,Q7Z6M4
0.35718846321106,8.128979325294496,,0.0005548962426357,0.0036836480365522,,NF1_HUMAN,8,,0.0005548962426357,0.0036836480365522,-0.35718846321106,Up,2.433721872255169,NF1,Neurofibromin,NF1_HUMAN,P21359
0.358100652694702,12.863954424858086,,6.215661660346769e-05,0.0007359091905089,,GFRP_HUMAN,8,,6.215661660346769e-05,0.0007359091905089,-0.358100652694702,Up,3.133175773290272,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,GFRP_HUMAN,P30047
0.358194708824158,8.279914677143097,,0.0235143863751202,0.0623070399648641,,RUSD4_HUMAN,8,,0.0235143863751202,0.0623070399648641,-0.358194708824158,Non-significant,1.2054628803848015,RPUSD4,"Pseudouridylate synthase RPUSD4, mitochondrial",RUSD4_HUMAN,Q96CM3
0.358298540115356,7.668409943580627,,0.0918366740531556,0.1779607073125602,,GORAB_HUMAN,8,,0.0918366740531556,0.1779607073125602,-0.358298540115356,Non-significant,0.7496758767982827,GORAB,RAB6-interacting golgin,GORAB_HUMAN,Q5T7V8
0.358442902565002,,,1.0,1.0,,KC1E_HUMAN,5,,1.0,1.0,-0.358442902565002,Non-significant,-0.0,CSNK1E,Casein kinase I isoform epsilon,KC1E_HUMAN,P49674
0.358575344085693,12.374500989913926,,0.1321440837215383,0.2352792413983938,,CUTA_HUMAN,8,,0.1321440837215383,0.2352792413983938,-0.358575344085693,Non-significant,0.62841638877735,CUTA,Protein CutA,CUTA_HUMAN,O60888
0.358673334121704,10.98682487010956,,0.0027096026445028,0.0120847982941819,,NFIC_HUMAN,8,,0.0027096026445028,0.0120847982941819,-0.358673334121704,Up,1.9177605939493227,NFIC,Nuclear factor 1 C-type,NFIC_HUMAN,P08651
0.359174489974976,11.222386717796326,,0.0196657412533738,0.0543044887390939,,H2A2B_HUMAN,8,,0.0196657412533738,0.0543044887390939,-0.359174489974976,Non-significant,1.2651642707049262,H2AC21,Histone H2A type 2-B,H2A2B_HUMAN,Q8IUE6
0.359327554702759,7.98776650428772,,0.0218310228290825,0.0588941620147096,,CCD9B_HUMAN,8,,0.0218310228290825,0.0588941620147096,-0.359327554702759,Non-significant,1.2299277532681794,CCDC9B,Coiled-coil domain-containing protein 9B,CCD9B_HUMAN,Q6ZUT6
0.359571695327759,13.4694789648056,,7.311487004543335e-05,0.0008378043780171,,RGN_HUMAN,8,,7.311487004543335e-05,0.0008378043780171,-0.359571695327759,Up,3.0768573745265946,RGN,Regucalcin,RGN_HUMAN,Q15493
0.360506892204285,7.651118695735933,,0.6842162357426673,0.7944704676076635,,K2C1B_HUMAN,7,,0.6842162357426673,0.7944704676076635,-0.360506892204285,Non-significant,0.0999222419347745,KRT77,"Keratin, type II cytoskeletal 1b",K2C1B_HUMAN,Q7Z794
0.360785484313965,7.058644533157347,,0.1928235807165232,0.313453094605253,,UBP34_HUMAN,8,,0.1928235807165232,0.313453094605253,-0.360785484313965,Non-significant,0.5038274381767506,USP34,Ubiquitin carboxyl-terminal hydrolase 34,UBP34_HUMAN,Q70CQ2
0.360982179641724,8.506561636924744,,0.006590322053186,0.0235680962818652,,ZHX3_HUMAN,8,,0.006590322053186,0.0235680962818652,-0.360982179641724,Up,1.627675496290762,ZHX3,Zinc fingers and homeoboxes protein 3,ZHX3_HUMAN,Q9H4I2
0.361196160316467,7.120848715305329,,0.0284474250787757,0.0719104337429806,,FOXO3_HUMAN,8,,0.0284474250787757,0.0719104337429806,-0.361196160316467,Non-significant,1.1432080916998204,FOXO3,Forkhead box protein O3,FOXO3_HUMAN,O43524
0.361488103866577,9.025835871696472,,0.4385506061656077,0.5786347909312016,,MT1L_HUMAN,8,,0.4385506061656077,0.5786347909312016,-0.361488103866577,Non-significant,0.2375954575611854,MT1L,Metallothionein-1L,MT1L_HUMAN,Q93083
0.361544609069824,15.160762310028083,,0.0001186893374004,0.0011829948191261,,H12_HUMAN,8,,0.0001186893374004,0.0011829948191261,-0.361544609069824,Up,2.9270171573414947,H1-2,Histone H1.2,H12_HUMAN,P16403
0.362279891967773,11.896302700042725,,0.000266825769104,0.0020939688948941,,KMO_HUMAN,8,,0.000266825769104,0.0020939688948941,-0.362279891967773,Up,2.679029773887428,KMO,Kynurenine 3-monooxygenase,KMO_HUMAN,O15229
0.362860202789307,13.22135043144226,,2.087830094454836e-06,6.84223678554739e-05,,KYNU_HUMAN,8,,2.087830094454836e-06,6.84223678554739e-05,-0.362860202789307,Up,4.164801900499212,KYNU,Kynureninase,KYNU_HUMAN,Q16719
0.362955927848816,8.032863676548006,,0.0345895442659429,0.0840225707644227,,C163A_HUMAN,8,,0.0345895442659429,0.0840225707644227,-0.362955927848816,Non-significant,1.075604034869878,CD163,Scavenger receptor cysteine-rich type 1 protein M130,C163A_HUMAN,Q86VB7
0.363072633743286,8.497363924980164,,0.0189260223577847,0.0528496595696421,,PPR3B_HUMAN,8,,0.0189260223577847,0.0528496595696421,-0.363072633743286,Non-significant,1.2769578058494984,PPP1R3B,Protein phosphatase 1 regulatory subunit 3B,PPR3B_HUMAN,Q86XI6
0.363136768341064,10.677000761032115,,0.0026765345490266,0.0119698949564277,,CMC4_HUMAN,8,,0.0026765345490266,0.0119698949564277,-0.363136768341064,Up,1.921909660791916,CMC4,Cx9C motif-containing protein 4,CMC4_HUMAN,P56277
0.363337993621826,11.342973232269284,,0.0300831076061288,0.0752582902647369,,NKX28_HUMAN;NKX22_HUMAN,8,,0.0300831076061288,0.0752582902647369,-0.363337993621826,Non-significant,1.123445652306676,NKX2-8;NKX2-2,Homeobox protein Nkx-2.8;Homeobox protein Nkx-2.2,NKX28_HUMAN;NKX22_HUMAN,O15522;O95096
0.363441705703735,10.460541605949391,,0.0040082494990707,0.0161851099782585,,HUTH_HUMAN,8,,0.0040082494990707,0.0161851099782585,-0.363441705703735,Up,1.7908843452086705,HAL,Histidine ammonia-lyase,HUTH_HUMAN,P42357
0.363995552062988,8.4137544631958,,0.0038244458130472,0.0156355711308863,,TEP1_HUMAN,8,,0.0038244458130472,0.0156355711308863,-0.363995552062988,Up,1.8058862503684625,TEP1,Telomerase protein component 1,TEP1_HUMAN,Q99973
0.364622592926025,14.7969491481781,,1.7794714872270318e-06,6.203919104191945e-05,,ALAT1_HUMAN,8,,1.7794714872270318e-06,6.203919104191945e-05,-0.364622592926025,Up,4.207333873790751,GPT,Alanine aminotransferase 1,ALAT1_HUMAN,P24298
0.364630222320557,14.55452036857606,,0.0002103185161743,0.0017529395758047,,MA2C1_HUMAN,8,,0.0002103185161743,0.0017529395758047,-0.364630222320557,Up,2.75623305387017,MAN2C1,Alpha-mannosidase 2C1,MA2C1_HUMAN,Q9NTJ4
0.365074634552002,9.254307031631472,,0.0026917067502092,0.0120311802533902,,GLTD2_HUMAN,8,,0.0026917067502092,0.0120311802533902,-0.365074634552002,Up,1.9196917664762807,GLTPD2,Glycolipid transfer protein domain-containing protein 2,GLTD2_HUMAN,A6NH11
0.365600824356079,9.003175616264343,,0.0002203023117897,0.0018121855828244,,DAPK2_HUMAN,8,,0.0002203023117897,0.0018121855828244,-0.365600824356079,Up,2.741797329027013,DAPK2,Death-associated protein kinase 2,DAPK2_HUMAN,Q9UIK4
0.366734385490417,6.960203945636748,,0.3693933893528062,0.5102990357152204,,RPC10_HUMAN,6,,0.3693933893528062,0.5102990357152204,-0.366734385490417,Non-significant,0.2921752523300348,POLR3K,DNA-directed RNA polymerase III subunit RPC10,RPC10_HUMAN,Q9Y2Y1
0.366926431655884,15.359724164009103,,7.558467808342711e-06,0.0001596044503962,,ADH6_HUMAN,8,,7.558467808342711e-06,0.0001596044503962,-0.366926431655884,Up,3.796955002987832,ADH6,Alcohol dehydrogenase 6,ADH6_HUMAN,P28332
0.367221355438232,8.509931802749634,,0.0039102757267561,0.0159017680736776,,AGRL2_HUMAN,8,,0.0039102757267561,0.0159017680736776,-0.367221355438232,Up,1.7985545849907525,ADGRL2,Adhesion G protein-coupled receptor L2,AGRL2_HUMAN,O95490
0.367594480514526,7.355859160423281,,0.1566147601555537,0.2677122324127794,,SURF6_HUMAN,8,,0.1566147601555537,0.2677122324127794,-0.367594480514526,Non-significant,0.5723317844051521,SURF6,Surfeit locus protein 6,SURF6_HUMAN,O75683
0.367959260940552,8.024740219116211,,0.0990294096016317,0.1881383135807856,,DOC11_HUMAN,8,,0.0990294096016317,0.1881383135807856,-0.367959260940552,Non-significant,0.7255227531878861,DOCK11,Dedicator of cytokinesis protein 11,DOC11_HUMAN,Q5JSL3
0.369906783103943,7.34020310640335,,0.2399348382970107,0.3685388320523826,,CAST2_HUMAN,7,,0.2399348382970107,0.3685388320523826,-0.369906783103943,Non-significant,0.4335167448265006,CASTOR2,Cytosolic arginine sensor for mTORC1 subunit 2,CAST2_HUMAN,A6NHX0
0.370033740997314,7.35394072532654,,0.0107726759315121,0.0343827557097307,,RM35_HUMAN,6,,0.0107726759315121,0.0343827557097307,-0.370033740997314,Up,1.4636593184119575,MRPL35,Large ribosomal subunit protein bL35m,RM35_HUMAN,Q9NZE8
0.370436350504557,6.1616945266723615,,0.4068943347206255,0.5470438602504241,,TRPV4_HUMAN,6,,0.4068943347206255,0.5470438602504241,-0.370436350504557,Non-significant,0.261977851909533,TRPV4,Transient receptor potential cation channel subfamily V member 4,TRPV4_HUMAN,Q9HBA0
0.370513200759888,14.326404452323906,,4.505450413462566e-05,0.0005868546142686,,H17B6_HUMAN,8,,4.505450413462566e-05,0.0005868546142686,-0.370513200759888,Up,3.231469476335543,HSD17B6,17-beta-hydroxysteroid dehydrogenase type 6,H17B6_HUMAN,O14756
0.371145009994507,9.53645646572113,,4.614265873051061e-05,0.0005962883327745,,TFR2_HUMAN,8,,4.614265873051061e-05,0.0005962883327745,-0.371145009994507,Up,3.2245436881575267,TFR2,Transferrin receptor protein 2,TFR2_HUMAN,Q9UP52
0.3712158203125,9.198219060897827,,0.000949537824636,0.0055887668083644,,SUMF1_HUMAN,8,,0.000949537824636,0.0055887668083644,-0.3712158203125,Up,2.2526840109697672,SUMF1,Formylglycine-generating enzyme,SUMF1_HUMAN,Q8NBK3
0.371785004933676,6.866964578628541,,0.1331184478878648,0.2366957660705956,,NCOA1_HUMAN,6,,0.1331184478878648,0.2366957660705956,-0.371785004933676,Non-significant,0.6258095105061628,NCOA1,Nuclear receptor coactivator 1,NCOA1_HUMAN,Q15788
0.372445106506348,5.9129851659139,,0.1391310444663918,0.2445613918286093,,CE024_HUMAN,6,,0.1391310444663918,0.2445613918286093,-0.372445106506348,Non-significant,0.6116121026522459,C5orf24,UPF0461 protein C5orf24,CE024_HUMAN,Q7Z6I8
