"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_B1"
-0.0283000000000015,10.794175,-0.576445262469866,0.581282226611946,0.76369857721474,-7.66855002113385,"NRBP2_HUMAN",23,0.621554550606852,0.551744395958244,0.744437221538131,0.0283000000000015,"Non-significant",0.128171920462701,"NRBP2","Nuclear receptor-binding protein 2","NRBP2_HUMAN",-0.0283000000000015
-0.056200000000004,16.66095,-0.60373835049281,0.563917484898701,0.750730032672872,-7.65112774147669,"1433B_HUMAN",17,0.621206322797394,0.551962104344549,0.744608413924076,0.056200000000004,"Non-significant",0.128072060650326,"YWHAB","14-3-3 protein beta/alpha","1433B_HUMAN",-0.056200000000004
0.0604249999999986,11.6390375,0.692709050624538,0.509474265101679,0.714707153918932,-7.58932303506601,"LYRM4_HUMAN",7,-0.621022712492522,0.552076915958872,0.744640762920506,-0.0604249999999986,"Non-significant",0.128053193437418,"LYRM4","LYR motif-containing protein 4","LYRM4_HUMAN",0.0604249999999986
-0.094224999999998,14.3307125,-0.601838211285444,0.565116567204335,0.751370155843263,-7.65236440012741,"MARC2_HUMAN",19,0.620523303392284,0.552389267855034,0.744939499568279,0.094224999999998,"Non-significant",0.127878997145111,"MTARC2","Mitochondrial amidoxime reducing component 2","MARC2_HUMAN",-0.094224999999998
0.39289,8.6376825,0.611163381727425,0.559246195288969,0.747382200572084,-7.64626148725156,"HSPB6_HUMAN",2,-0.620224535100747,0.552576180094838,0.745069000726559,-0.39289,"Non-significant",0.127803505443457,"HSPB6","Heat shock protein beta-6","HSPB6_HUMAN",0.39289
-0.103185000000002,8.475645,-0.621669634144596,0.552675476273244,0.743335584832985,-7.63928402374286,"SLX9_HUMAN",8,0.619967300935704,0.552737138008244,0.745163469395097,0.103185000000002,"Non-significant",0.127748443938174,"SLX9","Ribosome biogenesis protein SLX9 homolog","SLX9_HUMAN",-0.103185000000002
-0.0640000000000001,13.349425,-0.655887533178829,0.531596780267849,0.729621698415508,-7.6158195316841,"MIX23_HUMAN",8,0.619420003009554,0.553079687896286,0.745252222403257,0.0640000000000001,"Non-significant",0.127696720191632,"MIX23","Protein MIX23","MIX23_HUMAN",-0.0640000000000001
-0.0675624999999975,9.63510375,-0.635691122820073,0.543978186621848,0.737234778298216,-7.62980525083427,"FUCM_HUMAN",9,0.619406233867826,0.553088307513856,0.745252222403257,0.0675624999999975,"Non-significant",0.127696720191632,"FUOM","Fucose mutarotase","FUCM_HUMAN",-0.0675624999999975
-0.138959999999998,6.6075875,-0.620943173697311,0.553128332627253,0.743436412860895,-7.63976993736886,"UAP1L_HUMAN",6,0.619173655992744,0.553233915475417,0.745252222403257,0.138959999999998,"Non-significant",0.127696720191632,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN",-0.138959999999998
-0.0544274999999992,9.07298125,-0.656159028432293,0.531431524310404,0.729621698415508,-7.6156288664661,"MED20_HUMAN",9,0.619142050991499,0.55325370387643,0.745252222403257,0.0544274999999992,"Non-significant",0.127696720191632,"MED20","Mediator of RNA polymerase II transcription subunit 20","MED20_HUMAN",-0.0544274999999992
-0.102992499999997,9.27448625,-0.62071635977026,0.5532697676097,0.743436412860895,-7.63992154335534,"RT15_HUMAN",8,0.619004114442501,0.553340073044645,0.745252222403257,0.102992499999997,"Non-significant",0.127696720191632,"MRPS15","Small ribosomal subunit protein uS15m","RT15_HUMAN",-0.102992499999997
0.0659175000000012,9.39126125,0.651864242844844,0.534049405194481,0.731110222220893,-7.61863675680727,"NQO1_HUMAN",8,-0.618990798060842,0.553348411535573,0.745252222403257,-0.0659175000000012,"Non-significant",0.127696720191632,"NQO1","NAD(P)H dehydrogenase [quinone] 1","NQO1_HUMAN",0.0659175000000012
0.241069999999999,5.9664875,0.601814496248138,0.565131541952862,0.751370155843263,-7.65237981213114,"RBL2_HUMAN",12,-0.618292810447645,0.553785582832035,0.745718496724215,-0.241069999999999,"Non-significant",0.127425084580484,"RBL2","Retinoblastoma-like protein 2","RBL2_HUMAN",0.241069999999999
-0.0635250000000003,10.8382875,-0.596442058606685,0.568529890773201,0.754323767617784,-7.65585705575992,"HGH1_HUMAN",20,0.617358046718909,0.55437137197178,0.746323314118059,0.0635250000000003,"Non-significant",0.127072991402956,"HGH1","Protein HGH1 homolog","HGH1_HUMAN",-0.0635250000000003
0.0369499999999992,12.76935,0.611601633330755,0.558971191627404,0.74730036349665,-7.64597258132197,"SDSL_HUMAN",15,-0.617285568881923,0.554416806901558,0.746323314118059,-0.0369499999999992,"Non-significant",0.127072991402956,"SDSL","Serine dehydratase-like","SDSL_HUMAN",0.0369499999999992
0.0553749999999997,11.0354125,0.674158916334005,0.520545881441725,0.721825970240064,-7.6028316271647,"BL1S2_HUMAN",8,-0.616982338881747,0.554606919510943,0.746456661656658,-0.0553749999999997,"Non-significant",0.126995401803305,"BLOC1S2","Biogenesis of lysosome-related organelles complex 1 subunit 2","BL1S2_HUMAN",0.0553749999999997
0.243582500000001,7.78385625,0.61508363175038,0.556789061984418,0.746173294833942,-7.64367051284294,"CF136_HUMAN",3,-0.616479268015279,0.554922408363396,0.746758684137085,-0.243582500000001,"Non-significant",0.12681971823721,"C6orf136","Uncharacterized protein C6orf136","CF136_HUMAN",0.243582500000001
0.42535,6.6042125,0.60033752783664,0.566064621987945,0.752122815406349,-7.65333858305668,"NEK3_HUMAN",7,-0.61628049685098,0.55504709193487,0.746782264636297,-0.42535,"Non-significant",0.126806004678572,"NEK3","Serine/threonine-protein kinase Nek3","NEK3_HUMAN",0.42535
0.049190000000003,9.770865,0.633113613054483,0.545570770980925,0.738285238771948,-7.6315619430164,"CA050_HUMAN",11,-0.616160903059569,0.555122117674261,0.746782264636297,-0.049190000000003,"Non-significant",0.126806004678572,"C1orf50","Uncharacterized protein C1orf50","CA050_HUMAN",0.049190000000003
-0.119250000000001,13.075575,-0.750639986218587,0.475873704424551,0.689725166176947,-7.54508022123747,"RL36L_HUMAN",1,0.61578933694747,0.555355253158511,0.746820536171512,0.119250000000001,"Non-significant",0.126783748270708,"RPL36AL","Ribosomal protein eL42-like","RL36L_HUMAN",-0.119250000000001
0.0881750000000032,11.1324625,0.605503555904792,0.562804884259902,0.750223486367914,-7.6499757346043,"DEFM_HUMAN",12,-0.615668258970172,0.555431234728166,0.746820536171512,-0.0881750000000032,"Non-significant",0.126783748270708,"PDF","Peptide deformylase, mitochondrial","DEFM_HUMAN",0.0881750000000032
0.0425675000000005,8.54975875,0.57840893182084,0.580022797106262,0.763211453353806,-7.66732107640477,"UTP6_HUMAN",31,-0.615648476705916,0.555443649517317,0.746820536171512,-0.0425675000000005,"Non-significant",0.126783748270708,"UTP6","U3 small nucleolar RNA-associated protein 6 homolog","UTP6_HUMAN",0.0425675000000005
-0.0714900000000007,7.14673,-0.680579584500445,0.516696774372377,0.719531196926235,-7.59819257725185,"RN115_HUMAN",6,0.615464649705713,0.555559021912415,0.746820536171512,0.0714900000000007,"Non-significant",0.126783748270708,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN",-0.0714900000000007
-0.0414049999999975,9.472715,-0.586519999762212,0.574837112028251,0.75922581672428,-7.66220440483272,"DBR1_HUMAN",22,0.615389714424814,0.555606056368633,0.746820536171512,0.0414049999999975,"Non-significant",0.126783748270708,"DBR1","Lariat debranching enzyme","DBR1_HUMAN",-0.0414049999999975
0.0609500000000018,13.78045,0.584993995945244,0.575810707694495,0.760266738875739,-7.66317201307952,"SYIM_HUMAN",43,-0.615160172424784,0.555750146980978,0.746891754909846,-0.0609500000000018,"Non-significant",0.126742334800022,"IARS2","Isoleucine--tRNA ligase, mitochondrial","SYIM_HUMAN",0.0609500000000018
-0.0315500000000029,10.37075,-0.818911349709065,0.4382097977657,0.659691384677862,-7.4890515601485,"NIP7_HUMAN",9,0.61500345989366,0.555848532849216,0.74690153619044,0.0315500000000029,"Non-significant",0.126736647324769,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN",-0.0315500000000029
-0.523097499999999,7.80663625,-0.597577818727917,0.567810476775964,0.753953723454706,-7.65512430981501,"KMT2D_HUMAN",14,0.614825863427779,0.55596004220716,0.746928945593952,0.523097499999999,"Non-significant",0.126720710104523,"KMT2D","Histone-lysine N-methyltransferase 2D","KMT2D_HUMAN",-0.523097499999999
-0.380265000000001,7.1173275,-0.603395064467747,0.564134005508074,0.750788436509891,-7.65135142235678,"AP1AR_HUMAN",3,0.614380012109139,0.556240041239298,0.747182673780069,0.380265000000001,"Non-significant",0.126573207400221,"AP1AR","AP-1 complex-associated regulatory protein","AP1AR_HUMAN",-0.380265000000001
-0.0476499999999973,13.04215,-0.633180367694242,0.54552948948037,0.738285238771948,-7.63151652745608,"ORN_HUMAN",11,0.614094353997632,0.556419480707659,0.747220399826736,0.0476499999999973,"Non-significant",0.126551279964198,"REXO2","Oligoribonuclease, mitochondrial","ORN_HUMAN",-0.0476499999999973
-0.0743975000000017,9.54261875,-0.587457434281186,0.574239493670987,0.759164207401732,-7.66160885697959,"PKHA7_HUMAN",49,0.614045106162932,0.556450419729474,0.747220399826736,0.0743975000000017,"Non-significant",0.126551279964198,"PLEKHA7","Pleckstrin homology domain-containing family A member 7","PKHA7_HUMAN",-0.0743975000000017
0.114057499999999,6.44088625,0.653391328813668,0.533117668512233,0.73062465021409,-7.61756926633546,"RAB3A_HUMAN",4,-0.613271307508572,0.556936676178191,0.747750879677172,-0.114057499999999,"Non-significant",0.126243067378935,"RAB3A","Ras-related protein Rab-3A","RAB3A_HUMAN",0.114057499999999
-0.0319749999999992,11.9062875,-0.611068245517477,0.559305903941173,0.747382200572084,-7.64632417857025,"PPP6_HUMAN",15,0.612883080571063,0.557180732190466,0.747940717214141,0.0319749999999992,"Non-significant",0.126132823535381,"PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit","PPP6_HUMAN",-0.0319749999999992
-0.0711499999999958,14.723,-0.587174149886167,0.574420051050615,0.759164207401732,-7.66178891766771,"ABCD3_HUMAN",36,0.612756150739038,0.557260539246642,0.747940717214141,0.0711499999999958,"Non-significant",0.126132823535381,"ABCD3","ATP-binding cassette sub-family D member 3","ABCD3_HUMAN",-0.0711499999999958
0.0637950000000007,9.560205,0.621620744570858,0.552705945831367,0.743335584832985,-7.63931674099089,"G45IP_HUMAN",10,-0.612287929667923,0.557554990694034,0.748213425062972,-0.0637950000000007,"Non-significant",0.125974503597771,"GADD45GIP1","Large ribosomal subunit protein mL64","G45IP_HUMAN",0.0637950000000007
-0.0832100000000002,7.245535,-0.623834267679006,0.551327408204803,0.743018591560575,-7.63783311191406,"AL14E_HUMAN",8,0.612008871104026,0.557730526195575,0.748326489975666,0.0832100000000002,"Non-significant",0.125908880934078,"ARL14EP","ARL14 effector protein","AL14E_HUMAN",-0.0832100000000002
-0.0196500000000022,13.541,-0.518052796714821,0.619427447228276,0.791428793513068,-7.70333258882028,"PAK2_HUMAN",30,0.610421953908308,0.558729353593926,0.749543976560793,0.0196500000000022,"Non-significant",0.125202881538315,"PAK2","Serine/threonine-protein kinase PAK 2","PAK2_HUMAN",-0.0196500000000022
0.0267750000000007,10.8186125,0.570625330586619,0.585024015104132,0.76717407057528,-7.67216990415632,"STAM2_HUMAN",21,-0.610179590521443,0.558881992136681,0.749593189243246,-0.0267750000000007,"Non-significant",0.125174368074805,"STAM2","Signal transducing adapter molecule 2","STAM2_HUMAN",0.0267750000000007
-0.0699075000000002,7.32212625,-0.614525387617127,0.557138568608002,0.746432748071319,-7.64404038210606,"UBX2B_HUMAN",10,0.610073348460465,0.558948910202972,0.749593189243246,0.0699075000000002,"Non-significant",0.125174368074805,"UBXN2B","UBX domain-containing protein 2B","UBX2B_HUMAN",-0.0699075000000002
0.110975000000002,11.5994625,0.607499517927394,0.561548386477973,0.749035742327761,-7.64866946077515,"ANS4B_HUMAN",8,-0.609073157250861,0.559579123506353,0.750315612447675,-0.110975000000002,"Non-significant",0.124756016725457,"ANKS4B","Ankyrin repeat and SAM domain-containing protein 4B","ANS4B_HUMAN",0.110975000000002
0.0271000000000008,10.9484,0.532571152964639,0.609819797460626,0.784204345032504,-7.69500502658449,"DIAP2_HUMAN",48,-0.608533371486262,0.559919410359172,0.750649113021176,-0.0271000000000008,"Non-significant",0.124563024233749,"DIAPH2","Protein diaphanous homolog 2","DIAP2_HUMAN",0.0271000000000008
-0.0313000000000017,15.608925,-0.590886352005988,0.572056584671168,0.757383701733566,-7.6594231001789,"CNOT3_HUMAN",17,0.607870799296567,0.560337267583574,0.751059725128447,0.0313000000000017,"Non-significant",0.124325526028632,"CNOT3","CCR4-NOT transcription complex subunit 3","CNOT3_HUMAN",-0.0313000000000017
-0.113780000000002,10.28831,-0.712956968054657,0.49756122672282,0.707056151269488,-7.57421092344343,"EVA1A_HUMAN",2,0.607757210618549,0.56040892151875,0.751059725128447,0.113780000000002,"Non-significant",0.124325526028632,"EVA1A","Protein eva-1 homolog A","EVA1A_HUMAN",-0.113780000000002
-0.0287249999999979,14.5238375,-0.622575100647462,0.552111340892629,0.743219831303412,-7.63867765998532,"PSDE_HUMAN",14,0.607478046321726,0.560585046377185,0.751172966688487,0.0287249999999979,"Non-significant",0.124260049907645,"PSMD14","26S proteasome non-ATPase regulatory subunit 14","PSDE_HUMAN",-0.0287249999999979
0.0914424999999959,9.40301625,0.653371723806598,0.533129624003499,0.73062465021409,-7.61758298508588,"CERS6_HUMAN",5,-0.606830307517058,0.560993828859276,0.751447881239765,-0.0914424999999959,"Non-significant",0.124101135735634,"CERS6","Ceramide synthase 6","CERS6_HUMAN",0.0914424999999959
0.0485000000000007,10.511,0.818458567959107,0.438452607849136,0.659691384677862,-7.48943665668938,"T179B_HUMAN",6,-0.606814677152805,0.561003695187943,0.751447881239765,-0.0485000000000007,"Non-significant",0.124101135735634,"TMEM179B","Transmembrane protein 179B","T179B_HUMAN",0.0485000000000007
0.0874749999999977,7.99619,0.638682300968044,0.542133522378813,0.736805473551311,-7.6277586002584,"PG12A_HUMAN",6,-0.606717249552559,0.561065196519712,0.751447881239765,-0.0874749999999977,"Non-significant",0.124101135735634,"PLA2G12A","Group XIIA secretory phospholipase A2","PG12A_HUMAN",0.0874749999999977
-0.0221749999999989,14.5274875,-0.541621412256369,0.603871513282158,0.779669409481392,-7.68970601673074,"PNPO_HUMAN",25,0.606511404459187,0.561195149439259,0.751499156338296,0.0221749999999989,"Non-significant",0.1240715026324,"PNPO","Pyridoxine-5'-phosphate oxidase","PNPO_HUMAN",-0.0221749999999989
-0.017925,13.7730375,-0.489403763874981,0.638617824314611,0.804314792199766,-7.71913530322287,"GARS_HUMAN",37,0.606126125486755,0.561438428441829,0.751702145413379,0.017925,"Non-significant",0.123954210243645,"GARS1","Glycine--tRNA ligase","GARS_HUMAN",-0.017925
-0.2533575,6.53470375,-0.589158654107411,0.573155870071851,0.758359834557768,-7.66052586619494,"ZNF24_HUMAN",11,0.605094302890578,0.562090259552962,0.752121413351865,0.2533575,"Non-significant",0.123712046519344,"ZNF24","Zinc finger protein 24","ZNF24_HUMAN",-0.2533575
0.046714999999999,7.9292375,0.581932867718246,0.577766559319103,0.762112671488015,-7.66510607789853,"EMAL1_HUMAN",20,-0.605056197500892,0.562114340185362,0.752121413351865,-0.046714999999999,"Non-significant",0.123712046519344,"EML1","Echinoderm microtubule-associated protein-like 1","EMAL1_HUMAN",0.046714999999999
-0.0469000000000026,12.812725,-0.623622934621328,0.5514589337083,0.743073691410362,-7.63797496449277,"GELS_HUMAN",11,0.604780703380692,0.562288455981392,0.752121413351865,0.0469000000000026,"Non-significant",0.123712046519344,"GSN","Gelsolin","GELS_HUMAN",-0.0469000000000026
0.0341249999999995,11.2207125,0.600686247385498,0.565844236383409,0.751951864138627,-7.6531124053073,"CPSF7_HUMAN",15,-0.604766779762659,0.562297256714862,0.752121413351865,-0.0341249999999995,"Non-significant",0.123712046519344,"CPSF7","Cleavage and polyadenylation specificity factor subunit 7","CPSF7_HUMAN",0.0341249999999995
-0.0442249999999991,10.3546625,-0.64501817368898,0.538238690611867,0.733397033123831,-7.62339500187086,"BAD_HUMAN",10,0.604697162377883,0.562341261133225,0.752121413351865,0.0442249999999991,"Non-significant",0.123712046519344,"BAD","Bcl2-associated agonist of cell death","BAD_HUMAN",-0.0442249999999991
0.0866000000000007,9.0385675,0.636837645932877,0.543270677149091,0.736899849726448,-7.62902178477447,"TXN4B_HUMAN",6,-0.604321154261954,0.56257896639522,0.752121413351865,-0.0866000000000007,"Non-significant",0.123712046519344,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN",0.0866000000000007
0.0410999999999966,11.31945,0.635015475873061,0.544395382399,0.73743445884121,-7.63026635490153,"NUBP1_HUMAN",11,-0.604115433656792,0.562709043714306,0.752121413351865,-0.0410999999999966,"Non-significant",0.123712046519344,"NUBP1","Cytosolic Fe-S cluster assembly factor NUBP1","NUBP1_HUMAN",0.0410999999999966
-0.0324725000000008,9.10798375,-0.543277841086687,0.602786250844055,0.77894730208379,-7.68872722443608,"RHG05_HUMAN",53,0.60406678553332,0.562739806510763,0.752121413351865,0.0324725000000008,"Non-significant",0.123712046519344,"ARHGAP5","Rho GTPase-activating protein 5","RHG05_HUMAN",-0.0324725000000008
0.0339999999999989,8.564955,0.548354429110708,0.599466802674405,0.777482302599678,-7.68571025514759,"TNR6B_HUMAN",48,-0.604015042961385,0.562772527159956,0.752121413351865,-0.0339999999999989,"Non-significant",0.123712046519344,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B_HUMAN",0.0339999999999989
0.195022500000002,6.82553125,0.593460699987838,0.570420854443809,0.756072783303209,-7.65777447639732,"KAISO_HUMAN",7,-0.603967510024877,0.562802586716298,0.752121413351865,-0.195022500000002,"Non-significant",0.123712046519344,"ZBTB33","Transcriptional regulator Kaiso","KAISO_HUMAN",0.195022500000002
0.0566725000000012,9.52870125,0.610646003625566,0.559570953370252,0.747427405977534,-7.64660231415042,"UCK1_HUMAN",11,-0.60390213699224,0.562843929765006,0.752121413351865,-0.0566725000000012,"Non-significant",0.123712046519344,"UCK1","Uridine-cytidine kinase 1","UCK1_HUMAN",0.0566725000000012
