"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.137115,6.6588275,-0.888965454611937,0.40254406175129,0.490689737767407,-8.1108040149596,"FICD_HUMAN",6,-0.868305213324971,0.414002808174522,0.503594386527413,-0.137115,"Non-significant",0.297919119536685,"FICD","Protein adenylyltransferase FICD","FICD_HUMAN"
-0.0635500000000029,10.957375,-0.895648818616546,0.399191754919547,0.486897080883462,-8.10469196263629,"NDRG3_HUMAN",13,-0.867852068943189,0.414234603735694,0.503797382721854,-0.0635500000000029,"Non-significant",0.297744093035621,"NDRG3","Protein NDRG3","NDRG3_HUMAN"
-0.036954999999999,9.114685,-0.805118927580246,0.446340527026977,0.531603403598652,-8.1842985437786,"SVIL_HUMAN",73,-0.867629738462072,0.414348366170134,0.503797382721854,-0.036954999999999,"Non-significant",0.297744093035621,"SVIL","Supervillin","SVIL_HUMAN"
-0.0839499999999944,10.6515,-0.867554510206043,0.413421595048764,0.501227951519298,-8.1301359945767,"TTC14_HUMAN",13,-0.8676135028094,0.414356674543472,0.503797382721854,-0.0839499999999944,"Non-significant",0.297744093035621,"TTC14","Tetratricopeptide repeat protein 14","TTC14_HUMAN"
-0.163457499999998,8.28221875,-0.888771921972621,0.402641441121534,0.490734434346405,-8.11098045643317,"CCYL1_HUMAN",5,-0.867281412585228,0.414526643674944,0.503928238956922,-0.163457499999998,"Non-significant",0.297631304117865,"CCNYL1","Cyclin-Y-like protein 1","CCYL1_HUMAN"
-0.0206,11.618625,-0.703329046541326,0.503798712066174,0.585591744266736,-8.26524600880248,"GRSF1_HUMAN",20,-0.866350743497814,0.415003244328157,0.504431762993157,-0.0206,"Non-significant",0.29719757463991,"GRSF1","G-rich sequence factor 1","GRSF1_HUMAN"
-0.0629000000000044,12.99885,-0.852408953149971,0.421243088093957,0.508346951487526,-8.14357968323354,"GBG5_HUMAN",4,-0.865752441549091,0.415309847526408,0.504728536694625,-0.0629000000000044,"Non-significant",0.296942140127322,"GNG5","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5","GBG5_HUMAN"
-0.4132075,6.41723375,-0.883124148816616,0.405490788172397,0.493537425206669,-8.11611585434606,"TBC25_HUMAN",5,-0.864285373156968,0.416062349029838,0.505567042574891,-0.4132075,"Non-significant",0.296221245038933,"TBC1D25","TBC1 domain family member 25","TBC25_HUMAN"
0.0843750000000014,11.4015125,0.863648628159236,0.415428610218626,0.503025095491064,-8.13362142797981,"TMUB1_HUMAN",4,0.863912702660228,0.416253659469473,0.505707715545303,0.0843750000000014,"Non-significant",0.296100420318042,"TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1","TMUB1_HUMAN"
0.192765000000001,6.97261,0.876227385693473,0.408990112980243,0.497037482850567,-8.12235112696018,"MYPT2_HUMAN",19,0.863816128459906,0.41630324622522,0.505707715545303,0.192765000000001,"Non-significant",0.296100420318042,"PPP1R12B","Protein phosphatase 1 regulatory subunit 12B","MYPT2_HUMAN"
-0.084249999999999,12.401625,-0.86610465842609,0.414165776367693,0.501904343385316,-8.1314312684714,"SGMR1_HUMAN",6,-0.862877353821527,0.416785489802435,0.50621744764434,-0.084249999999999,"Non-significant",0.295662890222661,"SIGMAR1","Sigma non-opioid intracellular receptor 1","SGMR1_HUMAN"
0.0432999999999968,10.37545,0.832420777739542,0.431726322447517,0.517828144285988,-8.16102464277146,"GLYR1_HUMAN",20,0.862487024217074,0.416986118881259,0.506385035895015,0.0432999999999968,"Non-significant",0.295519136569381,"GLYR1","Cytokine-like nuclear factor N-PAC","GLYR1_HUMAN"
-0.161612499999999,7.22996625,-0.873488420646924,0.410385882569689,0.498594482009739,-8.12481642725484,"RFIP3_HUMAN",12,-0.862344430036197,0.417059429571247,0.506397982458223,-0.161612499999999,"Non-significant",0.295508033261251,"RAB11FIP3","Rab11 family-interacting protein 3","RFIP3_HUMAN"
-0.113129999999998,7.867605,-0.866970341602106,0.413721321677142,0.501516113244802,-8.13065809290388,"EYA3_HUMAN",8,-0.860710185532608,0.417900294334268,0.507342757450269,-0.113129999999998,"Non-significant",0.294698534997392,"EYA3","Eyes absent homolog 3","EYA3_HUMAN"
0.0452500000000029,9.98946,0.881062204495972,0.406534703485474,0.49458458884303,-8.11798416429111,"RRP5_HUMAN",80,0.859535435412658,0.418505492021338,0.50800118516421,0.0452500000000029,"Non-significant",0.294135274508057,"PDCD11","Protein RRP5 homolog","RRP5_HUMAN"
-0.0978150000000007,10.02586,-0.870883318205031,0.411716630175208,0.499610497178533,-8.1271554407259,"RPC2_HUMAN",31,-0.85886983588333,0.418848670384108,0.508341411819031,-0.0978150000000007,"Non-significant",0.293844509239056,"POLR3B","DNA-directed RNA polymerase III subunit RPC2","RPC2_HUMAN"
0.627775,8.5974375,0.873120609426254,0.410573580402122,0.498672614634162,-8.12514701273017,"EXTL3_HUMAN",17,0.858119237722606,0.419235916847057,0.508735012141534,0.627775,"Non-significant",0.293508372341877,"EXTL3","Exostosin-like 3","EXTL3_HUMAN"
0.0264249999999997,14.6033375,0.949430456911139,0.372960913055192,0.460052979410027,-8.05418956922374,"DPP4_HUMAN",42,0.857851970848591,0.41937386670295,0.508826022900022,0.0264249999999997,"Non-significant",0.293430685659803,"DPP4","Dipeptidyl peptidase 4","DPP4_HUMAN"
-0.0419249999999973,11.7767625,-0.815492254902412,0.440747791757268,0.526383628955969,-8.17553162919784,"EI2BA_HUMAN",17,-0.856570622100311,0.420035689492183,0.509524314249651,-0.0419249999999973,"Non-significant",0.292835086844006,"EIF2B1","Translation initiation factor eIF2B subunit alpha","EI2BA_HUMAN"
0.0549374999999959,9.33734125,0.850094171302834,0.422447756674135,0.50942044117515,-8.14561732378179,"RPTOR_HUMAN",41,0.85649364831676,0.420075470760816,0.509524314249651,0.0549374999999959,"Non-significant",0.292835086844006,"RPTOR","Regulatory-associated protein of mTOR","RPTOR_HUMAN"
-0.133245000000001,7.4425475,-0.865470686642456,0.414491485031993,0.502073231457155,-8.13199709543257,"PDES1_HUMAN",5,-0.856134708988352,0.420261012106023,0.509628718042947,-0.133245000000001,"Non-significant",0.292746107093096,"PEDS1","Plasmanylethanolamine desaturase 1","PDES1_HUMAN"
-0.36148,6.0529525,-0.870916140997778,0.411699844151148,0.499610497178533,-8.12712600571422,"DHX40_HUMAN",6,-0.856083195657103,0.420287644992488,0.509628718042947,-0.36148,"Non-significant",0.292746107093096,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
0.841307499999999,8.39128625,0.870739554874649,0.41179015852786,0.49962471500761,-8.12728435503219,"K2C6A_HUMAN",3,0.855615844369148,0.420529325610461,0.509746527397998,0.841307499999999,"Non-significant",0.292645724131528,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
-0.0940750000000001,10.5477875,-0.857813322426708,0.418440084525589,0.505795005715618,-8.13880473888703,"MGN2_HUMAN",1,-0.855576048187529,0.42054990996642,0.509746527397998,-0.0940750000000001,"Non-significant",0.292645724131528,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
0.0515125000000012,8.82576375,0.835037213637287,0.430343671504943,0.516706461196443,-8.15876049007797,"GABPA_HUMAN",17,0.855529488329436,0.420573993717339,0.509746527397998,0.0515125000000012,"Non-significant",0.292645724131528,"GABPA","GA-binding protein alpha chain","GABPA_HUMAN"
-0.145580000000002,8.071045,-0.913708369204696,0.390235778725512,0.477631102277152,-8.08799347655321,"CK098_HUMAN",4,-0.855178854141249,0.420755396138786,0.509889935080931,-0.145580000000002,"Non-significant",0.292523560658442,"C11orf98","Uncharacterized protein C11orf98","CK098_HUMAN"
-0.317874999999999,7.3228625,-0.868206477611118,0.413087266911702,0.500897746541747,-8.12955296422955,"SPTC3_HUMAN",12,-0.854123748388279,0.421301600146823,0.510475316142522,-0.317874999999999,"Non-significant",0.292025253228928,"SPTLC3","Serine palmitoyltransferase 3","SPTC3_HUMAN"
0.0880724999999973,8.90870125,0.855016873812681,0.419888805123976,0.507318566788804,-8.1412785737609,"SEN15_HUMAN",3,0.852135006919422,0.422332511654132,0.511569828260865,0.0880724999999973,"Non-significant",0.291095077575361,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN"
-0.0811075000000017,8.94948625,-0.860397066389452,0.417104744085021,0.504633684544113,-8.13651321509728,"DDX20_HUMAN",24,-0.852131091012625,0.422334543343827,0.511569828260865,-0.0811075000000017,"Non-significant",0.291095077575361,"DDX20","Probable ATP-dependent RNA helicase DDX20","DDX20_HUMAN"
0.220805,10.22157,0.865587825795775,0.414431289860184,0.502073231457155,-8.13189257277549,"DPM3_HUMAN",2,0.85201498974068,0.422394783349377,0.511569828260865,0.220805,"Non-significant",0.291095077575361,"DPM3","Dolichol-phosphate mannosyltransferase subunit 3","DPM3_HUMAN"
0.0372000000000021,10.44175,0.858103527186687,0.418289947186013,0.505689147936665,-8.13854763627601,"VPS41_HUMAN",38,0.851690586995612,0.422563134826671,0.511697051506215,0.0372000000000021,"Non-significant",0.290987085506425,"VPS41","Vacuolar protein sorting-associated protein 41 homolog","VPS41_HUMAN"
0.0729799999999994,9.86586,0.844831523630513,0.425195702426077,0.511894081428356,-8.15023299611182,"SYF2_HUMAN",8,0.851195532504278,0.422820140286315,0.511931574885304,0.0729799999999994,"Non-significant",0.290788083234367,"SYF2","Pre-mRNA-splicing factor SYF2","SYF2_HUMAN"
-0.0873499999999972,12.001675,-0.853795187496663,0.420522833880592,0.507781007806518,-8.14235724893991,"RBX1_HUMAN",3,-0.850771549463411,0.423040338484313,0.512121470116624,-0.0873499999999972,"Non-significant",0.290627016476253,"RBX1","E3 ubiquitin-protein ligase RBX1","RBX1_HUMAN"
-0.026374999999998,11.5142875,-0.748967125850245,0.477462034599607,0.560948492102997,-8.2301086288089,"GLCTK_HUMAN",13,-0.85062783267232,0.423114997356145,0.512135148791512,-0.026374999999998,"Non-significant",0.290615416701521,"GLYCTK","Glycerate kinase","GLCTK_HUMAN"
-0.0991999999999997,9.402125,-0.854024420644113,0.420403814693328,0.507763265322147,-8.14215494597419,"GINM1_HUMAN",9,-0.850212796224478,0.423330656086311,0.512319462965362,-0.0991999999999997,"Non-significant",0.290459145006153,"GINM1","Glycoprotein integral membrane protein 1","GINM1_HUMAN"
0.2320225,6.20741625,0.864640815330298,0.414918117453837,0.50251470533104,-8.13273725600732,"ZN511_HUMAN",5,0.850040738229548,0.423420082939814,0.512350394720093,0.2320225,"Non-significant",0.290432924872324,"ZNF511","Zinc finger protein 511","ZN511_HUMAN"
-0.0644975000000017,8.82979875,-0.837071737524348,0.429270695708661,0.515647946710226,-8.15699585106552,"TNIP1_HUMAN",23,-0.849919725158713,0.42348298739638,0.512350394720093,-0.0644975000000017,"Non-significant",0.290432924872324,"TNIP1","TNFAIP3-interacting protein 1","TNIP1_HUMAN"
0.137700000000002,8.6903,0.872660189992046,0.41080862464179,0.498733270198196,-8.12556067475518,"PSMG4_HUMAN",8,0.849510071009048,0.423695981678179,0.512531370832792,0.137700000000002,"Non-significant",0.290279547320766,"PSMG4","Proteasome assembly chaperone 4","PSMG4_HUMAN"
-0.0189749999999975,14.4531625,-0.832244874111503,0.43181939075749,0.517862928114658,-8.16117665194413,"SC31A_HUMAN",57,-0.849211472120609,0.423851282636645,0.512642513474787,-0.0189749999999975,"Non-significant",0.290185380590516,"SEC31A","Protein transport protein Sec31A","SC31A_HUMAN"
0.0315999999999974,17.163175,0.821402181301695,0.437583427804761,0.523377751841652,-8.1704951665211,"CATB_HUMAN",20,0.848662660666919,0.424136825305941,0.512911124917403,0.0315999999999974,"Non-significant",0.28995788109053,"CTSB","Cathepsin B","CATB_HUMAN"
-0.0449999999999999,9.9962275,-0.836546539536644,0.429547495462805,0.515903775011271,-8.15745171899764,"STK26_HUMAN",11,-0.848335460264039,0.424307130923418,0.513022662195229,-0.0449999999999999,"Non-significant",0.28986344999744,"STK26","Serine/threonine-protein kinase 26","STK26_HUMAN"
-0.321839999999999,6.32235,-0.865648651069417,0.41440003560519,0.502073231457155,-8.13183829416592,"RNF41_HUMAN",7,-0.848241594504816,0.424355996466324,0.513022662195229,-0.321839999999999,"Non-significant",0.28986344999744,"RNF41","E3 ubiquitin-protein ligase NRDP1","RNF41_HUMAN"
-0.0317250000000016,10.9646625,-0.760741156510597,0.470818422239941,0.55451337708953,-8.22073599016183,"RNF14_HUMAN",19,-0.848071200137178,0.424444712314435,0.513053179248928,-0.0317250000000016,"Non-significant",0.28983761684263,"RNF14","E3 ubiquitin-protein ligase RNF14","RNF14_HUMAN"
-0.0477074999999996,9.38793125,-0.819115569310778,0.438805862046965,0.524529397060872,-8.17244740945016,"LARP7_HUMAN",27,-0.847102018083929,0.424949569785852,0.513586628675096,-0.0477074999999996,"Non-significant",0.289386291730899,"LARP7","La-related protein 7","LARP7_HUMAN"
0.116047500000001,8.22596875,0.85332834623188,0.420765295067194,0.507997890967607,-8.14276910870902,"AP1S2_HUMAN",4,0.846458158866551,0.4252852006851,0.513915424897244,0.116047500000001,"Non-significant",0.289108347002075,"AP1S2","AP-1 complex subunit sigma-2","AP1S2_HUMAN"
-0.201520000000002,6.4016175,-0.863579871420216,0.415464003154564,0.503025095491064,-8.13368266887396,"KSR1_HUMAN",11,-0.846271991302631,0.42538228145731,0.513955901497674,-0.201520000000002,"Non-significant",0.289074142790379,"KSR1","Kinase suppressor of Ras 1","KSR1_HUMAN"
-0.0842349999999996,9.4848525,-0.843908627734358,0.42567890961232,0.512195591913632,-8.15104001035315,"TM50A_HUMAN",3,-0.845095649964037,0.425996074687163,0.514620575653316,-0.0842349999999996,"Non-significant",0.288512853737689,"TMEM50A","Transmembrane protein 50A","TM50A_HUMAN"
-0.110967500000003,8.22695875,-0.851711426225228,0.421605839507192,0.508708762611828,-8.14419417473315,"NMNA3_HUMAN",13,-0.844064639068798,0.42653455779519,0.515117515190391,-0.110967500000003,"Non-significant",0.288093682848578,"NMNAT3","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3","NMNA3_HUMAN"
-0.0235249999999994,14.4452125,-0.723871212369195,0.491829775287501,0.574571480510027,-8.24966666508964,"SFPQ_HUMAN",38,-0.843944518962934,0.426597326539183,0.515117515190391,-0.0235249999999994,"Non-significant",0.288093682848578,"SFPQ","Splicing factor, proline- and glutamine-rich","SFPQ_HUMAN"
-0.0360999999999976,12.93505,-1.41581610652359,0.198311408508077,0.275780512471618,-7.53086664817747,"EMAL2_HUMAN",29,-0.843942043518969,0.426598620151488,0.515117515190391,-0.0360999999999976,"Non-significant",0.288093682848578,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN"
-0.142387499999996,8.14091875,-0.853944472235018,0.420445321638146,0.507763265322147,-8.14222550712905,"PIGO_HUMAN",16,-0.842926603749537,0.427129502958681,0.515681519404783,-0.142387499999996,"Non-significant",0.287618432223959,"PIGO","GPI ethanolamine phosphate transferase 3","PIGO_HUMAN"
-0.0480124999999987,9.48301875,-1.06876299277272,0.319454857489714,0.405361634707905,-7.93413240638884,"NELFB_HUMAN",20,-0.842583899534455,0.427308778857351,0.515820916891273,-0.0480124999999987,"Non-significant",0.287501050902477,"NELFB","Negative elongation factor B","NELFB_HUMAN"
-0.0367974999999987,9.63289625,-0.787628675093185,0.455881230413486,0.540306156221731,-8.19886727976691,"LAS1L_HUMAN",33,-0.842282617442961,0.427466430333101,0.515934172970354,-0.0367974999999987,"Non-significant",0.287405705619729,"LAS1L","Ribosomal biogenesis protein LAS1L","LAS1L_HUMAN"
0.102462500000001,8.83397625,0.850471395235996,0.422251272713384,0.509259480355459,-8.1452855729158,"PHAF1_HUMAN",11,0.841525792256385,0.427862636378311,0.516335277671825,0.102462500000001,"Non-significant",0.287068201555896,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN"
0.0989650000000015,9.16726,0.857423695371526,0.418641718684732,0.505963069995319,-8.1391498116501,"UCKL1_HUMAN",20,0.84120540585452,0.428030440998925,0.516460673920632,0.0989650000000015,"Non-significant",0.286962742391205,"UCKL1","Uridine-cytidine kinase-like 1","UCKL1_HUMAN"
0.0777600000000014,9.6588475,0.895235673610186,0.399398389829811,0.487075616323833,-8.10507085489499,"PSMG3_HUMAN",5,0.840041464293104,0.428640458615408,0.51711952641617,0.0777600000000014,"Non-significant",0.286409062973075,"PSMG3","Proteasome assembly chaperone 3","PSMG3_HUMAN"
-0.3621325,6.18825875,-0.859849020042739,0.417387731692371,0.504900484176809,-8.13699974703453,"TM168_HUMAN",5,-0.838676599121985,0.429356568773383,0.517906155110469,-0.3621325,"Non-significant",0.285748927532738,"TMEM168","Transmembrane protein 168","TM168_HUMAN"
-0.13458,7.2222075,-0.847491316684538,0.42380527813115,0.510600396949484,-8.14790312718931,"PAXB1_HUMAN",24,-0.838075843531868,0.429672039982561,0.518209355293798,-0.13458,"Non-significant",0.285494750910598,"PAXBP1","PAX3- and PAX7-binding protein 1","PAXB1_HUMAN"
-0.168292500000001,7.39957625,-0.847792922691882,0.423647816202457,0.510486776738887,-8.14763855372172,"NECT3_HUMAN",4,-0.836743687592371,0.430372175746658,0.518899280009809,-0.168292500000001,"Non-significant",0.284916931902845,"NECTIN3","Nectin-3","NECT3_HUMAN"
0.1768825,7.75201375,0.858940285009455,0.417857266994032,0.505332926457469,-8.13780592605269,"CLCN3_HUMAN",11,0.83674310494083,0.430372482145955,0.518899280009809,0.1768825,"Non-significant",0.284916931902845,"CLCN3","H(+)/Cl(-) exchange transporter 3","CLCN3_HUMAN"
0.0867250000000048,13.4292375,0.837795125892331,0.428889648608059,0.515343396714574,-8.1563675695438,"ERH_HUMAN",4,0.836377797884378,0.430564616927488,0.518949964442641,0.0867250000000048,"Non-significant",0.284874513469469,"ERH","Enhancer of rudimentary homolog","ERH_HUMAN"
-0.356532500000001,7.17989875,-0.854022750201963,0.42040468190951,0.507763265322147,-8.14215642033426,"PM2PB_HUMAN",1,-0.836370979497868,0.430568203666479,0.518949964442641,-0.356532500000001,"Non-significant",0.284874513469469,"PMS2P11","Putative postmeiotic segregation increased 2-like protein 11","PM2PB_HUMAN"
0.132940000000001,8.29809,0.848142263440578,0.42346548509938,0.510419253811257,-8.14733201016428,"TSAP1_HUMAN",7,0.836296987950608,0.430607127491871,0.518949964442641,0.132940000000001,"Non-significant",0.284874513469469,"TRNAU1AP","tRNA selenocysteine 1-associated protein 1","TSAP1_HUMAN"
0.261799999999999,7.23529,0.852605759635463,0.421140778502122,0.508346951487526,-8.14340623069184,"MED12_HUMAN",22,0.834445526076601,0.431581918084446,0.5200472039172,0.261799999999999,"Non-significant",0.283957234306854,"MED12","Mediator of RNA polymerase II transcription subunit 12","MED12_HUMAN"
