logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_B2,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.0364599227905273,11.429491043090826,,0.20642831791296692,0.47497089346566235,,FYCO1_HUMAN,8,,0.20642831791296692,0.47497089346566235,-0.0364599227905273,Non-significant,0.3233330034163141,FYCO1,FYVE and coiled-coil domain-containing protein 1,FYCO1_HUMAN,Q9BQS8
0.18899929523468,7.53291302919388,,0.31282746092814856,0.5916676572616993,,ODC_HUMAN,8,,0.31282746092814856,0.5916676572616993,-0.18899929523468,Non-significant,0.22792217021373878,SLC25A21,Mitochondrial 2-oxodicarboxylate carrier,ODC_HUMAN,Q9BQT8
-0.671846032142639,6.810631692409515,,0.03678998710029128,0.18590385048822589,,CSTN3_HUMAN,8,,0.03678998710029128,0.18590385048822589,0.671846032142639,Non-significant,0.7307116149162616,CLSTN3,Calsyntenin-3,CSTN3_HUMAN,Q9BQT9
-0.200863838195801,8.475121021270752,,0.01997939938691804,0.1267673013389833,,ACBD6_HUMAN,8,,0.01997939938691804,0.1267673013389833,0.200863838195801,Non-significant,0.8969927549668104,ACBD6,Acyl-CoA-binding domain-containing protein 6,ACBD6_HUMAN,Q9BR61
-0.0058093070983886,14.38199138641359,,0.7956576417858608,0.9388622476336765,,COR1B_HUMAN,8,,0.7956576417858608,0.9388622476336765,0.0058093070983886,Non-significant,0.02739812390129815,CORO1B,Coronin-1B,COR1B_HUMAN,Q9BR76
-0.135757088661194,8.00951772928238,,0.39580716819022765,0.6640340886062011,,NAA38_HUMAN,8,,0.39580716819022765,0.6640340886062011,0.135757088661194,Non-significant,0.1778096252802304,NAA38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit",NAA38_HUMAN,Q9BRA0
-0.0158441066741943,15.341594099998474,,0.6864452606423045,0.8714599413435071,,TXD17_HUMAN,8,,0.6864452606423045,0.8714599413435071,0.0158441066741943,Non-significant,0.05975257143788192,TXNDC17,Thioredoxin domain-containing protein 17,TXD17_HUMAN,Q9BRA2
0.135437846183777,6.830196321010589,,0.5753302738096141,0.8044401841835023,,PIGQ_HUMAN,8,,0.5753302738096141,0.8044401841835023,-0.135437846183777,Non-significant,0.09450624323036326,PIGQ,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q,PIGQ_HUMAN,Q9BRB3
-0.137581825256348,8.049950957298279,,0.5360152403570788,0.7756768122747821,,BUD13_HUMAN,8,,0.5360152403570788,0.7756768122747821,0.137581825256348,Non-significant,0.11031919096090297,BUD13,BUD13 homolog,BUD13_HUMAN,Q9BRD0
0.0679187774658203,14.98323845863341,,0.18898219924225892,0.4523851241077128,,CPPED_HUMAN,8,,0.18898219924225892,0.4523851241077128,-0.0679187774658203,Non-significant,0.3444916845249951,CPPED1,Serine/threonine-protein phosphatase CPPED1,CPPED_HUMAN,Q9BRF8
0.0098974704742431,12.897678494453425,,0.8389272667258089,0.9601963962123311,,VPS25_HUMAN,8,,0.8389272667258089,0.9601963962123311,-0.0098974704742431,Non-significant,0.01763992834814405,VPS25,Vacuolar protein-sorting-associated protein 25,VPS25_HUMAN,Q9BRG1
-0.552205562591553,,,1.0,1.0,,SH23A_HUMAN,5,,1.0,1.0,0.552205562591553,Non-significant,-0.0,SH2D3A,SH2 domain-containing protein 3A,SH23A_HUMAN,Q9BRG2
-0.0569567680358887,11.440574407577515,,0.1451564813641339,0.39365937372268595,,RM45_HUMAN,8,,0.1451564813641339,0.39365937372268595,0.0569567680358887,Non-significant,0.40487940278269147,MRPL45,Large ribosomal subunit protein mL45,RM45_HUMAN,Q9BRJ2
-0.285901308059692,8.562737822532654,,0.03411056747818235,0.17753986202702798,,CHOLN_HUMAN,8,,0.03411056747818235,0.17753986202702798,0.285901308059692,Non-significant,0.7507041219623342,C7orf50,Protein cholesin,CHOLN_HUMAN,Q9BRJ6
0.0470395088195801,9.515979766845703,,0.5184312724916105,0.7627773191020243,,TIRR_HUMAN,8,,0.5184312724916105,0.7627773191020243,-0.0470395088195801,Non-significant,0.1176022290178514,NUDT16L1,Tudor-interacting repair regulator protein,TIRR_HUMAN,Q9BRJ7
0.16230813662211,8.520144899686176,,0.2566140525698365,0.5323570431354975,,LZTS2_HUMAN,7,,0.2566140525698365,0.5323570431354975,-0.16230813662211,Non-significant,0.27379699580044964,LZTS2,Leucine zipper putative tumor suppressor 2,LZTS2_HUMAN,Q9BRK4
-0.255433559417725,12.33212780952454,,0.00668284725635176,0.06792429348008708,,CAB45_HUMAN,8,,0.00668284725635176,0.06792429348008708,0.255433559417725,Non-significant,1.1679748702349937,SDF4,45 kDa calcium-binding protein,CAB45_HUMAN,Q9BRK5
0.0006961822509765,9.3860502243042,,0.9951770005992077,1.0,,TM2D3_HUMAN,8,,0.9951770005992077,1.0,-0.0006961822509765,Non-significant,-0.0,TM2D3,TM2 domain-containing protein 3,TM2D3_HUMAN,Q9BRN9
0.173281908035278,7.96988570690155,,0.07384321900502659,0.27234099768158393,,PDD2L_HUMAN,8,,0.07384321900502659,0.27234099768158393,-0.173281908035278,Non-significant,0.564886975896005,PDCD2L,Programmed cell death protein 2-like,PDD2L_HUMAN,Q9BRP1
0.0068399906158447,9.553177237510681,,0.9223385594870057,1.0,,PAAF1_HUMAN,8,,0.9223385594870057,1.0,-0.0068399906158447,Non-significant,-0.0,PAAF1,Proteasomal ATPase-associated factor 1,PAAF1_HUMAN,Q9BRP4
-0.0733644962310791,12.338171601295485,,0.15405745721409578,0.4066122951373328,,PYM1_HUMAN,8,,0.15405745721409578,0.4066122951373328,0.0733644962310791,Non-significant,0.3908194933084917,PYM1,Partner of Y14 and mago,PYM1_HUMAN,Q9BRP8
-0.401250958442688,6.734743535518646,,0.3201531898596305,0.5984677631783177,,PYGO2_HUMAN,8,,0.3201531898596305,0.5984677631783177,0.401250958442688,Non-significant,0.22295923815787205,PYGO2,Pygopus homolog 2,PYGO2_HUMAN,Q9BRQ0
-0.0249700546264648,10.973543167114265,,0.48415409047882635,0.7352672591282979,,MIC25_HUMAN,8,,0.48415409047882635,0.7352672591282979,0.0249700546264648,Non-significant,0.13355477238878277,CHCHD6,MICOS complex subunit MIC25,MIC25_HUMAN,Q9BRQ6
-0.137667655944824,11.184636354446415,,0.08559089342618208,0.29573677787712066,,FSP1_HUMAN,8,,0.08559089342618208,0.29573677787712066,0.137667655944824,Non-significant,0.5290946631780372,AIFM2,Ferroptosis suppressor protein 1,FSP1_HUMAN,Q9BRQ8
-0.361215710639954,7.238204419612885,,0.15714012484026887,0.40912083700490154,,PGAP4_HUMAN,8,,0.15714012484026887,0.40912083700490154,0.361215710639954,Non-significant,0.388148400810118,PGAP4,Post-GPI attachment to proteins factor 4,PGAP4_HUMAN,Q9BRR3
-0.101059913635254,10.647883415222164,,0.052384255433037416,0.22558314629111165,,ADPGK_HUMAN,8,,0.052384255433037416,0.22558314629111165,0.101059913635254,Non-significant,0.6466933503721539,ADPGK,ADP-dependent glucokinase,ADPGK_HUMAN,Q9BRR6
-0.179787993431091,6.303272664546967,,0.5053952550271974,0.7528682228946271,,GPTC1_HUMAN,8,,0.5053952550271974,0.7528682228946271,0.179787993431091,Non-significant,0.12328103319903391,GPATCH1,G patch domain-containing protein 1,GPTC1_HUMAN,Q9BRR8
-0.278301000595093,7.282845854759217,,0.0322119735607188,0.1710307382698256,,RIOK1_HUMAN,8,,0.0322119735607188,0.1710307382698256,0.278301000595093,Non-significant,0.7669258296003043,RIOK1,Serine/threonine-protein kinase RIO1,RIOK1_HUMAN,Q9BRS2
-0.0158591270446777,11.657242774963386,,0.794273111197806,0.9381756309831744,,UQCC2_HUMAN,8,,0.794273111197806,0.9381756309831744,0.0158591270446777,Non-significant,0.02771585199745781,UQCC2,Ubiquinol-cytochrome c reductase complex assembly factor 2,UQCC2_HUMAN,Q9BRT2
0.109745502471924,11.522301673889155,,0.3877666251477658,0.6561957656585355,,MIEN1_HUMAN,8,,0.3877666251477658,0.6561957656585355,-0.109745502471924,Non-significant,0.18296657638378055,MIEN1,Migration and invasion enhancer 1,MIEN1_HUMAN,Q9BRT3
0.125290393829346,7.472098350524902,,0.5732731166363101,0.8033765140237658,,LLPH_HUMAN,8,,0.5732731166363101,0.8033765140237658,-0.125290393829346,Non-significant,0.09508086861999407,LLPH,Protein LLP homolog,LLPH_HUMAN,Q9BRT6
-0.0347733497619629,8.175662755966187,,0.7115175728010538,0.8858242210374653,,SIKE1_HUMAN,8,,0.7115175728010538,0.8858242210374653,0.0347733497619629,Non-significant,0.05265244900146917,SIKE1,Suppressor of IKBKE 1,SIKE1_HUMAN,Q9BRV8
-0.0046610832214355,11.25989174842835,,0.919597581114512,0.9991797912766919,,PELO_HUMAN,8,,0.919597581114512,0.9991797912766919,0.0046610832214355,Non-significant,0.0003563582866155888,PELO,Protein pelota homolog,PELO_HUMAN,Q9BRX2
0.119762420654297,14.903445720672611,,0.0014450704270333465,0.027612437363428496,,PXL2A_HUMAN,8,,0.0014450704270333465,0.027612437363428496,-0.119762420654297,Up,1.5588952562811504,PRXL2A,Peroxiredoxin-like 2A,PXL2A_HUMAN,Q9BRX8
-0.0289254188537598,6.752568960189819,,0.8981927729702697,0.988861932675648,,WDR83_HUMAN,8,,0.8981927729702697,0.988861932675648,0.0289254188537598,Non-significant,0.004864341429023272,WDR83,WD repeat domain-containing protein 83,WDR83_HUMAN,Q9BRX9
-0.472583174705505,8.220408022403717,,0.10145142360197691,0.3236161980161307,,S39A3_HUMAN,8,,0.10145142360197691,0.3236161980161307,0.472583174705505,Non-significant,0.48996974870078613,SLC39A3,Zinc transporter ZIP3,S39A3_HUMAN,Q9BRY0
-0.00437593460083,10.60125732421874,,0.9063199889062916,0.9933048302900713,,TRI56_HUMAN,8,,0.9063199889062916,0.9933048302900713,0.00437593460083,Non-significant,0.0029174526152283943,TRIM56,E3 ubiquitin-protein ligase TRIM56,TRI56_HUMAN,Q9BRZ2
0.066072940826416,15.008446216583248,,0.14396509476916375,0.3919874893182355,,ERP44_HUMAN,8,,0.14396509476916375,0.3919874893182355,-0.066072940826416,Non-significant,0.4067277937110714,ERP44,Endoplasmic reticulum resident protein 44,ERP44_HUMAN,Q9BS26
0.277246475219727,7.944559693336488,,0.12066211290645626,0.35584970095841645,,TM175_HUMAN,8,,0.12066211290645626,0.35584970095841645,-0.277246475219727,Non-significant,0.4487333948002823,TMEM175,Endosomal/lysosomal proton channel TMEM175,TM175_HUMAN,Q9BSA9
0.0103394985198975,8.473833441734312,,0.9025147155222899,0.9908772235059019,,ATGA1_HUMAN,8,,0.9025147155222899,0.9908772235059019,-0.0103394985198975,Non-significant,0.003980154250533358,ATG101,Autophagy-related protein 101,ATGA1_HUMAN,Q9BSB4
0.0531513690948486,8.209535241127014,,0.58906427435393,0.8125011554511898,,NOL10_HUMAN,8,,0.58906427435393,0.8125011554511898,-0.0531513690948486,Non-significant,0.09017601274204919,NOL10,Nucleolar protein 10,NOL10_HUMAN,Q9BSC4
-0.0815849304199219,10.744168758392325,,0.21202499641604086,0.48081721748227446,,NTPCR_HUMAN,8,,0.21202499641604086,0.48081721748227446,0.0815849304199219,Non-significant,0.31801998916741525,NTPCR,Cancer-related nucleoside-triphosphatase,NTPCR_HUMAN,Q9BSD7
0.261233925819397,8.180732429027557,,0.14044641114708825,0.38617616757084394,,HERP2_HUMAN,8,,0.14044641114708825,0.38617616757084394,-0.261233925819397,Non-significant,0.4132145317265998,HERPUD2,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,HERP2_HUMAN,Q9BSE4
0.156798124313354,15.528751015663136,,0.001517248097236991,0.028213918026347866,,GDAH_HUMAN,8,,0.001517248097236991,0.028213918026347866,-0.156798124313354,Up,1.5495365998045925,AGMAT,"Guanidino acid hydrolase, mitochondrial",GDAH_HUMAN,Q9BSE5
0.046011209487915,9.999653935432423,,0.5978690512589843,0.8182945094347622,,TIM29_HUMAN,8,,0.5978690512589843,0.8182945094347622,-0.046011209487915,Non-significant,0.087090362828773,TIMM29,Mitochondrial import inner membrane translocase subunit Tim29,TIM29_HUMAN,Q9BSF4
0.287201881408691,6.845566511154175,,0.1995758282392646,0.46655126475818937,,PADC1_HUMAN,8,,0.1995758282392646,0.46655126475818937,-0.287201881408691,Non-significant,0.3311006289199117,PRADC1,Protease-associated domain-containing protein 1,PADC1_HUMAN,Q9BSG0
0.0700111389160156,12.263776779174801,,0.21658934293895177,0.486983787833609,,TACO1_HUMAN,8,,0.21658934293895177,0.486983787833609,-0.0700111389160156,Non-significant,0.31248549663259456,TACO1,Translational activator of cytochrome c oxidase 1,TACO1_HUMAN,Q9BSH4
0.0404577255249023,14.40667939186096,,0.4612233323036552,0.7175755825818366,,HDHD3_HUMAN,8,,0.4612233323036552,0.7175755825818366,-0.0404577255249023,Non-significant,0.14413234773763942,HDHD3,Haloacid dehalogenase-like hydrolase domain-containing protein 3,HDHD3_HUMAN,Q9BSH5
-0.0483894348144531,9.958367109298708,,0.19726102591693703,0.46352332110668165,,GCP2_HUMAN,8,,0.19726102591693703,0.46352332110668165,0.0483894348144531,Non-significant,0.3339284104447263,TUBGCP2,Gamma-tubulin complex component 2,GCP2_HUMAN,Q9BSJ2
-0.218709707260132,6.5027841329574585,,0.3742690568743443,0.6433030178271241,,CQ080_HUMAN,8,,0.3742690568743443,0.6433030178271241,0.218709707260132,Non-significant,0.1915844112568787,MTNAP1,Mitochondrial nucleoid-associated protein 1,CQ080_HUMAN,Q9BSJ5
-0.017512321472168,14.6033217906952,,0.6056622638528878,0.822316643556728,,ESYT1_HUMAN,8,,0.6056622638528878,0.822316643556728,0.017512321472168,Non-significant,0.08496091960135621,ESYT1,Extended synaptotagmin-1,ESYT1_HUMAN,Q9BSJ8
0.217204570770264,7.8049315214157104,,0.024911708976085026,0.14553766368955567,,S2533_HUMAN,8,,0.024911708976085026,0.14553766368955567,-0.217204570770264,Non-significant,0.8370246010710051,SLC25A33,Solute carrier family 25 member 33,S2533_HUMAN,Q9BSK2
0.0124673843383789,9.139569282531738,,0.8798294809261574,0.9786771130421338,,UBAC1_HUMAN,8,,0.8798294809261574,0.9786771130421338,-0.0124673843383789,Non-significant,0.0093605678022559,UBAC1,Ubiquitin-associated domain-containing protein 1,UBAC1_HUMAN,Q9BSL1
-0.0797877311706543,8.96726393699646,,0.36132453525860625,0.6329174368413437,,CCM2_HUMAN,8,,0.36132453525860625,0.6329174368413437,0.0797877311706543,Non-significant,0.1986529393710177,CCM2,Cerebral cavernous malformations 2 protein,CCM2_HUMAN,Q9BSQ5
-0.0734329223632813,10.931139945983874,,0.35185561752285427,0.6253003176741949,,YIPF4_HUMAN,8,,0.35185561752285427,0.6253003176741949,0.0734329223632813,Non-significant,0.20391135068265331,YIPF4,Protein YIPF4,YIPF4_HUMAN,Q9BSR8
0.0045676231384277,11.674574136734016,,0.9189670154483638,0.9991529833157129,,RTKN_HUMAN,8,,0.9189670154483638,0.9991529833157129,-0.0045676231384277,Non-significant,0.00036801054961500053,RTKN,Rhotekin,RTKN_HUMAN,Q9BST9
0.13525652885437,9.11426842212677,,0.18939584241345273,0.45311017035873397,,PHAF1_HUMAN,8,,0.18939584241345273,0.45311017035873397,-0.13525652885437,Non-significant,0.34379618968330306,PHAF1,Phagosome assembly factor 1,PHAF1_HUMAN,Q9BSU1
-0.0332205295562744,7.909525990486143,,0.8270839542977747,0.9522054989488411,,SEN34_HUMAN,8,,0.8270839542977747,0.9522054989488411,0.0332205295562744,Non-significant,0.021269314820926182,TSEN34,tRNA-splicing endonuclease subunit Sen34,SEN34_HUMAN,Q9BSV6
-0.0745372772216797,8.312352895736694,,0.5423553898780249,0.780160302387834,,CHCH5_HUMAN,8,,0.5423553898780249,0.780160302387834,0.0745372772216797,Non-significant,0.10781615206643702,CHCHD5,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,CHCH5_HUMAN,Q9BSY4
0.135838031768799,11.19408059120177,,0.025543092826785338,0.14780310149134204,,CNPY3_HUMAN,8,,0.025543092826785338,0.14780310149134204,-0.135838031768799,Non-significant,0.8303164526364356,CNPY3,Protein canopy homolog 3,CNPY3_HUMAN,Q9BT09
-0.0040302276611328,9.14236831665039,,0.9626290919561846,1.0,,MTG1_HUMAN,8,,0.9626290919561846,1.0,0.0040302276611328,Non-significant,-0.0,MTG1,Mitochondrial ribosome-associated GTPase 1,MTG1_HUMAN,Q9BT17
-0.13615345954895,10.404043555259726,,0.15573607781935772,0.40814624878859224,,ALG1_HUMAN,8,,0.15573607781935772,0.40814624878859224,0.13615345954895,Non-significant,0.3891841906821437,ALG1,Chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1_HUMAN,Q9BT22
0.223383943239848,6.349262853463491,,0.18405169015624231,0.4461381743307944,,HAUS8_HUMAN,7,,0.18405169015624231,0.4461381743307944,-0.223383943239848,Non-significant,0.35053061425693155,HAUS8,HAUS augmin-like complex subunit 8,HAUS8_HUMAN,Q9BT25
0.0996003150939941,9.71951150894165,,0.18088907648968391,0.4427196934702134,,ALKB7_HUMAN,8,,0.18088907648968391,0.4427196934702134,-0.0996003150939941,Non-significant,0.3538711588993668,ALKBH7,"Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial",ALKB7_HUMAN,Q9BT30
-0.115189790725708,9.889994263648983,,0.06995888725401783,0.26438966074474546,,INP5K_HUMAN,8,,0.06995888725401783,0.26438966074474546,0.115189790725708,Non-significant,0.5777555324288394,INPP5K,Inositol polyphosphate 5-phosphatase K,INP5K_HUMAN,Q9BT40
-0.170228719711304,7.1861096620559675,,0.5565955242354089,0.7911747569601991,,NFIP1_HUMAN,5,,0.5565955242354089,0.7911747569601991,0.170228719711304,Non-significant,0.10172757768966899,NDFIP1,NEDD4 family-interacting protein 1,NFIP1_HUMAN,Q9BT67
0.130931854248047,9.695079565048218,,0.11611288769208303,0.34819404728336695,,PSMG3_HUMAN,8,,0.11611288769208303,0.34819404728336695,-0.130931854248047,Non-significant,0.4581786578427096,PSMG3,Proteasome assembly chaperone 3,PSMG3_HUMAN,Q9BT73
-0.0104146003723145,12.560575246810917,,0.7607601984673654,0.91590167764049,,CSN4_HUMAN,8,,0.7607601984673654,0.91590167764049,0.0104146003723145,Non-significant,0.038151145491622074,COPS4,COP9 signalosome complex subunit 4,CSN4_HUMAN,Q9BT78
-0.120359659194946,8.508430838584902,,0.34331115451087163,0.6190766462065733,,WAC_HUMAN,8,,0.34331115451087163,0.6190766462065733,0.120359659194946,Non-significant,0.20825557882495427,WAC,WW domain-containing adapter protein with coiled-coil,WAC_HUMAN,Q9BTA9
-0.285594940185547,8.350550889968872,,0.11430225287518858,0.34510001218627046,,DIDO1_HUMAN,8,,0.11430225287518858,0.34510001218627046,0.285594940185547,Non-significant,0.4620550253725818,DIDO1,Death-inducer obliterator 1,DIDO1_HUMAN,Q9BTC0
-0.283597588539124,8.242220342159271,,0.07085890250511309,0.26671702813742115,,MTA3_HUMAN,8,,0.07085890250511309,0.26671702813742115,0.283597588539124,Non-significant,0.573949256563421,MTA3,Metastasis-associated protein MTA3,MTA3_HUMAN,Q9BTC8
-0.179043054580688,9.404090285301207,,0.11430087887224767,0.34510001218627046,,RBM42_HUMAN,8,,0.11430087887224767,0.34510001218627046,0.179043054580688,Non-significant,0.4620550253725818,RBM42,RNA-binding protein 42,RBM42_HUMAN,Q9BTD8
-0.0061135292053222,10.85458874702452,,0.9182435158914524,0.9990782509340244,,DCTN5_HUMAN,8,,0.9182435158914524,0.9990782509340244,0.0061135292053222,Non-significant,0.00040049513943189106,DCTN5,Dynactin subunit 5,DCTN5_HUMAN,Q9BTE1
-0.0955440998077393,9.354206919670105,,0.026875821474348745,0.15228391364482094,,MCMBP_HUMAN,8,,0.026875821474348745,0.15228391364482094,0.0955440998077393,Non-significant,0.8173459704936754,MCMBP,Mini-chromosome maintenance complex-binding protein,MCMBP_HUMAN,Q9BTE3
-0.0259461402893066,11.02599549293518,,0.5333005707560224,0.7731157459117249,,AASD1_HUMAN,8,,0.5333005707560224,0.7731157459117249,0.0259461402893066,Non-significant,0.11175548144041932,AARSD1,Alanyl-tRNA editing protein Aarsd1,AASD1_HUMAN,Q9BTE6
-0.0114054679870605,10.389679908752441,,0.8825951723883323,0.9803262372936614,,DCNL5_HUMAN,8,,0.8825951723883323,0.9803262372936614,0.0114054679870605,Non-significant,0.008629373818876471,DCUN1D5,DCN1-like protein 5,DCNL5_HUMAN,Q9BTE7
-0.0560884475708008,9.989816188812245,,0.20347565519443986,0.4710536065966783,,RAMAC_HUMAN,8,,0.20347565519443986,0.4710536065966783,0.0560884475708008,Non-significant,0.3269296667047093,RAMAC,RNA guanine-N7 methyltransferase activating subunit,RAMAC_HUMAN,Q9BTL3
0.17400062084198,7.3448222279548645,,0.6388895646133212,0.8445590331404521,,URM1_HUMAN,8,,0.6388895646133212,0.8445590331404521,-0.17400062084198,Non-significant,0.07336998863754299,URM1,Ubiquitin-related modifier 1,URM1_HUMAN,Q9BTM9
0.0513665676116943,10.156468987464915,,0.5362300877316625,0.7757006841500038,,AN32E_HUMAN,8,,0.5362300877316625,0.7757006841500038,-0.0513665676116943,Non-significant,0.11030582551799023,ANP32E,Acidic leucine-rich nuclear phosphoprotein 32 family member E,AN32E_HUMAN,Q9BTT0
0.0372977256774902,8.80723237991333,,0.6583464481789049,0.8552859064782153,,MED10_HUMAN,8,,0.6583464481789049,0.8552859064782153,-0.0372977256774902,Non-significant,0.06788868427763611,MED10,Mediator of RNA polymerase II transcription subunit 10,MED10_HUMAN,Q9BTT4
0.0910019874572754,7.776018142700197,,0.5315469667829141,0.7718184394173234,,LRRC1_HUMAN,8,,0.5315469667829141,0.7718184394173234,-0.0910019874572754,Non-significant,0.11248484996579913,LRRC1,Leucine-rich repeat-containing protein 1,LRRC1_HUMAN,Q9BTT6
