"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0099694728851567,11.111869267055,-0.219783202283966,0.832859751430331,0.878209749591385,-8.4908234719302,"ST1E1_HUMAN",15,-0.210860634799994,0.83892038655343,0.884255652961097,-0.160308996836324,"Non-significant",0.0534221551016037,"SULT1E1","Sulfotransferase 1E1","ST1E1_HUMAN"
0.0283728440602165,10.8046448571341,0.254046110620847,0.807398444855564,0.857042252951078,-8.48152768716477,"EPT1_HUMAN",3,0.210280160432263,0.839356430477126,0.884600347693389,-0.113772948583,"Non-significant",0.0532528942663352,"SELENOI","Ethanolaminephosphotransferase 1","EPT1_HUMAN"
-0.0395019054412806,8.63300132751465,-0.221404099921712,0.831650008593713,0.877618437993157,-8.49041351437979,"BCL7B_HUMAN",3,-0.209009577165043,0.840311084597837,0.885483768198436,-0.218987147013358,"Non-significant",0.0528193954524059,"BCL7B","B-cell CLL/lymphoma 7 protein family member B","BCL7B_HUMAN"
-0.0152664979298898,10.0786608287266,-0.204080363556867,0.844604515538802,0.888400445823416,-8.49464126224405,"IF4E2_HUMAN",16,-0.208874052584746,0.84041292813608,0.885483768198436,0.0234559377034511,"Non-significant",0.0528193954524059,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","IF4E2_HUMAN"
-0.0116844971974572,12.1069022587367,-0.257713846519284,0.804687297055515,0.855679649666115,-8.48045444613775,"PG12B_HUMAN",10,-0.208327043726115,0.840824025646827,0.885801888353461,-0.532816171646116,"Non-significant",0.0526633982208089,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","PG12B_HUMAN"
-0.00974178314209162,9.50829206194196,-0.185449978247554,0.858594807167996,0.899269170693316,-8.49880840580031,"TPC11_HUMAN",36,-0.20634545219497,0.842313709259999,0.887256060877013,-0.101509571075423,"Non-significant",0.0519510252895247,"TRAPPC11","Trafficking protein particle complex subunit 11","TPC11_HUMAN"
0.0229079723358119,8.40916456495013,0.226964502825562,0.827503854237251,0.874038827555462,-8.4889846398888,"GEMI6_HUMAN",6,0.205158199717501,0.843206570991201,0.888081271679985,-0.464351971944151,"Non-significant",0.0515472884701883,"GEMIN6","Gem-associated protein 6","GEMI6_HUMAN"
0.026817798614525,13.6726330348424,0.248439860200405,0.811548095802129,0.860883938990518,-8.48313902470418,"QCR9_HUMAN",3,0.202939001532098,0.844876157939238,0.889653868041174,-0.327732404073075,"Non-significant",0.0507789286793358,"UQCR10","Cytochrome b-c1 complex subunit 9","QCR9_HUMAN"
-0.00501020749408276,14.8071387154715,-0.156826386358564,0.880196003385225,0.915147097413186,-8.50444154090716,"TCPH_HUMAN",42,-0.202882080905154,0.844918992744058,0.889653868041174,-0.199328581492125,"Non-significant",0.0507789286793358,"CCT7","T-complex protein 1 subunit eta","TCPH_HUMAN"
0.0123964945475254,9.79331602369036,0.284709328470882,0.78482512539012,0.840447547501047,-8.47209245506337,"ACBD4_HUMAN",8,0.202306041196935,0.845352514744679,0.88999484944055,-0.132462183634459,"Non-significant",0.0506125066876943,"ACBD4","Acyl-CoA-binding domain-containing protein 4","ACBD4_HUMAN"
0.00704964001972996,9.64827414921352,0.175196531249437,0.866318616686812,0.905352197719707,-8.50093358419961,"LAS1L_HUMAN",33,0.201232385943166,0.846160690305015,0.890685576613643,0.104648431142159,"Non-significant",0.0502755804089177,"LAS1L","Ribosomal biogenesis protein LAS1L","LAS1L_HUMAN"
0.0568367640177359,7.19490684781756,0.200190165632336,0.847520958831255,0.890890667179272,-8.49554393014396,"SR5A3_HUMAN",3,0.201142794358831,0.846228137800662,0.890685576613643,0.0921578407287917,"Non-significant",0.0502755804089177,"SRD5A3","Polyprenal reductase","SR5A3_HUMAN"
0.0519462823867833,7.76361036300659,0.192885889393735,0.85300391568929,0.895112315799952,-8.49719242412373,"MMAD_HUMAN",10,0.200833837636563,0.846460741169792,0.890703382961511,-0.502743562062541,"Non-significant",0.0502668981965566,"MMADHC","Cobalamin trafficking protein CblD","MMAD_HUMAN"
0.0422492822011282,7.2465489932469,0.213015541100639,0.837916039563487,0.882623749840079,-8.4925030772308,"T161B_HUMAN",2,0.200828708768858,0.846464602664064,0.890703382961511,-0.0418908596038499,"Non-significant",0.0502668981965566,"TMEM161B","Transmembrane protein 161B","T161B_HUMAN"
0.0131240685781044,11.9779648099627,0.301904169588278,0.772263374927636,0.830943512022654,-8.46634329466734,"RFA3_HUMAN",7,0.200472302337661,0.84673295001057,0.890870222560394,-0.352558135986293,"Non-significant",0.0501855571650717,"RPA3","Replication protein A 14 kDa subunit","RFA3_HUMAN"
0.0186496575673605,10.7955515725272,0.226465770182645,0.827875495101456,0.874214406363205,-8.48911422492767,"VKORL_HUMAN",7,0.199814115592396,0.847228572477542,0.891276110084634,-0.251039346059168,"Non-significant",0.0499877342232971,"VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1","VKORL_HUMAN"
-0.0556850035985308,7.14387287412371,-0.191726548940176,0.853874999979428,0.895515764606522,-8.49744850634033,"ORC2_HUMAN",9,-0.19947697303631,0.847482473498534,0.891427636760061,0.166492780049643,"Non-significant",0.0499139056925902,"ORC2","Origin recognition complex subunit 2","ORC2_HUMAN"
0.0174334049224729,13.7151030131749,0.280182538037247,0.7881440440208,0.843667648177411,-8.47355137680885,"MPU1_HUMAN",5,0.199251161548797,0.847652542269452,0.891490956315532,-0.21667098999021,"Non-significant",0.0498830581444675,"MPDU1","Mannose-P-dolichol utilization defect 1 protein","MPU1_HUMAN"
0.013781070709241,13.1767362867083,0.277059483698419,0.790436589652419,0.845127992101912,-8.47454459179234,"FKB11_HUMAN",7,0.198613856624926,0.848132572019724,0.891855965549714,0.350070436795557,"Non-significant",0.0497052783793316,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","FKB11_HUMAN"
0.0731634298960389,7.36542163576399,0.193698146191787,0.852393750094981,0.894737760448988,-8.49701209875735,"RLP24_HUMAN",3,0.198396530386757,0.848296281899476,0.891855965549714,0.38850224018097,"Non-significant",0.0497052783793316,"RSL24D1","Probable ribosome biogenesis protein RLP24","RLP24_HUMAN"
-0.060184081395465,6.84294162477766,-0.191885000121085,0.853755932636558,0.895515764606522,-8.49741359671332,"SGCE_HUMAN",6,-0.198152726208054,0.8484799469024,0.891855965549714,0.726677417755128,"Non-significant",0.0497052783793316,"SGCE","Epsilon-sarcoglycan","SGCE_HUMAN"
-0.0136210918426602,11.2374986921038,-0.220803133565512,0.832098476709303,0.877977508455044,-8.4905658569275,"RETR3_HUMAN",10,-0.198076461380303,0.848537401553072,0.891855965549714,-0.017424027125049,"Non-significant",0.0497052783793316,"RETREG3","Reticulophagy regulator 3","RETR3_HUMAN"
0.0342381795247375,6.17000266483852,0.189022710741492,0.855907423545827,0.897381164834066,-8.49803981533684,"LRP6_HUMAN",17,0.198060825697982,0.848549180927261,0.891855965549714,0.457811991373699,"Non-significant",0.0497052783793316,"LRP6","Low-density lipoprotein receptor-related protein 6","LRP6_HUMAN"
0.0554861227671299,10.1322649547032,0.199839856965259,0.847783710603568,0.891051428476341,-8.49562437258665,"NDC80_HUMAN",1,0.197584237346588,0.848908245703628,0.892117796352705,-0.48868691921234,"Non-significant",0.0495777970495317,"NDC80","Kinetochore protein NDC80 homolog","NDC80_HUMAN"
-0.0389257669448897,7.8708016531808,-0.193726890779368,0.85237215923938,0.894737760448988,-8.49700570358305,"RN220_HUMAN",7,-0.19685284273922,0.849459357763105,0.892517861751253,0.328509092330933,"Non-significant",0.049383083694891,"RNF220","E3 ubiquitin-protein ligase RNF220","RN220_HUMAN"
0.0260981718699238,10.0049123764038,0.202295695338745,0.84594213678325,0.889586808735976,-8.49505749987564,"ALG12_HUMAN",7,0.196536245132281,0.849697944695245,0.892517861751253,-0.0330866972605399,"Non-significant",0.049383083694891,"ALG12","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase","ALG12_HUMAN"
0.0679233471552498,6.85989768164499,0.194072500574556,0.852112572974272,0.894726954087336,-8.49692873793944,"RNF11_HUMAN",2,0.196499134270011,0.849725912424483,0.892517861751253,-0.175267616907743,"Non-significant",0.049383083694891,"RNF11","RING finger protein 11","RNF11_HUMAN"
-0.020903031031283,8.21581731523786,-0.257637331470527,0.804743826300484,0.855679649666115,-8.4804769896471,"EMC9_HUMAN",4,-0.196495139371865,0.849728923099388,0.892517861751253,-0.396319389343265,"Non-significant",0.049383083694891,"EMC9","ER membrane protein complex subunit 9","EMC9_HUMAN"
-0.0773088137308742,6.1554639680045,-0.188314402042283,0.856440043724099,0.897665062070186,-8.49819334433949,"KANK4_HUMAN",7,-0.196334533658801,0.849849962595881,0.892529458517083,0.267409006754534,"Non-significant",0.049377440806492,"KANK4","KN motif and ankyrin repeat domain-containing protein 4","KANK4_HUMAN"
-0.0707999865214077,8.92658356257847,-0.192782578563149,0.853081530451199,0.895112315799952,-8.49721530598966,"KRT35_HUMAN",1,-0.195510485105703,0.85047106970532,0.893066165340878,1.75487550099691,"Non-significant",0.0491163639804968,"KRT35","Keratin, type I cuticular Ha5","KRT35_HUMAN"
-0.0257373650868775,7.75827823366438,-0.184916761950771,0.858996065134383,0.899457229642584,-8.49892187066026,"DHX32_HUMAN",28,-0.195359839724143,0.850584627390044,0.893069832640116,0.105106989542641,"Non-significant",0.0491145805912988,"DHX32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","DHX32_HUMAN"
0.056677341461203,10.023608480181,0.187211077695137,0.857269862635247,0.898229295638222,-8.49843135908727,"K1143_HUMAN",8,0.194449232217755,0.851271131205536,0.893674984940059,0.0679392019907645,"Non-significant",0.0488203983308667,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN"
0.0211051305135079,8.69070012228829,0.184271366401691,0.859481801493417,0.899849720944205,-8.49905877409384,"MEPCE_HUMAN",20,0.193388542523381,0.852070955352492,0.89435436673147,-0.138954242070515,"Non-significant",0.0484903682035219,"MEPCE","7SK snRNA methylphosphate capping enzyme","MEPCE_HUMAN"
-0.00732183456421254,15.2735622950963,-0.213818268667223,0.837315859367283,0.882106061140761,-8.49230656188624,"PPGB_HUMAN",15,-0.193298681814786,0.852138724328444,0.89435436673147,0.124591112136843,"Non-significant",0.0484903682035219,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
0.0646643241246521,6.30581678662981,0.188813262010414,0.856064912202204,0.89743032268846,-8.49808527362114,"CKS1_HUMAN",3,0.19233694390977,0.852864108103177,0.894999918927727,-0.0507899125417239,"Non-significant",0.0481770040240238,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN"
0.0148227214813126,10.0642400469099,0.195174938114296,0.851284669971062,0.894186940338087,-8.49668232440261,"NDUF5_HUMAN",12,0.191120684486881,0.853781680871875,0.895846962187301,-0.0220870176951404,"Non-significant",0.0477661746618066,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5_HUMAN"
-0.0507016181945819,7.42721251079014,-0.185478071835598,0.858573667337417,0.899269170693316,-8.49880241870902,"S2540_HUMAN",6,-0.190476936992323,0.854267436174349,0.896240752148781,0.0895672639211007,"Non-significant",0.0475753125642828,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN"
-0.0297356049219761,8.37669420242309,-0.198373251021786,0.848883978911954,0.891941593398121,-8.49595964290975,"CCYL1_HUMAN",5,-0.190050150850687,0.854589515304253,0.896273704719799,0.0958738327026385,"Non-significant",0.0475593449164854,"CCNYL1","Cyclin-Y-like protein 1","CCYL1_HUMAN"
0.00794752438860868,10.0980813162667,0.188221251993578,0.856510094965169,0.897665062070186,-8.49821349260623,"GATB_HUMAN",18,0.189936102379066,0.854675588334554,0.896273704719799,1.57578631242116,"Non-significant",0.0475593449164854,"GATB","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","GATB_HUMAN"
0.0208082199096626,9.36888027191162,0.198271364090777,0.848960429604842,0.891941593398121,-8.49598284393373,"TMM65_HUMAN",8,0.189921027031814,0.854686965943273,0.896273704719799,-0.244188547134401,"Non-significant",0.0475593449164854,"TMEM65","Transmembrane protein 65","TMM65_HUMAN"
0.00428326924642342,12.4670325687953,0.145374847801671,0.888870514856323,0.921132534498663,-8.50643338656002,"GT251_HUMAN",37,0.189849848394343,0.854740686113114,0.896273704719799,0.195834080378216,"Non-significant",0.0475593449164854,"COLGALT1","Procollagen galactosyltransferase 1","GT251_HUMAN"
-0.0472240845362357,6.51433386121477,-0.190777656178704,0.854588127538502,0.896113733115457,-8.4976569677412,"BCL3_HUMAN",3,-0.189116601925124,0.855294132156157,0.896738155874798,0.250272035598757,"Non-significant",0.0473343507793313,"BCL3","B-cell lymphoma 3 protein","BCL3_HUMAN"
-0.0135256449381451,9.97788456508091,-0.191683297282395,0.853907501942403,0.895515764606522,-8.49745803050019,"MK09_HUMAN",13,-0.188940422300513,0.855427123514113,0.896761715787275,-0.847628116607666,"Non-significant",0.0473229407534423,"MAPK9","Mitogen-activated protein kinase 9","MK09_HUMAN"
0.00731762250266321,13.9141962868827,0.179211732775521,0.863292056977697,0.903256189596006,-8.50011562526556,"ARC1B_HUMAN",21,0.188117644140322,0.856048274197399,0.897296950889768,1.35678617159526,"Non-significant",0.0470638080252352,"ARPC1B","Actin-related protein 2/3 complex subunit 1B","ARC1B_HUMAN"
0.0301331679026307,6.99299165180751,0.179433741143691,0.863124785096829,0.903197640737126,-8.50006986332412,"LRC41_HUMAN",17,0.187910061715704,0.856205004373933,0.897345311998204,0.211294492085774,"Non-significant",0.0470404017308758,"LRRC41","Leucine-rich repeat-containing protein 41","LRC41_HUMAN"
0.0353653033574375,6.74585778372628,0.198903561867531,0.848486089711561,0.891674152560498,-8.49583869387775,"TNR1A_HUMAN",3,0.187642882675066,0.856406741773138,0.897440824324841,-0.163363536198959,"Non-significant",0.0469941784225809,"TNFRSF1A","Tumor necrosis factor receptor superfamily member 1A","TNR1A_HUMAN"
0.0368073781331342,7.53225864682879,0.202282984302292,0.845951665788364,0.889586808735976,-8.49506045152142,"DPYL4_HUMAN",2,0.187290594658903,0.856672759483473,0.897603663539373,0.0864831606547032,"Non-significant",0.0469153835258741,"DPYSL4","Dihydropyrimidinase-related protein 4","DPYL4_HUMAN"
-0.0451272726059004,7.13398824419294,-0.176700144335482,0.865184940491593,0.904886646964267,-8.50062942450941,"TRAF7_HUMAN",16,-0.185337068074451,0.858148255930296,0.898925561690161,0.534837047259014,"Non-significant",0.0462762698748739,"TRAF7","E3 ubiquitin-protein ligase TRAF7","TRAF7_HUMAN"
-0.00614531834919063,10.3716184071132,-0.183495546016541,0.860065785825269,0.900344960158204,-8.49922271680101,"PA24C_HUMAN",19,-0.185201575835061,0.858250615634476,0.898925561690161,0.12975382804875,"Non-significant",0.0462762698748739,"PLA2G4C","Cytosolic phospholipase A2 gamma","PA24C_HUMAN"
-0.0187937418619839,9.1629159109933,-0.178573311631638,0.863773117072677,0.903642995349111,-8.50024690858615,"PTN9_HUMAN",16,-0.185180232886876,0.858266739760128,0.898925561690161,-0.332437117894516,"Non-significant",0.0462762698748739,"PTPN9","Tyrosine-protein phosphatase non-receptor type 9","PTN9_HUMAN"
0.0223534901936908,11.2069974626814,0.240530144449046,0.817413961519742,0.865635197568675,-8.4853524105264,"OSB10_HUMAN",3,0.184149702685662,0.85904536849108,0.899624950946905,-0.00159422556558475,"Non-significant",0.0459385079848608,"OSBPL10","Oxysterol-binding protein-related protein 10","OSB10_HUMAN"
0.0522311131159459,6.58382654190064,0.17621079855519,0.865553853683121,0.904938876313691,-8.5007286948182,"TAF3_HUMAN",7,0.182329863599655,0.860420777684001,0.900949050216542,0.381617108980811,"Non-significant",0.0452997682167847,"TAF3","Transcription initiation factor TFIID subunit 3","TAF3_HUMAN"
0.00759903589877631,13.7780357088361,0.200455568753642,0.847321905219806,0.890796830649586,-8.49548289217891,"GRPE1_HUMAN",14,0.179890809123761,0.86226499329721,0.902763632982395,0.327372471491492,"Non-significant",0.0444259444028579,"GRPEL1","GrpE protein homolog 1, mitochondrial","GRPE1_HUMAN"
0.0373555024464904,6.49309594290597,0.170667407076469,0.869735496013536,0.907890623266928,-8.5018342018332,"ATR_HUMAN",22,0.179492040046979,0.862566597942902,0.902962891976353,0.165401697158805,"Non-significant",0.0443300970187713,"ATR","Serine/threonine-protein kinase ATR","ATR_HUMAN"
0.0269618431727077,6.86083126068115,0.186831962491903,0.857555043698105,0.898412088388176,-8.49851282440221,"PYGO2_HUMAN",5,0.177806781664562,0.863841494895055,0.904074690674217,0.263854503631592,"Non-significant",0.0437956885426752,"PYGO2","Pygopus homolog 2","PYGO2_HUMAN"
-0.0612428983052622,6.90818493706839,-0.17016649881415,0.870113581257408,0.90805106288212,-8.50193237219763,"CFLAR_HUMAN",9,-0.177687737024898,0.863931568549669,0.904074690674217,-0.128639221191403,"Non-significant",0.0437956885426752,"CFLAR","CASP8 and FADD-like apoptosis regulator","CFLAR_HUMAN"
0.0550316174824985,7.14482436861311,0.171905659267253,0.868801023823397,0.907382096447811,-8.50159029626915,"TASP1_HUMAN",6,0.177646299440545,0.863962922293305,0.904074690674217,0.217740813891096,"Non-significant",0.0437956885426752,"TASP1","Threonine aspartase 1","TASP1_HUMAN"
-0.0114153226216569,13.5686659131731,-0.273977476463324,0.792701225922524,0.84675852384615,-8.47551409480984,"TOM22_HUMAN",7,-0.177271107536901,0.864246823131106,0.904255154466253,0.450903415679933,"Non-significant",0.043709006978982,"TOMM22","Mitochondrial import receptor subunit TOM22 homolog","TOM22_HUMAN"
0.0134233236312848,7.72084195273263,0.168174529996037,0.871617483967199,0.90915339566909,-8.50231993765055,"RHG10_HUMAN",21,0.176738557081764,0.864649831117968,0.904560176597627,0.216007868448894,"Non-significant",0.0435625360513042,"ARHGAP10","Rho GTPase-activating protein 10","RHG10_HUMAN"
0.0611815452575692,6.23346151624407,0.167186994427272,0.872363271971612,0.909580517704659,-8.50251039936188,"IF140_HUMAN",14,0.175423421943471,0.865645245019987,0.905437744688527,-0.352818886439,"Non-significant",0.0431414051707057,"IFT140","Intraflagellar transport protein 140 homolog","IF140_HUMAN"
-0.0115324656168561,17.3126493181501,-0.210574252855943,0.839742054446381,0.884432376658611,-8.49309624870932,"RS27A_HUMAN",9,-0.175335424369147,0.865711858922059,0.905437744688527,0.299766143163046,"Non-significant",0.0431414051707057,"RPS27A","Ubiquitin-ribosomal protein eS31 fusion protein","RS27A_HUMAN"
