"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_I","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.05614089965818,15.7295665740967,-0.432644210918812,0.677555007007407,0.893259296786402,-5.73120811761872,"Q9BR61",1,-0.369201616010252,0.720608183010655,0.911807721522718,0.0561408996581765,"Non-significant",0.0400967343532827,"ACBD6","Acyl-CoA-binding domain-containing protein 6","Q9BR61"
0.07313680648803,16.8535649776459,0.387462786648587,0.709275104767148,0.906766108916762,-5.74997642293968,"Q9BW72",1,0.371247831837425,0.719136338283006,0.911807721522718,-0.0731368064880265,"Non-significant",0.0400967343532827,"HIGD2A","HIG1 domain family member 2A, mitochondrial","Q9BW72"
-0.0174512863159251,18.2908525466919,-0.36418969742747,0.725861166444592,0.911691094095307,-5.7588717526221,"Q9BX59",9,-0.37388122009873,0.71724394231896,0.911807721522718,0.0174512863159251,"Non-significant",0.0400967343532827,"TAPBPL","Tapasin-related protein","Q9BX59"
-0.0170726776122976,18.871289730072,-0.363517650757578,0.726342493033212,0.911934297580328,-5.75912075735113,"Q9H2W6",9,-0.37227570413585,0.718397450492691,0.911807721522718,0.0170726776122976,"Non-significant",0.0400967343532827,"MRPL46","39S ribosomal protein L46, mitochondrial","Q9H2W6"
0.0108981132507537,18.8163592815399,0.346167270687204,0.738813821797284,0.915929205624313,-5.76539592937633,"Q9NRF8",15,0.371418302534928,0.719013773738388,0.911807721522718,-0.0108981132507502,"Non-significant",0.0400967343532827,"CTPS2","CTP synthase 2","Q9NRF8"
0.0289630889892685,17.7864170074463,0.440807043287791,0.671895054411082,0.891781531499489,-5.72760811513707,"Q9NUU7;I3L352;F6QDS0;I3L0H8",3,0.369175460155982,0.72062700483863,0.911807721522718,-0.0289630889892756,"Non-significant",0.0400967343532827,"DDX19A","ATP-dependent RNA helicase DDX19A","Q9NUU7;I3L352;F6QDS0;I3L0H8"
0.0275106430053746,17.8323059082031,0.39947737744715,0.70077692428949,0.902240453941381,-5.7451779575349,"Q9NVC3;H3BPK8",4,0.372990513904257,0.717883790731611,0.911807721522718,-0.0275106430053746,"Non-significant",0.0400967343532827,"SLC38A7","Putative sodium-coupled neutral amino acid transporter 7","Q9NVC3;H3BPK8"
0.0122919082641459,20.6549954414368,0.334172560602841,0.747484803756249,0.919161087058898,-5.76956084583985,"Q9NX63;F8WAR4;A0A286YEX5;C9JRZ6",19,0.370824689119151,0.719440604964553,0.911807721522718,-0.0122919082641495,"Non-significant",0.0400967343532827,"CHCHD3","MICOS complex subunit MIC19","Q9NX63;F8WAR4;A0A286YEX5;C9JRZ6"
-0.0441765785217285,16.3856365680695,-0.372603231254551,0.719846484224055,0.909586277875225,-5.75571698980804,"Q9NYS0;G5E9P3",3,-0.369602975840941,0.72031938830089,0.911807721522718,0.044176578521725,"Non-significant",0.0400967343532827,"NKIRAS1","NF-kappa-B inhibitor-interacting Ras-like protein 1","Q9NYS0;G5E9P3"
0.0408396720886017,17.5393459796906,0.348229350072631,0.737327151528123,0.915224230126124,-5.76466562518353,"Q9Y4X5;H3BNB9",7,0.373620148990459,0.717431461418048,0.911807721522718,-0.0408396720885982,"Non-significant",0.0400967343532827,"ARIH1","E3 ubiquitin-protein ligase ARIH1","Q9Y4X5;H3BNB9"
-0.024896621704098,17.0092239379883,-0.347154719847715,0.738101765281883,0.915592223934005,-5.76504673770114,"Q96KC8",9,-0.368870077270935,0.720846773972202,0.911898546749478,0.0248966217041016,"Non-significant",0.0400534764059718,"DNAJC1","DnaJ homolog subfamily C member 1","Q96KC8"
-0.0117812156677459,18.659569978714,-0.330733399731052,0.749978209188881,0.919161087058898,-5.77072881133925,"P33897",19,-0.367349438527546,0.721941506787163,0.912067081810226,0.011781215667753,"Non-significant",0.0399732184823,"ABCD1","ATP-binding cassette sub-family D member 1","P33897"
-0.00862932205199485,20.8812205791473,-0.323493730139258,0.755237335346488,0.921539101070309,-5.77314919573925,"Q8N0X4;Q5JVC0",20,-0.367405264694118,0.721901304746644,0.912067081810226,0.0086293220519984,"Non-significant",0.0399732184823,"CLYBL","Citramalyl-CoA lyase, mitochondrial","Q8N0X4;Q5JVC0"
0.0518953800201025,15.3644524812698,0.359281814967757,0.729379250425322,0.913131845006265,-5.76068001948275,"Q8ND24;E9PN76",3,0.367245854920522,0.722016102737793,0.912067081810226,-0.0518953800201007,"Non-significant",0.0399732184823,"RNF214","RING finger protein 214","Q8ND24;E9PN76"
-0.0742454528808771,17.2676515579224,-0.381002705667003,0.713862764066472,0.907657116027002,-5.75249852562126,"Q96A29",1,-0.367718705408305,0.721675603784733,0.912067081810226,0.0742454528808736,"Non-significant",0.0399732184823,"SLC35C1","GDP-fucose transporter 1","Q96A29"
-0.0328969955444762,16.6585283279419,-0.406524848655463,0.695813051838411,0.901317256629095,-5.74229823580686,"Q96RR4;F5GZ00",3,-0.367392440362899,0.7219105398393,0.912067081810226,0.0328969955444762,"Non-significant",0.0399732184823,"CAMKK2","Calcium/calmodulin-dependent protein kinase kinase 2","Q96RR4;F5GZ00"
0.0468182563781525,16.292717218399,0.352200753112504,0.734467302907225,0.914292715898347,-5.76324732565777,"Q9H469;X6RJB2;X6RGT4;X6RHD7;A0A0C4DFV0",4,0.367467599643749,0.721856416610474,0.912067081810226,-0.046818256378149,"Non-significant",0.0399732184823,"FBXL15","F-box/LRR-repeat protein 15","Q9H469;X6RJB2;X6RGT4;X6RHD7;A0A0C4DFV0"
-0.0282526016235494,17.7928161621094,-0.356190643868338,0.731598632867311,0.913378125708445,-5.76180680882893,"Q9Y6K9;A0A087X1B1;A0A087WUW6;A0A087X0G7",6,-0.367866331979849,0.721569311387524,0.912067081810226,0.0282526016235494,"Non-significant",0.0399732184823,"IKBKG","NF-kappa-B essential modulator","Q9Y6K9;A0A087X1B1;A0A087WUW6;A0A087X0G7"
-0.0202369689941335,18.9313154220581,-0.350406818803541,0.735758583790305,0.914555403042691,-5.76388991132454,"O95721;C9JAF7",9,-0.366659851930492,0.722438172546881,0.912081550117162,0.0202369689941264,"Non-significant",0.0399663292346203,"SNAP29","Synaptosomal-associated protein 29","O95721;C9JAF7"
-0.0246500968933212,18.5846436023712,-0.408106699241031,0.694701036597168,0.901317256629095,-5.74164526905829,"P22694;A0A0A0MS54;B1APG1;B1APG2;B1APF7;B1APG0;B1APF8;B1APG3;B1APF9",4,-0.366383959833591,0.722636918792623,0.912081550117162,0.0246500968933248,"Non-significant",0.0399663292346203,"PRKACB","cAMP-dependent protein kinase catalytic subunit beta","P22694;A0A0A0MS54;B1APG1;B1APG2;B1APF7;B1APG0;B1APF8;B1APG3;B1APF9"
0.0117120742797781,25.2165775299072,0.411179500821589,0.692543185150954,0.901317256629095,-5.74036995748825,"P68431;Q16695;P84243;Q5TEC6;Q6NXT2;Q71DI3;B4DEB1;A0A590UJJ6;K7EK07;K7ES00;K7EP01;K7EMV3",8,0.365997074585073,0.722915659002308,0.912081550117162,-0.0117120742797781,"Non-significant",0.0399663292346203,"H3-2","Histone HIST2H3PS2","P68431;Q16695;P84243;Q5TEC6;Q6NXT2;Q71DI3;B4DEB1;A0A590UJJ6;K7EK07;K7ES00;K7EP01;K7EMV3"
-0.0304245948791433,16.4190847873688,-0.359773325469395,0.729026610980901,0.913131845006265,-5.76049999080182,"Q5T2E6",5,-0.366196755436432,0.722771789022145,0.912081550117162,0.0304245948791504,"Non-significant",0.0399663292346203,"ARMH3","Armadillo-like helical domain-containing protein 3","Q5T2E6"
-0.0951056480407431,16.7391088008881,-0.359498284655045,0.729223933379444,0.913131845006265,-5.76060076095314,"Q6ZMG9",1,-0.366081095655818,0.722855120447163,0.912081550117162,0.0951056480407502,"Non-significant",0.0399663292346203,"CERS6","Ceramide synthase 6","Q6ZMG9"
-0.0167555809020996,18.0005490779877,-0.366825436183354,0.723974692960761,0.911140432169551,-5.75789089770812,"Q9UGV2;F8WBF9",8,-0.366642107315822,0.722450954691579,0.912081550117162,0.0167555809020996,"Non-significant",0.0399663292346203,"NDRG3","Protein NDRG3","Q9UGV2;F8WBF9"
0.0209136009215953,20.2817800045013,0.335069847158602,0.746834792808474,0.919161087058898,-5.76925419680708,"P08473;C9IYX7;C9J9X7;A0A6Q8PFY6",15,0.364845506941894,0.723745587749955,0.912170184986086,-0.0209136009216024,"Non-significant",0.0399241271264708,"MME","Neprilysin","P08473;C9IYX7;C9J9X7;A0A6Q8PFY6"
-0.0418782234191788,16.7533442974091,-0.371694565072635,0.720495070157249,0.909586277875225,-5.7560610399136,"Q8N612",3,-0.365217817318254,0.723477223757363,0.912170184986086,0.0418782234191752,"Non-significant",0.0399241271264708,"FAM160A2","FTS and Hook-interacting protein","Q8N612"
0.070400714874296,17.3111913204193,0.346051774747214,0.738897124498289,0.915929205624313,-5.76543670947873,"Q8N961",3,0.365488684188126,0.723282006100004,0.912170184986086,-0.0704007148742996,"Non-significant",0.0399241271264708,"ABTB2","Ankyrin repeat and BTB/POZ domain-containing protein 2","Q8N961"
-0.0689814090729026,16.0094262361526,-0.345361860827031,0.739394809801802,0.916030877356362,-5.76568003535782,"Q96JX3;A0A2R8Y3S0;A0A2R8YFH3;A0A2R8YD19;A0A2R8Y511;A0A2R8YCL0",3,-0.364291656133742,0.724144881306956,0.912170184986086,0.0689814090729008,"Non-significant",0.0399241271264708,"SERAC1","Protein SERAC1","Q96JX3;A0A2R8Y3S0;A0A2R8YFH3;A0A2R8YD19;A0A2R8Y511;A0A2R8YCL0"
0.0169267654419016,17.6114778518677,0.349403066106856,0.736481484543579,0.91495945720918,-5.76424807354784,"Q96S52",10,0.364436543976764,0.724040417238908,0.912170184986086,-0.0169267654418981,"Non-significant",0.0399241271264708,"PIGS","GPI transamidase component PIG-S","Q96S52"
0.00884389877320046,18.1548125743866,0.309145916410592,0.765700557412072,0.925690962286283,-5.77779233488307,"Q9H3U1;A0A1W2PNX8",27,0.365290551447031,0.723424801143153,0.912170184986086,-0.00884389877320046,"Non-significant",0.0399241271264708,"UNC45A","Protein unc-45 homolog A","Q9H3U1;A0A1W2PNX8"
0.0149846076965297,17.7259333133698,0.348554190608646,0.737093063980549,0.915224230126124,-5.764550198263,"Q9HAU0;B4DJX4;A0JP02",11,0.364256592486733,0.724170163088597,0.912170184986086,-0.0149846076965261,"Non-significant",0.0399241271264708,"PLEKHA5","Pleckstrin homology domain-containing family A member 5","Q9HAU0;B4DJX4;A0JP02"
0.0622014999389506,15.4593830108643,0.401333942874582,0.699467739047653,0.902240453941381,-5.74442399150707,"Q9UKN8",1,0.364514714126753,0.723984059107308,0.912170184986086,-0.0622014999389506,"Non-significant",0.0399241271264708,"GTF3C4","General transcription factor 3C polypeptide 4","Q9UKN8"
-0.00698566436766868,22.6907949447632,-0.292511065949467,0.777896711756096,0.931312241245654,-5.78291900740527,"Q9UIJ7",29,-0.363716104300498,0.724559913579188,0.912474593802362,0.00698566436767578,"Non-significant",0.0397792188441415,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial","Q9UIJ7"
0.0136828422546245,24.429119348526,0.328382106147536,0.751684734484994,0.920189853522904,-5.77152059349088,"Q00325;F8VVM2",19,0.363278173728002,0.724875770528344,0.91268583939429,-0.0136828422546245,"Non-significant",0.0396786876320444,"SLC25A3","Phosphate carrier protein, mitochondrial","Q00325;F8VVM2"
-0.0182538032532022,20.5230185985565,-0.350266796418445,0.735859410627339,0.914555403042691,-5.76393993404857,"Q86YJ6;A8K0C1",9,-0.362973364382025,0.725095646453402,0.912776174350534,0.0182538032531987,"Non-significant",0.0396357045704894,"THNSL2","Threonine synthase-like 2","Q86YJ6;A8K0C1"
0.0130162239074991,20.1033141613007,0.323573971897002,0.755178969074355,0.921539101070309,-5.77312265372908,"P00751;E7ETN3;B4E1Z4;H7C5H1",22,0.362568598368755,0.72538766789381,0.912957273194782,-0.0130162239075027,"Non-significant",0.0395495471644343,"CFB","Complement factor B","P00751;E7ETN3;B4E1Z4;H7C5H1"
0.00896692276000266,23.9074227809906,0.307307515541015,0.767045032084127,0.926526461565184,-5.77837247099671,"P21796",27,0.361957708247151,0.725828488045674,0.912997538979273,-0.00896692275999911,"Non-significant",0.0395303931219575,"VDAC1","Voltage-dependent anion-selective channel protein 1","P21796"
0.014561176300024,19.5069568157196,0.427141705027244,0.681382865357745,0.89665695410843,-5.73359890858482,"P35244;B5MC59",6,0.362191243447452,0.725659955715877,0.912997538979273,-0.014561176300024,"Non-significant",0.0395303931219575,"RPA3","Replication protein A 14 kDa subunit","P35244;B5MC59"
0.0326175689697301,17.3120746612549,0.496744252781573,0.633729452365103,0.881038458061233,-5.70124001209247,"Q6PD74;H0YL49",2,0.361497716707905,0.726160489863261,0.912997538979273,-0.032617568969723,"Non-significant",0.0395303931219575,"AAGAB","Alpha- and gamma-adaptin-binding protein p34","Q6PD74;H0YL49"
0.0151357650756587,17.622006893158,0.415802812628824,0.689302199980298,0.899699249370599,-5.7384339874726,"Q969N2;A0A1W2PPC3;A0A1W2PNP0;A0A1W2PPQ7;A0A1W2PP13;A0A1W2PRZ8;A0A1W2PPK4;A0A1W2PQY1;A0A1W2PP53;A0A1W2PQN1;A0A1W2PQ52;A0A1W2PP57;A0A1W2PSC5;A0A1W2PPS0;A0A1W2PPR6",6,0.361575462847256,0.726104371840698,0.912997538979273,-0.0151357650756516,"Non-significant",0.0395303931219575,"PIGT","GPI transamidase component PIG-T","Q969N2;A0A1W2PPC3;A0A1W2PNP0;A0A1W2PPQ7;A0A1W2PP13;A0A1W2PRZ8;A0A1W2PPK4;A0A1W2PQY1;A0A1W2PP53;A0A1W2PQN1;A0A1W2PQ52;A0A1W2PP57;A0A1W2PSC5;A0A1W2PPS0;A0A1W2PPR6"
0.0102434158325053,19.0032629966736,0.315523420450839,0.761043168885685,0.923502955233083,-5.77575374436951,"Q9UKG1",24,0.361751419850588,0.725977370517673,0.912997538979273,-0.0102434158325018,"Non-significant",0.0395303931219575,"APPL1","DCC-interacting protein 13-alpha","Q9UKG1"
0.0112938880920268,20.1899726390839,0.344644238869473,0.739912623453822,0.916080162743059,-5.76593263601747,"Q4G0F5",13,0.361228416511889,0.726354887086182,0.913055653656681,-0.0112938880920268,"Non-significant",0.0395027500239071,"VPS26B","Vacuolar protein sorting-associated protein 26B","Q4G0F5"
0.0280532836914205,18.6444134712219,0.660651688016545,0.528781040350739,0.84315462019037,-5.60746958057136,"Q9BRT2;Q5TAQ0;V5IRT4",2,0.360752976301438,0.726698139284337,0.913205976353083,-0.0280532836914276,"Non-significant",0.039431254990965,"UQCC2","Ubiquinol-cytochrome-c reductase complex assembly factor 2","Q9BRT2;Q5TAQ0;V5IRT4"
-0.0152235031128001,17.9615378379822,-0.383437123461832,0.712132463278421,0.907543299675829,-5.75155286461037,"Q9H0R6",7,-0.36065224653655,0.726770871151496,0.913205976353083,0.0152235031128001,"Non-significant",0.039431254990965,"QRSL1","Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial","Q9H0R6"
-0.0174593925476287,19.0998666286469,-0.367227816901354,0.723686876039662,0.911140432169551,-5.75774055877703,"O96007",7,-0.359939094407313,0.727285885041332,0.913342265721878,0.0174593925476252,"Non-significant",0.0393664445254581,"MOCS2","Molybdopterin synthase catalytic subunit","O96007"
0.020630359649676,18.6953914165497,0.336868858482529,0.745532214171458,0.918431247968214,-5.76863698538199,"Q13107;C9JNU9",11,0.360199026222737,0.727098154440541,0.913342265721878,-0.020630359649676,"Non-significant",0.0393664445254581,"USP4","Ubiquitin carboxyl-terminal hydrolase 4","Q13107;C9JNU9"
-0.0837042331695503,14.9845703840256,-0.336863567441787,0.745536043871633,0.918431247968214,-5.76863880533957,"Q6NSJ2",3,-0.359886321463342,0.727324001606176,0.913342265721878,0.0837042331695503,"Non-significant",0.0393664445254581,"PHLDB3","Pleckstrin homology-like domain family B member 3","Q6NSJ2"
0.012578487396226,18.1874930858612,0.358069127917137,0.730249602582303,0.91329369821639,-5.76112318432404,"P34059;H3BP66",10,0.358916704279444,0.728024472777953,0.913798331240945,-0.012578487396226,"Non-significant",0.0391496393789249,"GALNS","N-acetylgalactosamine-6-sulfatase","P34059;H3BP66"
0.0297498703003036,17.3441762924194,0.370063763180873,0.721659712398125,0.910310572732292,-5.75667649027761,"Q13895;F8WBL2",4,0.358767799176654,0.728132068548043,0.913798331240945,-0.0297498703003001,"Non-significant",0.0391496393789249,"BYSL","Bystin","Q13895;F8WBL2"
0.0239214897155762,19.2970588207245,0.338030079161532,0.744691897520613,0.918431247968214,-5.76823689178709,"Q96GG9;C9J0B2;C9JRU6;C9J8R4;C9JVE2",9,0.358896420478681,0.728039129065045,0.913798331240945,-0.0239214897155762,"Non-significant",0.0391496393789249,"DCUN1D1","DCN1-like protein 1","Q96GG9;C9J0B2;C9JRU6;C9J8R4;C9JVE2"
0.0198407173156987,17.4846770763397,0.337851148371428,0.744821356691127,0.918431247968214,-5.76829862840487,"Q8N1B4;A0A0G2JIG2",10,0.357670770437912,0.728924953118532,0.914482388697116,-0.0198407173157022,"Non-significant",0.0388246538456392,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","Q8N1B4;A0A0G2JIG2"
-0.00980520248412375,18.8907268047333,-0.380246401126803,0.714400683662928,0.907657116027002,-5.75279114053811,"Q8TAG9;F2Z3K0;E7EW84",10,-0.357294707356535,0.729196833708453,0.914482388697116,0.00980520248412375,"Non-significant",0.0388246538456392,"EXOC6","Exocyst complex component 6","Q8TAG9;F2Z3K0;E7EW84"
-0.0200991630554199,17.7422778606415,-0.388894344528988,0.708260196879913,0.906766108916762,-5.74941202981552,"Q96S99;K7EIX0;K7ELB8",5,-0.357410847803595,0.729112863907988,0.914482388697116,0.0200991630554235,"Non-significant",0.0388246538456392,"PLEKHF1","Pleckstrin homology domain-containing family F member 1","Q96S99;K7EIX0;K7ELB8"
-0.0257844924927255,18.345543384552,-0.456789541355414,0.660878451431353,0.88877820020477,-5.720375682285,"Q9UPY8;C9JB30",3,-0.357192454836835,0.729270765669852,0.914482388697116,0.0257844924927255,"Non-significant",0.0388246538456392,"MAPRE3","Microtubule-associated protein RP/EB family member 3","Q9UPY8;C9JB30"
-0.0601751804351984,15.7653967142105,-0.355759929829347,0.731908091576704,0.913378125708445,-5.76196306754401,"Q0P6H9;H3BVF7;H3BPV2",2,-0.356907224339766,0.729477012423694,0.91455490346995,0.0601751804352002,"Non-significant",0.0387902174064811,"TMEM62","Transmembrane protein 62","Q0P6H9;H3BVF7;H3BPV2"
-0.0136418342590225,19.8279664516449,-0.315715898338999,0.760902767396349,0.923502955233083,-5.77569158947478,"Q9BXJ9;A0A0B4J1W3",26,-0.356125571207253,0.730042334407054,0.915077474494765,0.0136418342590261,"Non-significant",0.0385421350907282,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","Q9BXJ9;A0A0B4J1W3"
0.00939798355104671,20.5005710124969,0.309822733623504,0.76520579706097,0.925455961038213,-5.77757790722064,"Q53FZ2;H3BV29;H3BSM0",23,0.355804464052348,0.730274621644511,0.915182472762553,-0.00939798355105026,"Non-significant",0.0384923059192728,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","Q53FZ2;H3BV29;H3BSM0"
0.00729036331174626,20.3080079555512,0.309429793833698,0.765493025959724,0.925621669145176,-5.7777024530119,"Q5TDH0;H0YII4;H0YI90",20,0.355302154132549,0.730638048389745,0.915451739361043,-0.00729036331174981,"Non-significant",0.0383645458261272,"DDI2","Protein DDI1 homolog 2","Q5TDH0;H0YII4;H0YI90"
0.0226378440857005,17.590842962265,0.352945552725063,0.733931460411417,0.914292715898347,-5.7629796095001,"O95278",6,0.354385834242126,0.731301199111221,0.915729040092714,-0.0226378440857005,"Non-significant",0.0382330130142232,"EPM2A","Laforin","O95278"
0.0080513954163024,20.0992214679718,0.31128643933509,0.764136210775405,0.925019626087207,-5.77711262028665,"P10644;K7EM13;K7EPB2",20,0.354408928306111,0.731284482780437,0.915729040092714,-0.00805139541629885,"Non-significant",0.0382330130142232,"PRKAR1A","cAMP-dependent protein kinase type I-alpha regulatory subunit","P10644;K7EM13;K7EPB2"
-0.0184907913207688,18.8356609344482,-0.355645862291803,0.731990055494977,0.913378125708445,-5.7620044195847,"Q9NWU5;E7ESL0;J3KQY1",7,-0.35438031503105,0.731305194140903,0.915729040092714,0.0184907913207759,"Non-significant",0.0382330130142232,"MRPL22","39S ribosomal protein L22, mitochondrial","Q9NWU5;E7ESL0;J3KQY1"
