"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-0.0735263824463033,15.69,-0.296788778764944,0.774353431067081,0.876212234982705,-7.00420425537655,"RS12_HUMAN",1,-0.275656029530119,0.789798687401096,0.891275852085358,0.07,"Non-significant",0.05,"RPS12","40S ribosomal protein S12"
0.185698270797747,14.15,0.272488199135376,0.792299408265318,0.88657541958535,-7.01186792042399,"CORA1_HUMAN",1,0.272219165305012,0.79234738707571,0.891887665991267,-0.19,"Non-significant",0.05,"COL27A1","Collagen alpha-1(XXVII) chain"
0.0800039768218994,15.61,0.279657440651164,0.786990589658406,0.883821759917944,-7.0096736185988,"VGFR3_HUMAN",2,0.271050285206352,0.79321480928117,0.891887665991267,-0.08,"Non-significant",0.05,"FLT4","Vascular endothelial growth factor receptor 3"
0.159822463989251,13.35,0.274060553293656,0.791134078530656,0.886336735393551,-7.0113914514828,"XRCC6_HUMAN",1,0.272601717403678,0.792063563131911,0.891887665991267,-0.16,"Non-significant",0.05,"XRCC6","X-ray repair cross-complementing protein 6"
-0.0411005020141815,17.87,-0.265773389484261,0.797282245157815,0.891080156352852,-7.01387242166216,"FSTL1_HUMAN",4,-0.268621526016065,0.795018162197528,0.892837043432929,0.04,"Non-significant",0.049,"FSTL1","Follistatin-related protein 1"
-0.0366725921630788,22.72,-0.245135481268132,0.812658242877794,0.902845852170914,-7.01972545231035,"A1AG2_HUMAN",8,-0.264190612725147,0.798311487063975,0.895455415007905,0.04,"Non-significant",0.048,"ORM2","Alpha-1-acid glycoprotein 2"
-0.178831338882476,13.39,-0.258428427839449,0.802744082156991,0.895035617351088,-7.01600878009485,"BDH_HUMAN",2,-0.259361670498161,0.801905548517129,0.89840441115457,0.18,"Non-significant",0.047,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial"
-0.0421991348266708,19.82,-0.329980134099455,0.750075901094302,0.864258247424251,-6.99270495491347,"CUTA_HUMAN",1,-0.256273987060885,0.804206273675611,0.899899087490377,0.04,"Non-significant",0.046,"CUTA","Protein CutA"
0.0519194602966309,17.07,0.275169458463184,0.790312565018898,0.886336735393551,-7.01105380415299,"CBG_HUMAN",2,0.253653325450634,0.806160602288471,0.901003026087115,-0.05,"Non-significant",0.045,"SERPINA6","Corticosteroid-binding globulin"
-0.0390863418579066,18.99,-0.227006546161486,0.826237218060242,0.910894114571592,-7.02448259963251,"CH60_HUMAN",25,-0.25082774324336,0.808269372645345,0.901196150817744,0.04,"Non-significant",0.045,"HSPD1","60 kDa heat shock protein, mitochondrial"
-0.0428371429443253,16.32,-0.24827638913923,0.810312352173967,0.901315173087172,-7.01886468481899,"ZPI_HUMAN",4,-0.250958974804536,0.808171395661438,0.901196150817744,0.04,"Non-significant",0.045,"SERPINA10","Protein Z-dependent protease inhibitor"
-0.0385088920593191,17.63,-0.252995162755096,0.806791833985364,0.898472724210973,-7.01755123142534,"PGRP2_HUMAN",3,-0.244477229937916,0.813014911337459,0.905402969443988,0.04,"Non-significant",0.043,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase"
-0.0321340560912944,17.75,-0.23984180754645,0.816616562150421,0.906162120812922,-7.02115176212225,"LMAN2_HUMAN",4,-0.242376230598374,0.814586744415949,0.906069604601253,0.03,"Non-significant",0.043,"LMAN2","Vesicular integral-membrane protein VIP36"
-0.158426761627197,14.86,-0.237804552101086,0.818141416870875,0.906773403698554,-7.02169249840254,"CATL2_HUMAN",1,-0.237438135290933,0.818284618838251,0.908013087173315,0.16,"Non-significant",0.042,"CTSV","Cathepsin L2"
-0.0450091361999796,20.41,-0.28377047232686,0.783950234279687,0.883530427423401,-7.00838952648695,"CDK16_HUMAN",1,-0.238133208886156,0.817763820313492,0.908013087173315,0.05,"Non-significant",0.042,"CDK16","Cyclin-dependent kinase 16"
0.0268626213073695,20.55,0.202897506700542,0.844391845026857,0.922196445338248,-7.03024998209218,"FIBB_HUMAN",16,0.232404760695915,0.822058830079818,0.911115203338465,-0.03,"Non-significant",0.04,"FGB","Fibrinogen beta chain"
0.185534715652425,13.75,0.22822372584026,0.825323506363583,0.910894114571592,-7.02417448685248,"GLYM_HUMAN",1,0.228812465968762,0.824755490863396,0.911344002655907,-0.19,"Non-significant",0.04,"SHMT2","Serine hydroxymethyltransferase, mitochondrial"
0.0402112007141291,17.08,0.281718105639398,0.785466853264124,0.883530427423401,-7.00903257322648,"GSTA5_HUMAN",1,0.228218075678817,0.825201927216896,0.911344002655907,-0.04,"Non-significant",0.04,"GSTA5","Glutathione S-transferase A5"
-0.0320968627929759,19.71,-0.215730889781916,0.834714885636427,0.918581038448598,-7.02725953674679,"SAA1_HUMAN",7,-0.230625148101807,0.823394436109519,0.911344002655907,0.03,"Non-significant",0.04,"SAA1","Serum amyloid A-1 protein"
-0.0250201225280975,17.47,-0.208657132924311,0.840045220326109,0.920096588380714,-7.02893029404064,"CAD13_HUMAN",6,-0.226151226133782,0.826754828360491,0.911977186260209,0.03,"Non-significant",0.04,"CDH13","Cadherin-13"
0.025974750518774,19.67,0.190609714599073,0.85368395630106,0.92848103191155,-7.03294323085317,"TSP1_HUMAN",25,0.223973235406284,0.828392112137859,0.912701841893902,-0.03,"Non-significant",0.04,"THBS1","Thrombospondin-1"
-0.0409750938415776,24.5,-0.263250724752448,0.799156813946362,0.8921043090936,-7.01461279597964,"DYH8_HUMAN",1,-0.219604948836048,0.83167861388962,0.914159137581153,0.04,"Non-significant",0.039,"DNAH8","Dynein heavy chain 8, axonemal"
-0.0881559848785542,13.32,-0.226321794520342,0.82675137144253,0.910894114571592,-7.02465522072032,"M1BL1_HUMAN;MT1H_HUMAN",1,-0.220728518461859,0.830832951201227,0.914159137581153,0.09,"Non-significant",0.039,"MT1H;MT1HL1","Metallothionein 1H-like protein 1"
-0.10715508461,13.59,-0.21250370794686,0.837145571878562,0.91908316912611,-7.02802859683387,"RS3_HUMAN",3,-0.213953092049728,0.835936040913526,0.917755252465203,0.11,"Non-significant",0.037,"RPS3","40S ribosomal protein S3"
0.0242109298706303,21.04,0.186559833214435,0.856751937426271,0.930688078922159,-7.03379438038762,"CO6A1_HUMAN",8,0.205714731658751,0.842152110559347,0.922404252859709,-0.02,"Non-significant",0.035,"COL6A1","Collagen alpha-1(VI) chain"
-0.0464811325073207,16.2,-0.231555637231067,0.822823767743535,0.910627864039155,-7.0233227432687,"MED6_HUMAN",1,-0.206780206637012,0.841347506551347,0.922404252859709,0.05,"Non-significant",0.035,"MED6","Mediator of RNA polymerase II transcription subunit 6"
-0.0881466865539711,15.76,-0.203896327422057,0.843637650692939,0.922196445338248,-7.03002374385784,"CO8B_HUMAN",1,-0.200174554573603,0.846338990001932,0.925900822199529,0.09,"Non-significant",0.033,"C8B","Complement component C8 beta chain"
0.0394206047058567,17.48,0.194507054445084,0.850734041379827,0.927439569700959,-7.03210704392657,"CLC11_HUMAN",4,0.196628015041485,0.849021956084613,0.927745822904665,-0.04,"Non-significant",0.033,"CLEC11A","C-type lectin domain family 11 member A"
0.199124097824102,15.08,0.193023785358186,0.851856441623671,0.927577014212441,-7.03242725998781,"BLMH_HUMAN",1,0.194144877742618,0.850901705065892,0.928530860361679,-0.2,"Non-significant",0.032,"BLMH","Bleomycin hydrolase"
0.0258493423462269,18.49,0.185292505717148,0.857712536751034,0.930688078922159,-7.03405700894352,"CATZ_HUMAN",5,0.193044430813125,0.851735074918232,0.928530860361679,-0.03,"Non-significant",0.032,"CTSZ","Cathepsin Z"
0.0464775562286484,15.46,0.209897307429003,0.839110057057095,0.920096588380714,-7.02864135655351,"AGRIN_HUMAN",1,0.191225976226471,0.853112626880393,0.928944860380873,-0.05,"Non-significant",0.032,"AGRN","Agrin"
-0.0396795272827291,17.85,-0.213083303993202,0.836708886476272,0.91908316912611,-7.02789131899908,"HDAC5_HUMAN",1,-0.186980507971589,0.856330818821201,0.931359804115115,0.04,"Non-significant",0.031,"HDAC5","Histone deacetylase 5"
0.0363302230835014,15.85,0.182682461925662,0.859691674293176,0.931113823844813,-7.03459229815718,"CAB45_HUMAN",3,0.179790024422253,0.861787918073689,0.932935525263494,-0.04,"Non-significant",0.03,"SDF4","45 kDa calcium-binding protein"
0.0240807533264018,22.35,0.173569094793502,0.866610353953036,0.933812777234116,-7.03640228405887,"LUM_HUMAN",5,0.180892313832528,0.860950832732808,0.932935525263494,-0.02,"Non-significant",0.03,"LUM","Lumican"
-0.10604095458983,13.77,-0.182137364907919,0.860105143401224,0.931113823844813,-7.03470314081551,"RACK1_HUMAN",2,-0.182236093026639,0.859930611601092,0.932935525263494,0.11,"Non-significant",0.03,"RACK1","Receptor of activated protein C kinase 1"
0.0298833847045969,18.24,0.230553534123265,0.823575361461836,0.910627864039155,-7.02358019348878,"RHG36_HUMAN",1,0.180038489850354,0.861599215635311,0.932935525263494,-0.03,"Non-significant",0.03,"ARHGAP36","Rho GTPase-activating protein 36"
-0.0302157402038787,19.58,-0.162338449620445,0.875153287940834,0.937592302730628,-7.03850635077318,"TSP4_HUMAN",10,-0.172090749011851,0.867639918415943,0.938179749181467,0.03,"Non-significant",0.028,"THBS4","Thrombospondin-4"
0.027257919311495,16.8,0.166193450226597,0.87221882953284,0.937308915425567,-7.03779985943255,"FLNA_HUMAN",4,0.167982739897992,0.870765881309143,0.938290550345848,-0.03,"Non-significant",0.028,"FLNA","Filamin-A"
-0.049323797225922,13.65,-0.178900412157383,0.862561394692831,0.93259275319108,-7.03535459184285,"MMP2_HUMAN",1,-0.168720270027148,0.870204482718001,0.938290550345848,0.05,"Non-significant",0.028,"MMP2","72 kDa type IV collagenase"
0.0316300392150808,16.5,0.202179621885979,0.844934014901746,0.922196445338248,-7.03041190786347,"THYG_HUMAN",1,0.168932790712796,0.870042729182892,0.938290550345848,-0.03,"Non-significant",0.028,"TG","Thyroglobulin"
0.186269760131802,14.45,0.164008209865345,0.873881996336619,0.937308915425567,-7.03820236151403,"ARK72_HUMAN",1,0.16511352859973,0.872950627333314,0.939111525741085,-0.19,"Non-significant",0.027,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2"
-0.108394145965597,14.85,-0.164635637608624,0.87340439776377,0.937308915425567,-7.03808733624769,"VIME_HUMAN",1,-0.16433294529136,0.873545200098582,0.939111525741085,0.11,"Non-significant",0.027,"VIM","Vimentin"
-0.0420842170715297,16.86,-0.174548862390206,0.865865933320374,0.933812777234116,-7.03621210181891,"H0Y3S8_HUMAN",1,-0.161417686399959,0.875766514947119,0.940413639464553,0.04,"Non-significant",0.027,"CASP9","Caspase-9 (Fragment)"
0.0344460010528511,15.98,0.177697347569161,0.863474708110324,0.93259275319108,-7.03559376079646,"FGF21_HUMAN",1,0.157436580637395,0.878801853777625,0.942585859293743,-0.03,"Non-significant",0.026,"FGF21","Fibroblast growth factor 21"
0.0362124443054199,17.26,0.168557602064221,0.870420259377266,0.93683382830085,-7.03735844672437,"A0A087WSW7_HUMAN",1,0.15267085578658,0.882438216884773,0.943871403746974,-0.04,"Non-significant",0.025,"HELLS","Helicase, lymphoid-specific, isoform CRA_d"
-0.0255875587463201,19.25,-0.15624116236161,0.879798790613745,0.938250485751886,-7.0395901501513,"CO7_HUMAN",3,-0.151880086486456,0.883041882560273,0.943871403746974,0.03,"Non-significant",0.025,"C7","Complement component C7"
-0.101163625717177,13.59,-0.152697651477991,0.882500878982996,0.940055284134061,-7.04020107128772,"SIAT1_HUMAN",1,-0.152441069884022,0.88261362482443,0.943871403746974,0.1,"Non-significant",0.025,"ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1"
-0.0207686424255442,17.52,-0.157904623847236,0.878530903183235,0.938250485751886,-7.03929855666491,"VCAM1_HUMAN",3,-0.150392007598414,0.884178087880669,0.94400206401021,0.02,"Non-significant",0.025,"VCAM1","Vascular cell adhesion protein 1"
-0.0340790748595978,18.6,-0.146723485542333,0.887060156836763,0.943832006874315,-7.0411995045005,"AOC3_HUMAN",3,-0.145426549908778,0.887971454150909,0.946236991953699,0.03,"Non-significant",0.024,"AOC3","Membrane primary amine oxidase"
0.0253872871399068,17.76,0.143438887969649,0.889568775954183,0.945420696818886,-7.04173156251038,"IGJ_HUMAN",4,0.144991295943182,0.888304114895309,0.946236991953699,-0.03,"Non-significant",0.024,"JCHAIN","Immunoglobulin J chain"
-0.101461887359646,14.99,-0.131808016573992,0.898462371202964,0.948673680301208,-7.04351922807319,"2AAA_HUMAN",5,-0.133406974988424,0.897166349586434,0.94999614988656,0.1,"Non-significant",0.022,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
0.0222539901733221,18.42,0.136201411668208,0.895101066948178,0.948053576028161,-7.04286163329972,"CD109_HUMAN",3,0.13237637370461,0.897955544468499,0.94999614988656,-0.02,"Non-significant",0.022,"CD109","CD109 antigen"
0.0283584594726562,18.79,0.15749056313991,0.878846464683765,0.938250485751886,-7.03937142552688,"H3BQQ0_HUMAN",1,0.137027323828913,0.894394996935109,0.94999614988656,-0.03,"Non-significant",0.022,"C16orf46","Uncharacterized protein C16orf46 (Fragment)"
0.131816625595098,15.49,0.136573044422055,0.894816840473472,0.948053576028161,-7.04280502370679,"IBP3_HUMAN",1,0.137263009106321,0.894214634495415,0.94999614988656,-0.13,"Non-significant",0.022,"IGFBP3","Insulin-like growth factor-binding protein 3"
-0.097634792327904,14.52,-0.13290419737228,0.897623495892438,0.948673680301208,-7.04335716318291,"LCN1_HUMAN",2,-0.133496173253163,0.897098050694433,0.94999614988656,0.1,"Non-significant",0.022,"LCN1","Lipocalin-1"
0.0202903747558452,16.5,0.158586306195758,0.878011434011585,0.938250485751886,-7.03917817604621,"PCD12_HUMAN",2,0.133534913029504,0.897068388027241,0.94999614988656,-0.02,"Non-significant",0.022,"PCDH12","Protocadherin-12"
0.0845201015472217,14.66,0.127454268055238,0.901795504345053,0.948673680301208,-7.04414971347449,"PH4H_HUMAN",1,0.127243160211173,0.901888144367111,0.953073623616095,-0.08,"Non-significant",0.021,"PAH","Phenylalanine-4-hydroxylase"
-0.030468940734881,20.18,-0.129502612316251,0.900227073863535,0.948673680301208,-7.04385571007129,"HDAC7_HUMAN",1,-0.119272102091707,0.908000518477265,0.955984094125436,0.03,"Non-significant",0.02,"HDAC7","Histone deacetylase 7"
0.0184631347656214,17.96,0.138894917676572,0.893041430089531,0.948029157825945,-7.0424478649606,"HGFL_HUMAN;MST1L_HUMAN",2,0.118295768330638,0.908749649088089,0.955984094125436,-0.02,"Non-significant",0.02,"MST1;MST1L","Hepatocyte growth factor-like protein"
-0.0163993835449467,18.86,-0.114404267207266,0.911798492093578,0.95401734793982,-7.04591316639473,"IBP1_HUMAN",5,-0.118996964903053,0.9082116184649,0.955984094125436,0.02,"Non-significant",0.02,"IGFBP1","Insulin-like growth factor-binding protein 1"
-0.0267443656921742,17.67,-0.119861373156795,0.907613397055105,0.952635933098424,-7.04519880941789,"MYL6_HUMAN",3,-0.118607795319295,0.908510223463481,0.955984094125436,0.03,"Non-significant",0.02,"MYL6","Myosin light polypeptide 6"
0.0182476043700959,20.63,0.127447826735863,0.901800437235843,0.948673680301208,-7.04415063064931,"APOM_HUMAN",2,0.110790751724803,0.914511355101343,0.956640529886911,-0.02,"Non-significant",0.019,"APOM","Apolipoprotein M"
-0.0204625129699778,17.22,-0.116007067685537,0.910568981112399,0.95401734793982,-7.04570679334417,"CALU_HUMAN",3,-0.113363413204589,0.912535662447049,0.956640529886911,0.02,"Non-significant",0.019,"CALU","Calumenin"
0.0157594680786026,17.35,0.111761129470004,0.913826600423618,0.95401734793982,-7.04624724035558,"CBPB2_HUMAN",4,0.112948622201513,0.912854160605994,0.956640529886911,-0.02,"Non-significant",0.019,"CPB2","Carboxypeptidase B2"
0.0861566066742263,14.96,0.111465944675389,0.914053141098087,0.95401734793982,-7.04628406648253,"GSTM3_HUMAN",5,0.112817252469775,0.91295503663313,0.956640529886911,-0.09,"Non-significant",0.019,"GSTM3","Glutathione S-transferase Mu 3"
-0.0221199989318777,16.78,-0.129562980221095,0.900180856833783,0.948673680301208,-7.04384697452887,"PTK7_HUMAN",1,-0.11111934932949,0.914258970820024,0.956640529886911,0.02,"Non-significant",0.019,"PTK7","Inactive tyrosine-protein kinase 7"
0.0137772560120055,17.32,0.0998118210062114,0.923003624857795,0.961203998593521,-7.04766038574977,"FA5_HUMAN",8,0.108871236793435,0.915985872386524,0.957107572605897,-0.01,"Non-significant",0.019,"F5","Coagulation factor V"
0.0127968788147044,21.43,0.095018097804086,0.926688735423919,0.963265659197995,-7.04818255247488,"THBG_HUMAN",7,0.102922555643867,0.920557653791512,0.960806250762217,-0.01,"Non-significant",0.017,"SERPINA7","Thyroxine-binding globulin"
0.0152220726013503,18.26,0.104644013568601,0.919290951200723,0.958409715081605,-7.04710809131245,"SEM4B_HUMAN",3,0.100707258477998,0.922261005054759,0.961506154206026,-0.02,"Non-significant",0.017,"SEMA4B","Semaphorin-4B"
-0.0169415473937953,19.17,-0.125016248343552,0.903662912027777,0.949560012525802,-7.04449356336858,"MOCS3_HUMAN",1,-0.0993470858372834,0.923307059667814,0.961519991667488,0.02,"Non-significant",0.017,"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3"
0.0132837295532298,19,0.0931340857576964,0.92813756743296,0.963265659197995,-7.04838075514732,"CO3A1_HUMAN",4,0.0941247981642854,0.927324769935341,0.96354839376094,-0.01,"Non-significant",0.016,"COL3A1","Collagen alpha-1(III) chain"
-0.0178766250610245,19.57,-0.113037663514064,0.912847016761047,0.95401734793982,-7.04608686718173,"FA9_HUMAN",1,-0.0947718804168475,0.926826821272445,0.96354839376094,0.02,"Non-significant",0.016,"F9","Coagulation factor IX"
-0.10552549362183,15.15,-0.0918542039078879,0.929121978474543,0.963265659197995,-7.04851314271283,"PTPA_HUMAN",1,-0.092482410321475,0.928588787778096,0.963786133134233,0.11,"Non-significant",0.016,"PTPA","Serine/threonine-protein phosphatase 2A activator"
-0.0175518989563024,16.79,-0.0918949039616603,0.929090672332072,0.963265659197995,-7.04850896094705,"HSP13_HUMAN",2,-0.084882572270854,0.934440540197433,0.967702049970868,0.02,"Non-significant",0.014,"HSPA13","Heat shock 70 kDa protein 13"
-0.0473990440368741,13.42,-0.0855877098989244,0.9339436513547,0.96718747431727,-7.0491349439566,"S100G_HUMAN",1,-0.0849826593944712,0.934363446323783,0.967702049970868,0.05,"Non-significant",0.014,"S100G","Protein S100-G"
0.0122461318969265,21.8,0.0792276047245233,0.938840331376138,0.970100275817074,-7.04972120756997,"B2MG_HUMAN",4,0.0800766052035354,0.938143271681702,0.969380006587863,-0.01,"Non-significant",0.014,"B2M","Beta-2-microglobulin"
-0.0456407070160196,14.99,-0.0808431499399648,0.93759624193211,0.969891223598661,-7.04957656895802,"COF2_HUMAN",1,-0.0803258186486911,0.937951226315547,0.969380006587863,0.05,"Non-significant",0.014,"CFL2","Cofilin-2"
0.0634262561798256,15.59,0.0735007992596887,0.943251816431316,0.971424160506145,-7.05021044202676,"ARSA_HUMAN",2,0.0739630050247659,0.942855764916077,0.973169309464377,-0.06,"Non-significant",0.012,"ARSA","Arylsulfatase A"
-0.0101370811462473,17.91,-0.0760215582881714,0.941309752450958,0.971424160506145,-7.04999961020351,"LDHB_HUMAN",3,-0.0725155656285089,0.943971840174751,0.973242284831333,0.01,"Non-significant",0.012,"LDHB","L-lactate dehydrogenase B chain"
0.0324862003326238,13.58,0.0714271531950712,0.944849716608226,0.971994570345037,-7.05037855623174,"BAAT_HUMAN",2,0.0709935826876529,0.945145535640433,0.97337443991288,-0.03,"Non-significant",0.012,"BAAT","Bile acid-CoA:amino acid N-acyltransferase"
